59075.salary,40000***,40000,59075,salary
28851.state,NJ,MI,28851,state
88766.maritalstatus,S,M,88766,maritalstatus
15705.singleexemp,***,0,15705,singleexemp
169512.marriedexemp,w0,0,169512,marriedexemp
85314.rate,50.,5.0,85314,rate
2372.haschild,iY,Y,2372,haschild
29972.state,AR,CT,29972,state
59035.maritalstatus,,M,59035,maritalstatus
145171.maritalstatus,S,M,145171,maritalstatus
180983.salary,4000y0,40000,180983,salary
52332.gender,,M,52332,gender
20795.singleexemp,***,0,20795,singleexemp
197105.singleexemp,***,0,197105,singleexemp
161276.maritalstatus,,M,161276,maritalstatus
95445.state,SzD,SD,95445,state
29914.state,NJ,CT,29914,state
95203.maritalstatus,***,M,95203,maritalstatus
3609.gender,,M,3609,gender
163558.city,EFRDINAND,FERDINAND,163558,city
26840.phone,127-1470,288-8418,26840,phone
183134.state,mPA,PA,183134,state
76109.gender,jF,F,76109,gender
153075.maritalstatus,S,M,153075,maritalstatus
46730.state,LA,AL,46730,state
87231.rate,6.p25,6.25,87231,rate
84151.rate,60.,6.0,84151,rate
85868.maritalstatus,,M,85868,maritalstatus
15263.marriedexemp,2008,2080,15263,marriedexemp
78299.city,ASHTOsN,ASHTON,78299,city
87065.lname,Tsukueda,Tsukuda,87065,lname
98038.marriedexemp,y0,0,98038,marriedexemp
58537.haschild,tY,Y,58537,haschild
99791.state,gWY,WY,99791,state
142332.childexemp,***,0,142332,childexemp
139845.singleexemp,***,0,139845,singleexemp
102782.lname,Pietrxzykowski,Pietrzykowski,102782,lname
163121.childexemp,h0,0,163121,childexemp
181476.maritalstatus,kM,M,181476,maritalstatus
108680.city,MEEKER***,MEEKER,108680,city
114235.lname,fOsone,Osone,114235,lname
68657.city,HANOEVR,HANOVER,68657,city
156916.lname,Alencra,Alencar,156916,lname
194683.gender,***,M,194683,gender
39495.childexemp,1000***,1000,39495,childexemp
62657.marriedexemp,p0,0,62657,marriedexemp
189984.state,IR,RI,189984,state
29085.state,NJ,SD,29085,state
96474.haschild,,N,96474,haschild
75575.salary,5000f0,50000,75575,salary
35235.state,LlA,LA,35235,state
30185.state,AR,WI,30185,state
100091.maritalstatus,S,M,100091,maritalstatus
27314.singleexemp,,0,27314,singleexemp
59040.gender,uM,M,59040,gender
163083.haschild,N,Y,163083,haschild
47007.salary,30000***,30000,47007,salary
192281.salary,5000***,5000,192281,salary
101736.maritalstatus,***,M,101736,maritalstatus
23884.lname,Duceur,Douceur,23884,lname
107895.marriedexemp,6600***,6600,107895,marriedexemp
199084.childexemp,0,40,199084,childexemp
151642.marriedexemp,0200,2000,151642,marriedexemp
32359.haschild,***,Y,32359,haschild
161386.city,WESTzERLY,WESTERLY,161386,city
146152.singleexemp,***,0,146152,singleexemp
116679.salary,0000,20000,116679,salary
142432.gender,***,F,142432,gender
38574.gender,,M,38574,gender
94405.state,D,SD,94405,state
158784.gender,***,M,158784,gender
13520.city,CONEE,OCONEE,13520,city
145774.childexemp,***,0,145774,childexemp
24170.haschild,Y,N,24170,haschild
52356.state,L,AL,52356,state
8057.childexemp,s0,0,8057,childexemp
75906.state,DS,SD,75906,state
158052.salary,06000,60000,158052,salary
143974.city,OSKHOSH,OSHKOSH,143974,city
11802.state,NV,IA,11802,state
192501.state,I,RI,192501,state
8403.phone,222-8737,468-8892,8403,phone
136263.state,vAL,AL,136263,state
23259.phone,222-8737,811-3248,23259,phone
57993.childexemp,,0,57993,childexemp
171896.gender,,F,171896,gender
140675.childexemp,***,0,140675,childexemp
29274.state,NJ,VT,29274,state
178793.phone,260-4653,380-1310,178793,phone
158450.rate,00.,0.0,158450,rate
62830.state,I,RI,62830,state
144458.gender,oM,M,144458,gender
146751.maritalstatus,uS,S,146751,maritalstatus
50429.childexemp,o0,0,50429,childexemp
154203.marriedexemp,381,318,154203,marriedexemp
109553.rate,39.,3.9,109553,rate
87051.childexemp,***,0,87051,childexemp
80815.haschild,***,N,80815,haschild
133288.phone,,947-5820,133288,phone
189958.maritalstatus,dM,M,189958,maritalstatus
102371.maritalstatus,hM,M,102371,maritalstatus
30511.state,AR,NV,30511,state
42698.rate,6.7841684,6.7814684,42698,rate
140299.singleexemp,300,1300,140299,singleexemp
74203.gender,zF,F,74203,gender
140132.lname,Brzaile,Brazile,140132,lname
146193.gender,***,F,146193,gender
56941.salary,75000***,75000,56941,salary
94630.rate,00.,0.0,94630,rate
28541.state,NJ,KS,28541,state
169087.state,C,SC,169087,state
197895.state,YW,WY,197895,state
30017.state,AR,SD,30017,state
174121.city,GRAYSILLE,GRAYSVILLE,174121,city
65359.salary,500g0,5000,65359,salary
36908.salary,54000,45000,36908,salary
11308.state,NV,NJ,11308,state
10361.state,NV,VT,10361,state
42072.rate,p6.25,6.25,42072,rate
44071.maritalstatus,***,S,44071,maritalstatus
24580.marriedexemp,h0,0,24580,marriedexemp
152709.lname,aJgannathan,Jagannathan,152709,lname
147882.gender,pM,M,147882,gender
43895.haschild,Y,N,43895,haschild
35437.rate,61.232123,6.1232123,35437,rate
64482.childexemp,***,0,64482,childexemp
177072.lname,Mokruyn,Mokryn,177072,lname
29451.state,AR,NH,29451,state
10956.state,NV,DE,10956,state
57689.haschild,,Y,57689,haschild
11677.state,NV,CT,11677,state
141545.maritalstatus,S,M,141545,maritalstatus
46167.haschild,***,Y,46167,haschild
61930.salary,5000,65000,61930,salary
49496.singleexemp,***,0,49496,singleexemp
45344.singleexemp,i0,0,45344,singleexemp
103576.phone,127-1470,892-7073,103576,phone
5888.singleexemp,***,0,5888,singleexemp
180118.salary,x50000,50000,180118,salary
110445.city,ASHBURNHsAM,ASHBURNHAM,110445,city
123252.maritalstatus,S,M,123252,maritalstatus
27908.salary,90000***,90000,27908,salary
77744.gender,cF,F,77744,gender
170218.phone,,811-7433,170218,phone
89008.rate,4.35916,4.359146,89008,rate
48517.phone,127-1470,377-8867,48517,phone
121236.gender,***,F,121236,gender
117510.lname,iron,Eiron,117510,lname
128233.city,STRFORD,STARFORD,128233,city
20176.rate,5s.0,5.0,20176,rate
161316.rate,4.66924,4.69624,161316,rate
71054.city,LkYMAN,LYMAN,71054,city
36506.lname,Gubault,Goubault,36506,lname
128501.haschild,bY,Y,128501,haschild
190753.city,ARTEvSIA,ARTESIA,190753,city
317.phone,,986-5748,317,phone
152952.childexemp,3u300,3300,152952,childexemp
98448.haschild,,Y,98448,haschild
168607.marriedexemp,g0,0,168607,marriedexemp
180665.childexemp,,0,180665,childexemp
2847.salary,500,5000,2847,salary
149473.childexemp,,0,149473,childexemp
65887.haschild,,Y,65887,haschild
179570.lname,Kadoukra,Kadokura,179570,lname
150438.city,ARADA,ARVADA,150438,city
136770.salary,30000***,30000,136770,salary
135369.salary,20000***,20000,135369,salary
24328.lname,iOrleans,Orleans,24328,lname
150994.state,I,RI,150994,state
197285.haschild,bY,Y,197285,haschild
55020.maritalstatus,zM,M,55020,maritalstatus
71475.state,ArL,AL,71475,state
28224.state,NJ,MT,28224,state
45100.maritalstatus,,M,45100,maritalstatus
50608.salary,55000***,55000,50608,salary
37936.phone,,277-3207,37936,phone
109857.maritalstatus,,M,109857,maritalstatus
161652.phone,,739-7670,161652,phone
141563.rate,.625,6.25,141563,rate
58460.city,ASHTnON,ASHTON,58460,city
75805.state,OwH,OH,75805,state
78801.phone,,366-7216,78801,phone
104451.maritalstatus,***,M,104451,maritalstatus
94953.maritalstatus,qM,M,94953,maritalstatus
122098.state,X,TX,122098,state
156555.marriedexemp,62e00,6200,156555,marriedexemp
10912.state,NV,TN,10912,state
118555.haschild,***,Y,118555,haschild
104904.singleexemp,x0,0,104904,singleexemp
4023.state,MwS,MS,4023,state
49928.childexemp,v0,0,49928,childexemp
173862.salary,650u00,65000,173862,salary
152481.singleexemp,,0,152481,singleexemp
79988.gender,,M,79988,gender
195594.singleexemp,u1370,1370,195594,singleexemp
178878.state,YW,WY,178878,state
11625.state,NV,GA,11625,state
150922.childexemp,,0,150922,childexemp
194397.maritalstatus,uM,M,194397,maritalstatus
168503.gender,***,M,168503,gender
98559.rate,70,7.0,98559,rate
189514.marriedexemp,z0,0,189514,marriedexemp
81559.singleexemp,***,0,81559,singleexemp
197311.phone,,294-8603,197311,phone
69802.phone,127-1470,236-8163,69802,phone
30217.marriedexemp,20,220,30217,marriedexemp
96626.state,Y,WY,96626,state
75825.city,TAKA,ATKA,75825,city
2833.state,YW,WY,2833,state
87928.city,SHREEPORT,SHREVEPORT,87928,city
101120.state,I,RI,101120,state
78772.phone,,369-6640,78772,phone
171284.rate,4.05h55553,4.0555553,171284,rate
190964.state,gSD,SD,190964,state
170665.maritalstatus,S,M,170665,maritalstatus
60272.phone,,818-7858,60272,phone
157093.marriedexemp,e0,0,157093,marriedexemp
148339.city,PORT DWARDS,PORT EDWARDS,148339,city
63868.state,LA,AL,63868,state
154264.haschild,***,Y,154264,haschild
10767.state,NV,RI,10767,state
23050.lname,Melri,Merli,23050,lname
2114.phone,222-8737,846-6860,2114,phone
26451.singleexemp,200,2000,26451,singleexemp
118369.state,cAK,AK,118369,state
59287.childexemp,f0,0,59287,childexemp
176427.phone,,501-1834,176427,phone
76205.state,yNJ,NJ,76205,state
10184.state,NV,VA,10184,state
91573.singleexemp,r900,900,91573,singleexemp
9239.state,IR,RI,9239,state
147641.singleexemp,***,0,147641,singleexemp
74980.rate,60.10166,6.010166,74980,rate
159988.phone,,349-3646,159988,phone
170837.phone,260-4653,387-8047,170837,phone
183922.gender,lF,F,183922,gender
192097.haschild,,N,192097,haschild
57652.childexemp,2t0,20,57652,childexemp
41164.gender,***,F,41164,gender
6445.state,AG,GA,6445,state
56441.haschild,Y,N,56441,haschild
160250.phone,260-4653,158-7211,160250,phone
24616.state,MN,NM,24616,state
160788.childexemp,s0,0,160788,childexemp
152477.lname,Krdopf,Kropf,152477,lname
113625.maritalstatus,,M,113625,maritalstatus
13764.haschild,lN,N,13764,haschild
50289.state,MbI,MI,50289,state
137023.singleexemp,,0,137023,singleexemp
154251.haschild,fN,N,154251,haschild
81016.lname,Whinograd,Winograd,81016,lname
89212.singleexemp,***,0,89212,singleexemp
93285.marriedexemp,,0,93285,marriedexemp
123389.salary,g70000,70000,123389,salary
92041.marriedexemp,2b06,206,92041,marriedexemp
29410.marriedexemp,6600***,6600,29410,marriedexemp
140798.singleexemp,y0,0,140798,singleexemp
19646.salary,3500,35000,19646,salary
53741.gender,,F,53741,gender
73198.gender,gM,M,73198,gender
6326.phone,127-1470,950-4259,6326,phone
108671.phone,,475-3917,108671,phone
100964.state,SjD,SD,100964,state
40254.phone,,223-6516,40254,phone
59571.lname,Zinckle,Zincke,59571,lname
146626.state,jSD,SD,146626,state
95994.haschild,***,N,95994,haschild
102209.gender,***,F,102209,gender
24101.maritalstatus,***,M,24101,maritalstatus
161126.city,AHTON,ASHTON,161126,city
154676.childexemp,g0,0,154676,childexemp
188127.haschild,,N,188127,haschild
112675.maritalstatus,,M,112675,maritalstatus
23861.childexemp,,0,23861,childexemp
37399.rate,00.,0.0,37399,rate
137007.city,ASuHLAND,ASHLAND,137007,city
88765.maritalstatus,S,M,88765,maritalstatus
133499.gender,***,F,133499,gender
34117.maritalstatus,,M,34117,maritalstatus
121382.marriedexemp,,0,121382,marriedexemp
179252.childexemp,300b0,3000,179252,childexemp
117853.phone,,717-1089,117853,phone
154246.childexemp,***,0,154246,childexemp
179779.singleexemp,c0,0,179779,singleexemp
99716.childexemp,x0,0,99716,childexemp
28809.haschild,Y,N,28809,haschild
129141.maritalstatus,cS,S,129141,maritalstatus
51945.salary,500,5000,51945,salary
66618.city,ARAVDA,ARVADA,66618,city
62044.haschild,,N,62044,haschild
16588.marriedexemp,,0,16588,marriedexemp
89786.marriedexemp,,0,89786,marriedexemp
101031.marriedexemp,***,0,101031,marriedexemp
75325.childexemp,,0,75325,childexemp
40699.gender,***,F,40699,gender
179300.haschild,N,Y,179300,haschild
122945.haschild,dN,N,122945,haschild
164204.haschild,N,Y,164204,haschild
102528.childexemp,200,2000,102528,childexemp
46934.rate,.75,5.75,46934,rate
103132.city,ROCVILLE,ROCKVILLE,103132,city
17098.singleexemp,***,0,17098,singleexemp
56396.maritalstatus,,S,56396,maritalstatus
158949.singleexemp,,0,158949,singleexemp
10550.state,NV,WV,10550,state
122548.childexemp,u0,0,122548,childexemp
12728.rate,6.48,6.84,12728,rate
134496.singleexemp,10,110,134496,singleexemp
29521.marriedexemp,6060,6600,29521,marriedexemp
199009.childexemp,l0,0,199009,childexemp
41757.haschild,Y,N,41757,haschild
11436.state,NV,TN,11436,state
143427.state,LA,AL,143427,state
162830.haschild,***,N,162830,haschild
63528.lname,Lindgrne,Lindgren,63528,lname
10277.state,NV,MD,10277,state
165505.state,bMT,MT,165505,state
84906.lname,Kornackre,Kornacker,84906,lname
185818.maritalstatus,,M,185818,maritalstatus
143564.singleexemp,o0,0,143564,singleexemp
138985.singleexemp,,0,138985,singleexemp
29672.state,NJ,TX,29672,state
104865.rate,645,6.45,104865,rate
26754.salary,5500f0,55000,26754,salary
138110.haschild,wN,N,138110,haschild
41464.singleexemp,***,0,41464,singleexemp
5997.phone,222-8737,374-4255,5997,phone
11135.state,NV,NJ,11135,state
60627.haschild,Y,N,60627,haschild
10546.state,NV,CT,10546,state
55629.lname,Sbharwal,Sabharwal,55629,lname
119168.salary,95000***,95000,119168,salary
136179.singleexemp,***,0,136179,singleexemp
183060.singleexemp,***,0,183060,singleexemp
110733.singleexemp,***,0,110733,singleexemp
173504.salary,9000,90000,173504,salary
145589.state,IH,HI,145589,state
179881.salary,40m000,40000,179881,salary
25156.phone,222-8737,506-2169,25156,phone
132999.childexemp,15b00,1500,132999,childexemp
121013.haschild,uY,Y,121013,haschild
194416.singleexemp,,0,194416,singleexemp
59560.state,IR,RI,59560,state
31260.state,AR,OH,31260,state
29303.state,NJ,AK,29303,state
197750.phone,,412-1600,197750,phone
11773.state,NV,CT,11773,state
175938.city,ROCIDA,ROCIADA,175938,city
39932.maritalstatus,iM,M,39932,maritalstatus
72935.marriedexemp,***,0,72935,marriedexemp
93201.city,ASEN,ASPEN,93201,city
58708.phone,,750-2010,58708,phone
34915.city,DtAGSBORO,DAGSBORO,34915,city
187646.maritalstatus,***,M,187646,maritalstatus
120961.maritalstatus,oM,M,120961,maritalstatus
19059.lname,Cappelli***,Cappelli,19059,lname
61565.state,L,AL,61565,state
16407.childexemp,,0,16407,childexemp
192834.city,TEITON,TIETON,192834,city
3794.city,OKLAHOM ACITY,OKLAHOMA CITY,3794,city
139973.haschild,,N,139973,haschild
93068.salary,1000,10000,93068,salary
159471.salary,1000,10000,159471,salary
197423.singleexemp,00,900,197423,singleexemp
101013.haschild,***,N,101013,haschild
105594.city,REVRE,REVERE,105594,city
97065.childexemp,0,40,97065,childexemp
6034.state,D,SD,6034,state
134641.childexemp,***,0,134641,childexemp
46848.state,MaA,MA,46848,state
103529.rate,90.,9.0,103529,rate
26059.rate,.0,0.0,26059,rate
171606.haschild,N,Y,171606,haschild
130956.singleexemp,l0,0,130956,singleexemp
28714.state,NJ,OR,28714,state
46612.haschild,***,Y,46612,haschild
137182.marriedexemp,,0,137182,marriedexemp
148727.maritalstatus,***,M,148727,maritalstatus
11953.haschild,,N,11953,haschild
139927.gender,***,M,139927,gender
105056.phone,,194-5780,105056,phone
70644.salary,550v00,55000,70644,salary
36269.maritalstatus,***,S,36269,maritalstatus
5859.haschild,***,N,5859,haschild
174420.salary,900r00,90000,174420,salary
119472.lname,Dorkenowo,Dorkenoo,119472,lname
176748.state,DS,SD,176748,state
98015.lname,Warschkko,Warschko,98015,lname
145793.phone,,218-2136,145793,phone
9098.childexemp,***,0,9098,childexemp
68842.state,D,SD,68842,state
40803.state,I,RI,40803,state
149376.maritalstatus,S,M,149376,maritalstatus
29861.state,NJ,ID,29861,state
77547.haschild,***,N,77547,haschild
98160.city,SAVANNHA,SAVANNAH,98160,city
43634.state,N,TN,43634,state
100110.lname,Msakit,Maskit,100110,lname
43407.childexemp,1900***,1900,43407,childexemp
165475.haschild,***,Y,165475,haschild
128467.state,RpI,RI,128467,state
103141.salary,90000***,90000,103141,salary
112693.state,jAL,AL,112693,state
71742.state,AmL,AL,71742,state
170720.haschild,kY,Y,170720,haschild
40022.haschild,***,N,40022,haschild
145538.gender,,F,145538,gender
25871.singleexemp,f0,0,25871,singleexemp
133553.haschild,***,N,133553,haschild
182038.gender,cF,F,182038,gender
199813.marriedexemp,***,0,199813,marriedexemp
163002.maritalstatus,S,M,163002,maritalstatus
131009.phone,,559-7031,131009,phone
69401.state,M,NM,69401,state
24490.lname,ynard,Mynard,24490,lname
2517.phone,222-8737,162-3120,2517,phone
74089.haschild,***,Y,74089,haschild
120578.gender,***,F,120578,gender
174922.singleexemp,,0,174922,singleexemp
45682.marriedexemp,***,0,45682,marriedexemp
137291.marriedexemp,900p0,9000,137291,marriedexemp
100116.city,ASHAWYA,ASHAWAY,100116,city
66198.lname,Diebod,Diebold,66198,lname
64924.rate,00.,0.0,64924,rate
30358.state,AR,IL,30358,state
179518.state,LA,AL,179518,state
64462.marriedexemp,200,2000,64462,marriedexemp
92722.gender,,M,92722,gender
108178.salary,35000***,35000,108178,salary
84267.maritalstatus,***,S,84267,maritalstatus
169076.maritalstatus,S,M,169076,maritalstatus
147323.city,NObRDMAN,NORDMAN,147323,city
56233.rate,0i.0,0.0,56233,rate
11693.state,NV,ME,11693,state
172360.singleexemp,b0,0,172360,singleexemp
5807.rate,6.2g5,6.25,5807,rate
133171.singleexemp,***,0,133171,singleexemp
49214.city,ASTHON,ASHTON,49214,city
53836.singleexemp,1030,1300,53836,singleexemp
9676.phone,222-8737,102-6676,9676,phone
34653.salary,40500,45000,34653,salary
154971.lname,aBja,Baja,154971,lname
31071.state,AR,TX,31071,state
145479.rate,5.10b00004,5.1000004,145479,rate
191990.marriedexemp,r0,0,191990,marriedexemp
163207.salary,7000,75000,163207,salary
8775.maritalstatus,,S,8775,maritalstatus
187152.childexemp,,0,187152,childexemp
11026.state,NV,OH,11026,state
64589.lname,Gtfert,Getfert,64589,lname
56248.salary,10000,100000,56248,salary
29706.rate,.0,0.0,29706,rate
41861.haschild,jY,Y,41861,haschild
24918.gender,***,M,24918,gender
51434.childexemp,***,0,51434,childexemp
138456.rate,.0,0.0,138456,rate
37306.state,N,TN,37306,state
141463.singleexemp,t0,0,141463,singleexemp
29178.state,NJ,LA,29178,state
45449.haschild,Y,N,45449,haschild
88857.state,RoI,RI,88857,state
58350.childexemp,,0,58350,childexemp
188560.phone,,478-1876,188560,phone
79442.salary,7r0000,70000,79442,salary
132879.lname,Bacoher,Bacher,132879,lname
99278.childexemp,1090,1900,99278,childexemp
126776.lname,Sarawsat,Saraswat,126776,lname
11994.state,NV,OH,11994,state
190553.marriedexemp,b0,0,190553,marriedexemp
171965.city,mARTESIAN,ARTESIAN,171965,city
135204.state,T,MT,135204,state
38630.city,NEBWORN,NEWBORN,38630,city
53769.singleexemp,x0,0,53769,singleexemp
19728.phone,222-8737,782-3659,19728,phone
22408.singleexemp,o0,0,22408,singleexemp
10261.state,NV,RI,10261,state
139249.marriedexemp,v0,0,139249,marriedexemp
321.maritalstatus,lM,M,321,maritalstatus
65329.city,AVADA,ARVADA,65329,city
43783.rate,.463,4.63,43783,rate
46963.rate,30.,3.0,46963,rate
15452.phone,127-1470,601-5271,15452,phone
1987.haschild,Y,N,1987,haschild
102943.maritalstatus,***,S,102943,maritalstatus
5954.maritalstatus,,S,5954,maritalstatus
179726.salary,54000,45000,179726,salary
185897.gender,***,F,185897,gender
166502.gender,,F,166502,gender
129208.maritalstatus,S,M,129208,maritalstatus
77648.childexemp,90i0,900,77648,childexemp
49894.city,ASUELOT,ASHUELOT,49894,city
156714.phone,,247-9364,156714,phone
123496.childexemp,,0,123496,childexemp
25680.singleexemp,***,0,25680,singleexemp
7622.maritalstatus,***,M,7622,maritalstatus
124358.maritalstatus,***,S,124358,maritalstatus
11789.state,NV,CT,11789,state
40393.singleexemp,h0,0,40393,singleexemp
78542.city,ROCKPRINGS,ROCKSPRINGS,78542,city
104797.city,SHLAND,ASHLAND,104797,city
137611.phone,,521-7667,137611,phone
3314.singleexemp,k0,0,3314,singleexemp
46777.haschild,Y,N,46777,haschild
150732.gender,uF,F,150732,gender
51971.state,LA,AL,51971,state
99489.childexemp,***,0,99489,childexemp
196207.state,kND,ND,196207,state
55864.salary,850q00,85000,55864,salary
158493.maritalstatus,,S,158493,maritalstatus
51755.phone,,966-2701,51755,phone
28999.state,NJ,MT,28999,state
121573.maritalstatus,kM,M,121573,maritalstatus
29210.state,AR,NM,29210,state
115271.state,pAL,AL,115271,state
91249.singleexemp,f0,0,91249,singleexemp
123947.maritalstatus,S,M,123947,maritalstatus
29829.state,AR,RI,29829,state
176972.gender,***,F,176972,gender
188866.childexemp,q0,0,188866,childexemp
185048.maritalstatus,S,M,185048,maritalstatus
59384.city,SACY,STACY,59384,city
31666.haschild,Y,N,31666,haschild
117327.marriedexemp,600,6600,117327,marriedexemp
29857.state,NJ,OR,29857,state
36853.haschild,,Y,36853,haschild
11005.state,I,HI,11005,state
150886.state,L,IL,150886,state
77886.childexemp,,0,77886,childexemp
9331.state,AvL,AL,9331,state
81204.state,AkL,AL,81204,state
189730.maritalstatus,,M,189730,maritalstatus
139035.maritalstatus,***,S,139035,maritalstatus
176935.state,CS,SC,176935,state
111977.haschild,,Y,111977,haschild
10357.state,NV,PR,10357,state
146809.lname,Antoginni,Antognini,146809,lname
173835.childexemp,***,0,173835,childexemp
25365.phone,222-8737,711-5838,25365,phone
163774.marriedexemp,x0,0,163774,marriedexemp
104139.rate,.4,1.4,104139,rate
2442.gender,,F,2442,gender
163478.state,V,NV,163478,state
175338.state,AuL,AL,175338,state
47859.rate,00.,0.0,47859,rate
45629.haschild,Y,N,45629,haschild
107956.phone,,192-5120,107956,phone
11689.state,NV,CT,11689,state
148733.singleexemp,3030,3300,148733,singleexemp
97155.singleexemp,0,20,97155,singleexemp
158634.rate,.0,0.0,158634,rate
89255.city,RADFORD,BRADFORD,89255,city
168098.haschild,N,Y,168098,haschild
42286.gender,***,M,42286,gender
36704.rate,0q.0,0.0,36704,rate
19533.rate,.0,3.0,19533,rate
10940.state,NV,IN,10940,state
150864.state,LI,IL,150864,state
113565.maritalstatus,***,S,113565,maritalstatus
187092.gender,***,M,187092,gender
193233.rate,.0,0.0,193233,rate
138543.childexemp,,0,138543,childexemp
27940.singleexemp,,0,27940,singleexemp
58826.state,uIA,IA,58826,state
34698.singleexemp,2010,2100,34698,singleexemp
74417.phone,,768-3139,74417,phone
140866.salary,5000,95000,140866,salary
194702.singleexemp,***,0,194702,singleexemp
157580.maritalstatus,S,M,157580,maritalstatus
152178.childexemp,,0,152178,childexemp
188264.haschild,N,Y,188264,haschild
180602.singleexemp,s0,0,180602,singleexemp
76084.haschild,mY,Y,76084,haschild
89063.gender,***,F,89063,gender
90199.maritalstatus,***,S,90199,maritalstatus
148517.childexemp,100,1000,148517,childexemp
141706.city,HEARTB UTTE,HEART BUTTE,141706,city
166581.maritalstatus,S,M,166581,maritalstatus
177828.city,BISE,BOISE,177828,city
107688.childexemp,***,0,107688,childexemp
58559.childexemp,150n0,1500,58559,childexemp
83788.childexemp,,0,83788,childexemp
125810.childexemp,24k00,2400,125810,childexemp
20094.haschild,Y,N,20094,haschild
111390.salary,1e5000,15000,111390,salary
126762.lname,Amltani,Amlani,126762,lname
16581.maritalstatus,,S,16581,maritalstatus
130761.rate,j9.0,9.0,130761,rate
58523.singleexemp,0,20,58523,singleexemp
172424.haschild,N,Y,172424,haschild
30957.state,AR,NV,30957,state
75484.childexemp,3300***,3300,75484,childexemp
29374.state,NJ,GA,29374,state
140915.singleexemp,,0,140915,singleexemp
165672.maritalstatus,***,M,165672,maritalstatus
159675.phone,,144-7367,159675,phone
84667.lname,Luitjse,Luitjes,84667,lname
190254.singleexemp,***,0,190254,singleexemp
21397.singleexemp,,0,21397,singleexemp
55092.state,LA,AL,55092,state
190503.lname,Lfauente,Lafuente,190503,lname
163437.state,zSD,SD,163437,state
35175.gender,,F,35175,gender
118866.childexemp,***,0,118866,childexemp
29609.state,AR,OK,29609,state
158020.city,WAHSINGTON DEPOT,WASHINGTON DEPOT,158020,city
153731.salary,7a0000,70000,153731,salary
8193.haschild,kN,N,8193,haschild
62572.marriedexemp,600,6600,62572,marriedexemp
68662.city,WESTPOT,WESTPORT,68662,city
148209.singleexemp,,0,148209,singleexemp
70416.state,R,OR,70416,state
112865.maritalstatus,,M,112865,maritalstatus
60971.singleexemp,3557,3575,60971,singleexemp
88871.phone,,580-1673,88871,phone
25154.gender,zM,M,25154,gender
18922.haschild,Y,N,18922,haschild
119650.phone,,107-5914,119650,phone
101201.maritalstatus,S,M,101201,maritalstatus
189746.phone,,386-4914,189746,phone
4162.childexemp,3300***,3300,4162,childexemp
148933.state,C,DC,148933,state
176949.state,pDC,DC,176949,state
193674.rate,5.v3,5.3,193674,rate
17481.gender,,M,17481,gender
172366.city,ATKINSN,ATKINSON,172366,city
178053.childexemp,,0,178053,childexemp
29724.state,NJ,MD,29724,state
163410.haschild,,Y,163410,haschild
91004.singleexemp,s0,0,91004,singleexemp
43008.gender,***,M,43008,gender
193101.city,ARgVADA,ARVADA,193101,city
108163.marriedexemp,***,0,108163,marriedexemp
94358.childexemp,***,0,94358,childexemp
76825.gender,,M,76825,gender
32045.marriedexemp,a0,0,32045,marriedexemp
10329.state,NV,MS,10329,state
53111.phone,,903-5811,53111,phone
61676.haschild,,Y,61676,haschild
103550.state,YW,WY,103550,state
43749.gender,***,F,43749,gender
48213.city,SANTA BARBARkA,SANTA BARBARA,48213,city
131304.city,RICHOND,RICHMOND,131304,city
3005.rate,5.46o66667,5.4666667,3005,rate
74864.lname,Faby,Falby,74864,lname
6514.city,ASHEVIkLLE,ASHEVILLE,6514,city
4555.singleexemp,,0,4555,singleexemp
173100.marriedexemp,2p000,2000,173100,marriedexemp
12535.gender,***,M,12535,gender
132557.childexemp,k0,0,132557,childexemp
88403.singleexemp,r0,0,88403,singleexemp
142265.city,BROOSK,BROOKS,142265,city
29289.salary,35000***,35000,29289,salary
193279.haschild,N,Y,193279,haschild
100139.marriedexemp,1400***,1400,100139,marriedexemp
50039.maritalstatus,,S,50039,maritalstatus
38662.singleexemp,***,0,38662,singleexemp
31513.marriedexemp,,0,31513,marriedexemp
90277.city,iGRANBY,GRANBY,90277,city
28878.state,NJ,DE,28878,state
52430.salary,00000,100000,52430,salary
191215.maritalstatus,,M,191215,maritalstatus
14133.singleexemp,1500***,1500,14133,singleexemp
29913.state,NJ,GA,29913,state
97383.lname,off,Goff,97383,lname
71813.haschild,***,N,71813,haschild
170174.singleexemp,***,0,170174,singleexemp
155794.marriedexemp,u0,0,155794,marriedexemp
58112.phone,,149-7464,58112,phone
20078.city,YHALIA,BYHALIA,20078,city
30857.state,AR,AK,30857,state
128093.childexemp,***,0,128093,childexemp
103821.state,L,AL,103821,state
182780.phone,260-4653,417-6211,182780,phone
134493.childexemp,***,0,134493,childexemp
12021.state,NV,NJ,12021,state
134102.state,GbA,GA,134102,state
61350.state,C,NC,61350,state
31505.state,AR,RI,31505,state
101988.maritalstatus,S,M,101988,maritalstatus
17518.rate,2.1885417***,2.1885417,17518,rate
91927.salary,52000,25000,91927,salary
69475.lname,McFairlan,McFarlan,69475,lname
58316.childexemp,,0,58316,childexemp
143870.gender,,F,143870,gender
75595.haschild,***,N,75595,haschild
177414.city,BEAERTON,BEAVERTON,177414,city
37345.state,K,OK,37345,state
161403.maritalstatus,vS,S,161403,maritalstatus
103850.haschild,oY,Y,103850,haschild
9454.childexemp,v0,0,9454,childexemp
194325.state,EN,NE,194325,state
26620.haschild,,N,26620,haschild
