index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
17772,Enrico,Georgatos,F,228,318-3760,DENNIS,MS,38838,M,N,65000,5.0,0,12000,0
17775,Zahava,Karavelas,F,901,109-4150,GORDONSVILLE,TN,38563,S,N,70000,0.0,0,0,0
17778,Thula,Daughtrey,F,203,255-6775,CHAPLIN,CT,6235,S,N,70000,5.0,12750,0,0
17779,Matjazc,Zielinski,F,304,468-7009,LINN,WV,26384,M,Y,15000,3.35,0,4000,2000
17782,Ranjeev,Kadakuntla,F,410,412-1368,BALTIMORE,MD,21215,M,N,45000,4.75,0,4800,0
17785,Mariko,Mandoiu,F,256,168-8068,FACKLER,AL,35746,M,Y,5000,5.0,0,3000,300
17787,Diogenes,Czap,M,352,438-2111,STUART,FL,34994,S,Y,5000,0.0,0,0,0
17788,Rokia,Wohlfarth,F,978,885-1658,BERNARDSTON,MA,1337,S,N,60000,5.3,3575,0,0
17791,Pushpa,Takada,M,315,420-2743,REXVILLE,NY,14877,S,N,40000,4.1853657,0,0,0
17792,Tetsuji,Moshell,M,207,405-9221,MONROE,ME,4951,M,Y,75000,8.5,0,5700,2850
17793,Tapan,Blaine,M,401,351-8532,NORTH KINGSTOWN,RI,2852,M,N,95000,0.0,0,0,0
17796,Vishu,Murtha,M,978,682-9931,SOMERVILLE,MA,2145,S,N,95000,5.3,3575,0,0
17797,Syuichi,Letelier,M,980,122-3983,ROCKY MOUNT,NC,27802,S,N,90000,7.6206293,3300,0,0
17801,Morison,Shalini,F,717,437-4400,SUGAR GROVE,PA,16350,S,N,50000,3.07,0,0,0
17802,Teofilo,Albuquerque,F,401,836-4297,PAWTUCKET,RI,2861,S,N,10000,0.0,0,0,0
17803,Arash,Summers,F,603,215-6630,HAVERHILL,NH,3765,M,Y,30000,0.0,0,0,0
17804,Nataraj,Preus,M,478,468-3279,MORELAND,GA,30259,S,N,85000,6.0,2700,0,0
17805,Ryohei,Sterren,M,859,785-9109,LEITCHFIELD,KY,42754,M,Y,5000,2.1111112,0,40,20
17809,Linqi,Lofaso,F,404,351-1565,CALHOUN,GA,30701,M,N,45000,6.0,0,5400,0
17812,Vincenzo,Usas,F,706,276-3235,TURNERVILLE,GA,30580,S,N,80000,6.0,2700,0,0
17813,Gada,Szepesvari,F,304,195-4506,CUCUMBER,WV,24826,M,N,55000,6.1499996,0,4000,0
17814,Morganna,Rehfuss,M,864,657-7422,CHESTER,SC,29706,S,N,60000,7.0,3300,0,0
17815,Juichi,Birdsall,M,609,713-2821,POTTERSVILLE,NJ,7979,S,N,45000,1.7942708,1000,0,0
17818,Shoaib,Gomi,F,769,532-3276,HICKORY,MS,39332,M,N,95000,5.0,0,12000,0
17819,Bozhidar,Landram,F,787,300-8425,CAROLINA,PR,981,M,Y,35000,0.0,0,0,0
17820,Eliezer,Bedell,M,754,348-6077,JACKSONVILLE,FL,32216,S,N,75000,0.0,0,0,0
17822,Maguelonne,Plug,M,662,505-1482,UNION CHURCH,MS,39668,M,Y,5000,3.0,0,12000,1500
17824,Mirsad,Joersz,M,828,667-4119,GARNER,NC,27529,S,N,85000,7.515734,3300,0,0
17826,Arco,Sandin,F,401,397-8586,PEACE DALE,RI,2883,S,Y,60000,0.0,0,0,0
17828,Bruno,Tuckey,M,615,202-8841,ANDERSONVILLE,TN,37705,S,N,50000,0.0,0,0,0
17830,Cay,Guillame,M,401,882-6056,EAST PROVIDENCE,RI,2914,S,Y,75000,0.0,0,0,0
17832,Jeong,Edmark,M,215,449-1823,MONTGOMERY,PA,17752,M,N,30000,3.07,0,0,0
17833,Hailing,Lazell,M,302,511-3476,KENTON,DE,19955,M,Y,80000,5.95,0,220,110
17835,Daeshik,Ruthven,M,850,250-7312,JACKSONVILLE,FL,32228,S,N,60000,0.0,0,0,0
17836,Suraj,Beilner,F,205,727-2792,ANNISTON,AL,36207,M,N,15000,5.0,1500,0,0
17838,Swarup,Bridges,F,207,726-3939,YARMOUTH,ME,4096,M,Y,90000,8.5,0,5700,2850
17840,Juanito,Tedrick,F,731,448-8467,ELMWOOD,TN,38560,M,N,75000,0.0,0,0,0
17841,Anthong,Villoldo,M,574,781-5715,ARCOLA,IN,46704,S,N,40000,3.4,1000,0,0
17842,Carrel,Doushou,F,859,939-6857,SAINT HELENS,KY,41368,S,Y,35000,3.7777777,20,0,20
17843,Mohsen,Margarian,M,202,204-7733,WASHINGTON,DC,20055,S,N,65000,9.0,1370,0,0
17844,Chunyi,Labarthe,F,240,356-5148,RIDGELY,MD,21660,S,N,35000,4.75,2400,0,0
17846,Cathryne,Rovida,F,615,973-6984,FIVE POINTS,TN,38457,M,N,80000,0.0,0,0,0
17849,Yoriko,Jolfaei,F,410,405-7799,DERWOOD,MD,20855,M,N,50000,4.75,0,4800,0
17851,Low,McAffer,M,304,972-2906,HEMPHILL,WV,24842,S,Y,15000,3.35,2000,0,2000
17853,Chetz,Melter,F,603,785-8592,FRANCONIA,NH,3580,S,Y,80000,0.0,0,0,0
17854,Laurie,Fornaciari,F,205,556-3443,FAIRHOPE,AL,36532,M,Y,20000,5.0,1500,0,300
17855,Averill,Eldridge,F,863,883-3603,PALM COAST,FL,32142,M,N,55000,0.0,0,0,0
17858,Donato,Aberth,F,603,183-5822,WALPOLE,NH,3608,S,N,30000,0.0,0,0,0
17859,Linda,Bressan,F,610,228-4901,GLEN LYON,PA,18617,M,Y,75000,3.07,0,0,0
17860,Limin,Kirchgaassner,M,848,270-8943,TRENTON,NJ,8603,M,Y,35000,1.6365625,0,2000,1500
17862,Virgilio,McAlister,M,229,816-5896,DAWSON,GA,39842,S,Y,70000,6.0,2700,0,3000
17863,Mun,Mourlas,M,207,591-1428,EAGLE LAKE,ME,4739,M,Y,80000,8.5,0,5700,2850
17865,Hoakan,Voorhoeve,F,813,587-1748,LARGO,FL,33771,S,Y,75000,0.0,0,0,0
17867,Marghny,Plesniewicz,M,202,141-6940,WASHINGTON,DC,20340,M,Y,20000,6.75,0,2740,1370
17869,Baoling,Lingard,F,304,150-7797,SAND FORK,WV,26430,S,N,55000,6.1499996,2000,0,0
17870,Yuji,Krotopoulou,F,848,982-2289,HARRINGTON PARK,NJ,7640,M,N,65000,2.1096876,0,2000,0
17872,Kwangyoen,Schler,M,205,124-1965,ECLECTIC,AL,36024,M,Y,60000,5.0,0,3000,300
17880,Daishiro,Adolphson,F,478,282-8766,KINGSTON,GA,30145,M,N,50000,6.0,0,5400,0
17881,Sampath,Hasida,F,302,249-1321,NEW CASTLE,DE,19720,S,N,65000,5.95,110,0,0
17887,Laveen,Angeleri,M,603,803-3138,LOCHMERE,NH,3252,S,N,80000,0.0,0,0,0
17888,Mutsunori,Ratel,M,252,205-7899,ASHEBORO,NC,27205,S,Y,60000,6.9912586,3300,0,3300
17892,Elif,Macpherson,F,704,204-6460,CHARLOTTE,NC,28262,M,N,50000,6.7814684,0,6600,0
17893,Devika,Kehrer,M,732,788-3178,STILLWATER,NJ,7875,S,N,80000,2.34625,1000,0,0
17894,Sangiv,Zahle,F,607,661-6138,ALBANY,NY,12240,M,Y,100000,4.5329266,0,0,1000
17895,Arunabha,Hodge,F,617,306-1119,GROVELAND,MA,1834,M,N,65000,5.3,0,7150,0
17896,Hiroyasu,Heggernes,F,302,915-8671,CAMDEN WYOMING,DE,19934,M,Y,55000,5.609091,0,220,110
17897,Share,Edmondson,M,228,489-4167,GLEN,MS,38846,S,Y,95000,5.0,6000,0,1500
17898,Sanjay,Bugrara,F,270,959-7518,HALLIE,KY,41821,M,Y,15000,2.6666667,0,40,20
17899,Martine,Acton,F,330,728-9768,SUMMERFIELD,OH,43788,M,Y,55000,2.3717437,0,2600,1300
17900,Rose,Olien,F,240,856-4459,PORT REPUBLIC,MD,20676,M,Y,25000,4.75,0,4800,2400
17904,Yooichi,Tumuluri,F,603,104-1777,PITTSBURG,NH,3592,S,Y,30000,0.0,0,0,0
17907,Pintsang,Roison,F,516,190-2448,BUFFALO,NY,14270,S,N,50000,4.243293,0,0,0
17908,Siddarth,Nagaya,F,757,271-3408,APPOMATTOX,VA,24522,S,Y,90000,5.75,900,0,900
17909,Mojgan,Tannen,M,772,940-4489,VERNON,FL,32462,S,N,100000,0.0,0,0,0
17910,Mel,Murty,M,207,973-1041,BELGRADE LAKES,ME,4918,S,Y,95000,8.5,2850,0,2850
17912,Dionysis,Boguraev,F,862,386-5644,CLARK,NJ,7066,S,Y,10000,1.4,1000,0,1500
17914,Andee,Rahier,M,202,630-8871,WASHINGTON,DC,20251,S,Y,95000,9.0,1370,0,1370
17915,Wood,Phiphobmongkol,M,607,362-5592,RUSHFORD,NY,14777,M,N,80000,4.4170732,0,0,0
17916,Richmond,Buckberry,F,207,461-7379,SULLIVAN,ME,4664,M,N,55000,8.5,0,5700,0
17919,Matk,Brody,M,207,538-4230,ATHENS,ME,4912,M,Y,65000,8.5,0,5700,2850
17921,Ferroudja,Muldowney,F,267,574-1256,SOUTH HEIGHTS,PA,15081,M,N,70000,3.07,0,0,0
17924,Luis,Malevsky,M,330,502-4707,CONOVER,OH,45317,M,Y,25000,1.3758974,0,2600,1300
17925,Seungjong,Meter,F,251,339-5491,EASTABOGA,AL,36260,M,Y,65000,5.0,0,3000,300
17929,Ileana,Karner,F,603,776-3250,WEST PETERBOROUGH,NH,3468,M,N,30000,0.0,0,0,0
17930,Peichen,Bara,M,603,849-7771,WEST CHESTERFIELD,NH,3466,M,N,5000,0.0,0,0,0
17932,Olivera,Ahn,M,845,295-8900,MODEL CITY,NY,14107,M,Y,65000,4.330183,0,0,1000
17935,Aahok,Fortune,M,252,797-3663,LINVILLE,NC,28646,S,Y,75000,7.305944,3300,0,3300
17937,Viggo,Bronts,F,802,433-9133,NEW HAVEN,VT,5472,M,N,35000,3.7014668,0,6600,0
17938,Che,Lauck,M,865,590-3218,VANLEER,TN,37181,S,Y,70000,0.0,0,0,0
17944,Xue,Venugopal,M,269,514-7795,BROWN CITY,MI,48416,M,N,40000,3.9,0,6200,0
17949,Ung,Metze,F,401,372-4909,PORTSMOUTH,RI,2871,M,N,5000,0.0,0,0,0
17952,Jianhui,Schattler,F,787,881-6429,CAROLINA,PR,979,M,N,85000,0.0,0,0,0
17953,Hilding,Geser,F,305,284-5913,NAVARRE,FL,32566,S,Y,60000,0.0,0,0,0
17954,Libero,Taft,M,860,851-2447,TERRYVILLE,CT,6786,M,Y,95000,5.0,0,24500,0
17955,Miltos,Derks,F,260,894-4478,EARL PARK,IN,47942,M,Y,70000,3.4,0,2000,1000
17956,Jakka,Schmittgen,F,574,564-2575,PRAIRIETON,IN,47870,S,Y,75000,3.4,1000,0,1000
17958,Kenichiro,Lettang,F,478,240-9334,DUDLEY,GA,31022,S,N,50000,6.0,2700,0,0
17960,Janett,Whinston,F,202,549-8084,WASHINGTON,DC,20526,M,N,30000,9.0,0,2740,0
17962,Prabakar,Bracchi,F,802,333-9359,DANVILLE,VT,5828,M,Y,70000,4.397808,0,6600,3300
17964,Ratnesh,Donati,F,860,183-5070,THOMASTON,CT,6787,S,Y,20000,5.0,12750,0,0
17965,Tanveer,Quinet,M,202,408-5111,WASHINGTON,DC,20395,M,Y,100000,9.0,0,2740,1370
17966,Yiming,Cohoon,M,202,787-2997,WASHINGTON,DC,20027,S,N,65000,9.0,1370,0,0
17967,Mohamad,Praeger,F,781,967-1581,AVON,MA,2322,S,Y,95000,5.3,3575,0,1000
17973,Wunnava,Pessaux,M,802,142-2991,FAIRFAX,VT,5454,S,N,30000,3.6019895,3300,0,0
17974,Gopal,Limongiello,F,917,811-8687,OLCOTT,NY,14126,S,N,85000,4.4460363,0,0,0
17975,Cornelis,Lorincz,F,513,634-7110,YOUNGSTOWN,OH,44502,M,Y,80000,3.2016153,0,2600,1300
17977,Malcolm,Charissis,F,732,161-7645,KEARNY,NJ,7099,S,Y,70000,2.1885417,1000,0,1500
17980,Vinod,Walston,F,703,387-5807,DULLES,VA,20102,S,N,70000,5.75,900,0,0
17982,Ayee,Kesavan,F,304,952-7049,PENTRESS,WV,26544,M,Y,50000,5.8,0,4000,2000
17984,Leandros,Sylla,M,802,300-8446,BRATTLEBORO,VT,5303,S,N,70000,4.397808,3300,0,0
17986,Jussara,Ikei,M,207,655-1217,NORTH HAVEN,ME,4853,M,Y,25000,8.5,0,5700,2850
17988,Morio,Kawashima,M,484,179-4858,NEW WILMINGTON,PA,16172,M,N,35000,3.07,0,0,0
17989,Remo,Indiresan,F,609,160-3313,GLEN GARDNER,NJ,8826,S,N,30000,1.5577083,1000,0,0
17990,Garnik,Lauwereins,F,908,477-7747,MONTCLAIR,NJ,7043,S,N,75000,2.267396,1000,0,0
17992,Tatsuro,Kolvik,M,260,750-7086,FARMERSBURG,IN,47850,M,Y,5000,3.4,0,2000,1000
17993,Werther,Serlin,M,724,915-3820,MILLERSVILLE,PA,17551,M,Y,75000,3.07,0,0,0
17998,Samuel,Padget,M,229,366-2974,NORCROSS,GA,30010,S,Y,5000,4.4,2700,0,3000
17999,Akinari,Baby,F,802,806-8081,EAST CALAIS,VT,5650,S,N,55000,4.099376,3300,0,0
18004,Lezanne,Gust,M,302,280-1672,WILMINGTON,DE,19898,M,Y,20000,3.2227273,0,220,110
18010,Siegmar,Brykczynski,M,863,299-1824,OSPREY,FL,34229,M,Y,85000,0.0,0,0,0
18011,Shyam,Isaacson,M,256,721-3216,MOBILE,AL,36610,M,Y,95000,5.0,0,3000,300
18015,Biju,Selenyi,M,207,957-9499,MILLINOCKET,ME,4462,S,Y,5000,2.2135036,2850,0,2850
18016,Tapas,Benaissa,M,203,876-1388,NEW HAVEN,CT,6515,S,Y,55000,5.0,12750,0,0
18017,Collette,Tomassini,F,603,107-2123,CLAREMONT,NH,3743,S,N,25000,0.0,0,0,0
18018,Ilies,Whitcomb,F,571,868-3190,DYKE,VA,22935,S,Y,30000,5.75,900,0,900
18019,Alban,Tsotsos,M,270,763-3914,MELBER,KY,42069,S,N,80000,6.0,20,0,0
18024,Jihoon,Kees,M,803,576-8111,GROVER,SC,29447,M,Y,30000,7.0,0,6600,3300
18025,Jaime,DeMori,F,502,438-9488,MARION,KY,42064,M,N,20000,2.9444444,0,40,0
18026,Moie,Minka,M,859,520-9614,OLYMPIA,KY,40358,M,Y,65000,5.4444447,0,40,20
18027,Gritta,Prevel,F,601,705-6295,PORT GIBSON,MS,39150,S,Y,45000,5.0,6000,0,1500
18030,Malini,Lahlou,M,419,145-3353,KINGS MILLS,OH,45034,M,N,10000,0.8779744,0,2600,0
18031,Mang,Gasieniec,F,980,407-3919,CLAYTON,NC,27528,S,N,25000,6.256993,3300,0,0
18034,Konstantinos,Grant,M,401,324-8266,BRADFORD,RI,2808,M,Y,20000,0.0,0,0,0
18035,Abdelillah,Thomson,M,508,801-4641,NORTH ATTLEBORO,MA,2761,M,N,85000,5.3,0,7150,0
18038,Ravinder,Coradeschi,M,302,192-2632,WILMINGTON,DE,19895,M,N,15000,2.8818183,0,220,0
18039,Giovanni,Cords,F,859,492-6277,REGINA,KY,41559,M,N,100000,6.0,0,40,0
18040,Matthieu,Piperakis,M,443,857-6159,BALTIMORE,MD,21273,M,Y,70000,4.75,0,4800,2400
18041,Cyrille,Hodzic,F,615,830-9341,CAMDEN,TN,38320,S,Y,10000,0.0,0,0,0
18043,Maciej,Murtha,F,567,479-5103,EAST FULTONHAM,OH,43735,S,N,35000,1.7078462,1300,0,0
18044,Linhui,Reicke,M,860,575-5470,NEW HARTFORD,CT,6057,S,Y,15000,5.0,12750,0,0
18046,Guoping,Leufke,F,412,885-3756,WEIKERT,PA,17885,M,N,80000,3.07,0,0,0
18049,Reda,Beun,F,810,328-2535,DUNDEE,MI,48131,M,N,95000,3.9,0,6200,0
18051,Lorien,Isard,M,302,406-1604,DOVER,DE,19903,S,Y,100000,5.95,110,0,110
18053,Wagish,Milicic,F,769,607-9210,BROOKSVILLE,MS,39739,S,N,20000,5.0,6000,0,0
18054,Lars,Frattolillo,M,434,175-5438,LAUREL FORK,VA,24352,S,N,30000,5.75,900,0,0
18057,Cor,Tsigas,M,207,214-1866,CUTLER,ME,4626,M,Y,20000,8.5,0,5700,2850
18059,Eskinder,Kodaira,F,401,749-8942,WARWICK,RI,2887,S,N,5000,0.0,0,0,0
18062,Belhadri,Nozaki,M,203,718-3371,HARTFORD,CT,6123,M,Y,85000,5.0,0,24500,0
18064,Arlindo,Viguier,F,906,496-9961,SOUTHFIELD,MI,48075,S,Y,75000,3.9,3100,0,3100
18065,Dowming,Vetterli,M,865,463-8966,CLINTON,TN,37717,M,N,15000,0.0,0,0,0
18072,Kuzuko,Rebaine,M,856,730-7085,COLLINGSWOOD,NJ,8108,S,Y,50000,1.873125,1000,0,1500
18073,Fridolin,Heggernes,M,802,731-5867,BRATTLEBORO,VT,5301,M,Y,95000,4.8951945,0,6600,3300
18075,Arvind,Isshiki,F,615,633-1208,HARRIMAN,TN,37748,M,N,90000,0.0,0,0,0
18076,Mariangiola,Tupikova,M,336,525-4689,CHIMNEY ROCK,NC,28720,S,N,35000,6.466783,3300,0,0
18079,Satosi,Berend,M,440,311-1122,NEW CARLISLE,OH,45344,M,N,90000,3.533564,0,2600,0
18080,Murial,Spauster,M,434,729-7707,KEOKEE,VA,24265,S,Y,75000,5.75,900,0,900
18081,Ute,Dippoldsmann,M,603,258-4890,MANCHESTER,NH,3108,S,Y,70000,0.0,0,0,0
18084,Silvano,Guojun,F,616,676-4633,PETERSBURG,MI,49270,M,Y,80000,3.9,0,6200,3100
18086,Guangwei,Swiss,M,843,425-4194,LITTLE ROCK,SC,29567,M,N,50000,7.0,0,6600,0
18088,Szymon,Hatsagi,F,252,878-9485,LEICESTER,NC,28748,S,N,60000,6.9912586,3300,0,0
18089,Botao,Leitsch,M,802,146-3552,SOUTH HERO,VT,5486,M,Y,75000,4.4972854,0,6600,3300
18090,Zhiyi,Brightwell,F,567,265-7326,LOWER SALEM,OH,45745,S,Y,90000,3.533564,1300,0,1300
18097,Joobin,Moudini,F,256,105-1410,LYNN,AL,35575,M,N,70000,5.0,1500,0,0
18099,Baoquan,Capobianchi,F,601,509-8308,MC ADAMS,MS,39107,S,Y,10000,5.0,6000,0,1500
18102,Liujian,Estier,M,516,726-8207,ALBANY,NY,12260,M,Y,90000,4.475,0,0,1000
18104,Hidehito,Nayani,M,302,821-8120,WILMINGTON,DE,19808,S,Y,55000,5.609091,110,0,110
18107,Minghua,Renault,M,603,688-8436,PORTSMOUTH,NH,3801,M,Y,50000,0.0,0,0,0
18109,Fumiyo,Rienhoff,F,802,328-4952,HARTFORD,VT,5047,M,Y,20000,3.6,0,6600,3300
18114,Katsumi,Castangia,F,401,497-9538,GREENVILLE,RI,2828,M,Y,50000,0.0,0,0,0
18116,Nicolas,Trachtenberg,F,860,386-5197,MIDDLE HADDAM,CT,6456,S,N,35000,5.0,12750,0,0
18120,Arnould,Konakovsky,F,270,840-6371,NEW HAVEN,KY,40051,S,Y,5000,2.1111112,20,0,20
18121,Mihael,Togawa,M,302,923-1675,CLAYTON,DE,19938,M,Y,5000,2.2,0,220,110
18125,Vasudevan,Billington,M,202,835-5812,WASHINGTON,DC,20230,S,Y,85000,9.0,1370,0,1370
18126,Helmut,Bedell,M,574,613-9646,ELKHART,IN,46515,M,N,85000,3.4,0,2000,0
18127,Shiv,Ingalls,F,201,933-8010,ANNANDALE,NJ,8801,S,Y,85000,2.4251041,1000,0,1500
18128,Gurushankar,Speirs,F,787,569-2990,ANGELES,PR,611,M,Y,70000,0.0,0,0,0
18130,Nariman,Lebah,F,865,645-2177,ELIZABETHTON,TN,37644,S,N,5000,0.0,0,0,0
18135,Yadong,Chaudhury,M,207,427-9784,ORONO,ME,4473,M,Y,90000,8.5,0,5700,2850
18136,Yonghong,Matrone,M,304,830-9158,CHARLESTON,WV,25302,M,Y,60000,6.5,0,4000,2000
18138,Shin,Topaloglou,F,601,361-2780,UNION,MS,39365,S,N,95000,5.0,6000,0,0
18139,Manolis,Garigliano,M,502,445-7203,BAYS,KY,41310,M,N,5000,2.1111112,0,40,0
18141,Kewen,Wika,M,410,568-1537,FUNKSTOWN,MD,21734,M,N,35000,4.75,0,4800,0
18144,Luise,Goerigk,M,662,356-9931,UNION,MS,39365,S,Y,35000,5.0,6000,0,1500
18149,Demosthenes,Kadokura,M,516,831-4273,EAST MEREDITH,NY,13757,M,N,15000,4.040549,0,0,0
18151,Pantelis,Schiefer,F,302,970-4693,WILMINGTON,DE,19892,M,Y,95000,5.95,0,220,110
18152,Kimmo,Boers,F,330,769-9815,TOLEDO,OH,43660,M,Y,50000,2.2057693,0,2600,1300
18153,Eizo,Hasida,F,914,148-9713,NEW YORK,NY,10014,M,N,15000,4.040549,0,0,0
18154,Giri,Behr,M,734,527-7956,TURNER,MI,48765,S,Y,40000,3.9,3100,0,3100
18158,Tzonelih,Scopinich,F,478,933-4466,DUDLEY,GA,31022,M,N,10000,6.0,0,5400,0
18159,Osnat,Nanadikar,M,251,314-8767,HARVEST,AL,35749,M,N,15000,5.0,0,3000,0
18160,Raghunandan,Sandak,F,508,574-1172,WORCESTER,MA,1614,M,N,95000,5.3,0,7150,0
18161,Ortrud,Bedard,M,812,775-3790,OWENSVILLE,IN,47665,M,N,20000,3.4,0,2000,0
18165,Yungho,Dabdub,F,502,381-6151,SCOTTSVILLE,KY,42164,S,Y,75000,6.0,20,0,20
18166,Chiuyuan,Ghelli,F,207,238-3219,EAST BALDWIN,ME,4024,S,N,40000,8.5,2850,0,0
18170,Guri,Liedekerke,F,803,471-9685,COPE,SC,29038,S,N,10000,5.752432,3300,0,0
18172,Zhidong,Leduc,F,251,945-1911,QUINTON,AL,35130,M,Y,100000,5.0,1500,0,300
18178,Haklin,Tarabout,F,270,801-4158,VEST,KY,41772,M,N,90000,6.0,0,40,0
18179,Peder,Leite,F,313,371-9769,DETROIT,MI,48260,S,Y,65000,3.9,3100,0,3100
18180,Sangam,Zajak,F,231,403-6583,LANSING,MI,48921,S,N,90000,3.9,3100,0,0
18182,Attahiru,Warschat,M,518,847-7818,WEVERTOWN,NY,12886,S,N,65000,4.330183,0,0,0
18186,Sriram,Rino,F,828,201-9896,WAKE FOREST,NC,27588,S,Y,30000,6.361888,3300,0,3300
18189,Dipayan,Grandage,M,878,189-6200,NINEVEH,PA,15353,M,N,100000,3.07,0,0,0
18190,Serena,Borrowman,F,757,251-3645,SPOTSYLVANIA,VA,22553,S,N,30000,5.75,900,0,0
18191,Svetozara,Brunt,F,939,510-4312,SAN JUAN,PR,917,M,N,85000,0.0,0,0,0
18203,Boi,Forti,F,802,513-7427,SAINT JOHNSBURY CENTER,VT,5863,S,N,70000,4.397808,3300,0,0
18205,Upendra,Ambrosetti,M,678,394-6456,BAINBRIDGE,GA,39817,M,N,95000,6.0,0,5400,0
18207,Alexey,Vidya,F,706,890-3134,ATLANTA,GA,30347,M,Y,15000,6.0,0,5400,3000
18208,Mang,Zhakarov,F,502,683-4722,SUMMERSVILLE,KY,42782,S,N,85000,6.0,20,0,0
18211,Filiberto,Raveh,M,419,241-3401,CHAUNCEY,OH,45719,S,Y,45000,2.039795,1300,0,1300
18212,Jinsoo,Tabor,M,315,272-8669,BALDWIN,NY,11510,S,N,20000,4.0695124,0,0,0
18213,Patrizio,Ramanna,M,864,409-8111,DENMARK,SC,29042,S,N,95000,7.0,3300,0,0
18214,Terresa,Sadaoui,M,401,432-6469,WEST KINGSTON,RI,2892,S,Y,45000,0.0,0,0,0
18216,Chrystopher,Baptiste,F,302,316-9158,MARYDEL,DE,19964,S,N,75000,5.95,110,0,0
18219,Moss,Crvenkovic,M,939,883-2401,AGUADILLA,PR,605,S,Y,65000,0.0,0,0,0
18220,Sydney,Chuah,M,202,801-4924,WASHINGTON,DC,20005,S,Y,30000,9.0,1370,0,1370
18221,Qiuhui,Powers,F,202,452-7953,WASHINGTON,DC,20207,M,Y,95000,9.0,0,2740,1370
18222,Pawan,Czap,M,567,463-1229,NEW PHILADELPHIA,OH,44663,S,Y,55000,2.3717437,1300,0,1300
18223,Girolamo,Ermel,F,878,426-6726,BELLEVILLE,PA,17004,M,Y,75000,3.07,0,0,0
18225,Amitavo,Zemerly,M,248,361-9509,DETROIT,MI,48235,M,N,15000,3.9,0,6200,0
18229,Floriano,Regoli,M,301,516-3368,LAUREL,MD,20725,S,Y,100000,4.75,2400,0,2400
18232,Soazig,Sutre,M,443,118-9780,KENSINGTON,MD,20891,M,N,15000,4.75,0,4800,0
18233,Christiaan,Ishak,F,860,468-8588,NEW HAVEN,CT,6501,M,Y,90000,5.0,0,24500,0
18234,Prentiss,Felderman,F,240,448-5687,MIDLAND,MD,21542,M,Y,20000,4.75,0,4800,2400
18238,Souichi,Otterbein,F,878,151-2741,FAIRFIELD,PA,17320,S,Y,100000,3.07,0,0,0
18242,Hellmut,Peres,F,606,208-2645,FALL ROCK,KY,40932,S,Y,100000,6.0,20,0,20
18243,Toshiya,Glymour,M,860,880-5580,UNIONVILLE,CT,6085,M,N,55000,5.0,0,24500,0
18245,Stamos,Metais,M,718,733-1282,WEST FULTON,NY,12194,S,Y,45000,4.2143292,0,0,1000
18247,Sajjad,Aknine,F,229,502-4308,CONLEY,GA,30288,S,N,65000,6.0,2700,0,0
18249,Sudebkumar,Rufino,M,908,971-9404,POINT PLEASANT BEACH,NJ,8742,S,Y,45000,1.7942708,1000,0,1500
18252,Zhimin,Aberer,M,603,235-2465,BENNINGTON,NH,3442,M,Y,70000,0.0,0,0,0
18253,Barradas,Prangrle,F,401,703-4866,BRADFORD,RI,2808,M,Y,40000,0.0,0,0,0
18255,Akeel,Schoener,M,270,629-7143,BUFFALO,KY,42716,M,Y,80000,6.0,0,40,20
18256,Masakage,Einwohner,F,207,244-5880,NOBLEBORO,ME,4555,S,Y,65000,8.5,2850,0,2850
18260,Liem,Nicolson,M,585,609-7799,BUFFALO,NY,14201,M,N,15000,4.040549,0,0,0
18262,Ludek,Ranft,F,843,178-3174,ELLOREE,SC,29047,S,N,5000,3.563716,3300,0,0
18265,Hansjurgen,Slysz,F,802,202-3802,NORTH HYDE PARK,VT,5665,M,N,30000,3.6019895,0,6600,0
18268,Hirohide,Glowinski,F,603,924-8708,PETERBOROUGH,NH,3458,S,Y,100000,0.0,0,0,0
18269,Karni,Liskiewicz,F,980,763-8662,ELON,NC,27244,M,N,90000,7.6206293,0,6600,0
18270,Amihood,Raan,F,336,832-1262,ATKINSON,NC,28421,S,Y,25000,6.256993,3300,0,3300
18272,Kolar,Leonidas,M,567,140-7747,CLEVELAND,OH,44104,S,N,10000,0.8779744,1300,0,0
18273,Ghulum,Lubin,F,207,474-3720,LIVERMORE,ME,4253,S,Y,30000,8.5,2850,0,2850
18274,Carolynn,Kukimoto,M,352,685-6306,JACKSONVILLE,FL,32223,S,N,35000,0.0,0,0,0
18276,Gwendal,Mugridge,M,252,873-8358,CHARLOTTE,NC,28270,M,N,60000,6.9912586,0,6600,0
18277,Sasan,Majors,M,412,621-7316,HOLLIDAYSBURG,PA,16648,S,N,50000,3.07,0,0,0
18281,Janyce,Carro,M,401,670-8471,CENTRAL FALLS,RI,2863,M,Y,15000,0.0,0,0,0
18282,Baldomir,Kaiser,F,301,193-8675,POTOMAC,MD,20854,M,Y,75000,4.75,0,4800,2400
18284,Djamal,Hodil,M,302,716-1846,WILMINGTON,DE,19891,M,N,5000,2.2,0,220,0
18285,Asgeir,Byron,F,859,758-2194,BARDSTOWN,KY,40004,S,Y,35000,3.7777777,20,0,20
18289,Kwangyoen,Frederiksen,M,207,559-6987,SUNSET,ME,4683,S,Y,10000,4.5857663,2850,0,2850
18291,Gilford,Humenik,F,731,680-6757,CORRYTON,TN,37721,M,N,35000,0.0,0,0,0
