Attribute,Index,Clean Value,Dirty Value
city,160338,Tokyo,Solna
city,160339,Hamburg,Solna
city,160354,Tokyo,Solna
city,160378,Hamburg,Solna
city,160460,Tokyo,Solna
city,160461,Gelsenkirchen,Solna
city,160499,Tokyo,Solna
city,160652,Hamburg,Solna
city,160656,Tokyo,Solna
city,160728,Hamburg,Solna
city,160729,Naples,Solna
city,160741,Rio_de_Janeiro,Solna
city,160757,Hamburg,Solna
city,160818,Hamburg,Solna
city,160918,Hamburg,Solna
city,160923,Rio_de_Janeiro,Solna
city,160929,Gelsenkirchen,Solna
city,160986,Hamburg,Solna
city,161068,Hamburg,Solna
city,161243,Hamburg,Solna
city,161270,Hamburg,Solna
city,161286,Gelsenkirchen,Solna
city,161299,Tokyo,Solna
city,161308,Hamburg,Solna
city,161339,Gelsenkirchen,Solna
city,161363,Gelsenkirchen,Solna
city,161416,Tokyo,Solna
city,161428,Hamburg,Solna
city,161467,Tokyo,Solna
city,161473,Gelsenkirchen,Solna
city,161479,Naples,Solna
city,161513,Naples,Solna
city,161519,Rio_de_Janeiro,Solna
city,161551,Rio_de_Janeiro,Solna
city,161571,Hamburg,Solna
city,161612,Hamburg,Solna
city,161702,Hamburg,Solna
city,161707,Hamburg,Solna
city,161734,Hamburg,Solna
city,161737,Hamburg,Solna
city,161746,Hamburg,Solna
city,161797,Hamburg,Solna
city,161801,Hamburg,Solna
city,161816,Naples,Solna
city,161819,Hamburg,Solna
city,161857,Hamburg,Solna
city,161870,Tokyo,Solna
city,161874,Tokyo,Solna
city,161877,Hamburg,Solna
city,161879,Hamburg,Solna
city,161888,Tokyo,Solna
city,161896,Hamburg,Solna
city,161912,Hamburg,Solna
city,161931,Hamburg,Solna
city,161942,Gelsenkirchen,Solna
city,161973,Gelsenkirchen,Solna
city,161991,Hamburg,Solna
city,162031,Gelsenkirchen,Solna
city,162054,Hamburg,Solna
city,162056,Tokyo,Solna
city,162060,Hamburg,Solna
city,162114,Hamburg,Solna
city,162148,Rio_de_Janeiro,Solna
city,162172,Rio_de_Janeiro,Solna
city,162231,Tokyo,Solna
city,162250,Tokyo,Solna
city,162264,Tokyo,Solna
city,162304,Hamburg,Solna
city,162375,Tokyo,Solna
city,162395,Rio_de_Janeiro,Solna
city,162459,Hamburg,Solna
city,162516,Hamburg,Solna
city,162527,Gelsenkirchen,Solna
city,162539,Rio_de_Janeiro,Solna
city,162563,Hamburg,Solna
city,162579,Tokyo,Solna
city,162589,Hamburg,Solna
city,162650,Naples,Solna
city,162656,Rio_de_Janeiro,Solna
city,162680,Gelsenkirchen,Solna
city,162689,Naples,Solna
city,162751,Gelsenkirchen,Solna
city,162766,Tokyo,Solna
city,162793,Gelsenkirchen,Solna
city,162797,Gelsenkirchen,Solna
city,162814,Hamburg,Solna
city,162833,Hamburg,Solna
city,162852,Tokyo,Solna
city,162940,Naples,Solna
city,162980,Hamburg,Solna
city,163000,Hamburg,Solna
city,163063,Hamburg,Solna
city,163064,Rio_de_Janeiro,Solna
city,163102,Naples,Solna
city,163143,Hamburg,Solna
city,163146,Hamburg,Solna
city,163161,Hamburg,Solna
city,163186,Tokyo,Solna
city,163209,Hamburg,Solna
city,163227,Tokyo,Solna
city,163280,Naples,Solna
city,163292,Tokyo,Solna
city,163320,Gelsenkirchen,Solna
city,163341,Hamburg,Solna
city,163478,Rio_de_Janeiro,Solna
city,163502,Rio_de_Janeiro,Solna
city,163522,Tokyo,Solna
city,163639,Naples,Solna
city,163674,Hamburg,Solna
city,163681,Rio_de_Janeiro,Solna
city,163684,Hamburg,Solna
city,163693,Naples,Solna
city,163697,Hamburg,Solna
city,163825,Gelsenkirchen,Solna
city,163850,Hamburg,Solna
city,163853,Hamburg,Solna
city,163882,Hamburg,Solna
city,163894,Hamburg,Solna
city,163900,Rio_de_Janeiro,Solna
city,163933,Tokyo,Solna
city,163945,Tokyo,Solna
city,163964,Hamburg,Solna
city,163978,Naples,Solna
city,163992,Hamburg,Solna
city,163994,Gelsenkirchen,Solna
city,164005,Hamburg,Solna
city,164028,Hamburg,Solna
city,164034,Hamburg,Solna
city,164040,Hamburg,Solna
city,164064,Hamburg,Solna
city,164116,Hamburg,Solna
city,164129,Gelsenkirchen,Solna
city,164132,Rio_de_Janeiro,Solna
city,164141,Rio_de_Janeiro,Solna
city,164191,Hamburg,Solna
city,164199,Naples,Solna
city,164220,Hamburg,Solna
city,164222,Hamburg,Solna
city,164274,Tokyo,Solna
city,164297,Hamburg,Solna
city,164372,Tokyo,Solna
city,164380,Hamburg,Solna
city,164391,Tokyo,Solna
city,164399,Tokyo,Solna
city,164429,Gelsenkirchen,Solna
city,164431,Rio_de_Janeiro,Solna
city,164440,Hamburg,Solna
city,164455,Gelsenkirchen,Solna
city,164473,Tokyo,Solna
city,164522,Tokyo,Solna
city,164544,Hamburg,Solna
city,164598,Hamburg,Solna
city,164624,Hamburg,Solna
city,164666,Hamburg,Solna
city,164675,Tokyo,Solna
city,164682,Gelsenkirchen,Solna
city,164711,Tokyo,Solna
city,164780,Hamburg,Solna
city,164789,Gelsenkirchen,Solna
city,164827,Hamburg,Solna
city,164873,Naples,Solna
city,164887,Hamburg,Solna
city,165012,Hamburg,Solna
city,165045,Rio_de_Janeiro,Solna
city,165098,Hamburg,Solna
city,165134,Tokyo,Solna
city,165248,Hamburg,Solna
city,165319,Rio_de_Janeiro,Solna
city,165349,Rio_de_Janeiro,Solna
city,165372,Hamburg,Solna
city,165386,Tokyo,Solna
city,165391,Hamburg,Solna
city,165419,Naples,Solna
city,165422,Tokyo,Solna
city,165443,Hamburg,Solna
city,165446,Hamburg,Solna
city,165535,Hamburg,Solna
city,165553,Gelsenkirchen,Solna
city,165561,Hamburg,Solna
city,165597,Hamburg,Solna
city,165645,Rio_de_Janeiro,Solna
city,165701,Gelsenkirchen,Solna
city,165730,Hamburg,Solna
city,165762,Hamburg,Solna
city,165773,Naples,Solna
city,165782,Rio_de_Janeiro,Solna
city,165821,Rio_de_Janeiro,Solna
city,165846,Naples,Solna
city,165858,Rio_de_Janeiro,Solna
city,165869,Tokyo,Solna
city,165882,Naples,Solna
city,165908,Tokyo,Solna
city,165921,Hamburg,Solna
city,166005,Hamburg,Solna
city,166026,Hamburg,Solna
city,166045,Naples,Solna
city,166118,Naples,Solna
city,166169,Tokyo,Solna
city,166197,Rio_de_Janeiro,Solna
city,166213,Hamburg,Solna
city,166217,Hamburg,Solna
city,166268,Hamburg,Solna
city,166286,Hamburg,Solna
city,166344,Hamburg,Solna
city,166392,Tokyo,Solna
city,166405,Naples,Solna
city,166448,Naples,Solna
city,166449,Tokyo,Solna
city,166461,Hamburg,Solna
city,166471,Hamburg,Solna
city,166538,Gelsenkirchen,Solna
city,166553,Rio_de_Janeiro,Solna
city,166579,Naples,Solna
city,166580,Tokyo,Solna
city,166604,Naples,Solna
city,166618,Gelsenkirchen,Solna
city,166620,Tokyo,Solna
city,166710,Hamburg,Solna
city,166712,Hamburg,Solna
city,166715,Tokyo,Solna
city,166721,Hamburg,Solna
city,166762,Hamburg,Solna
city,166774,Tokyo,Solna
city,166807,Gelsenkirchen,Solna
city,166808,Hamburg,Solna
city,166894,Hamburg,Solna
city,166910,Hamburg,Solna
city,166945,Hamburg,Solna
city,166970,Tokyo,Solna
city,166975,Hamburg,Solna
city,166985,Naples,Solna
city,166993,Rio_de_Janeiro,Solna
city,167051,Hamburg,Solna
city,167061,Hamburg,Solna
city,167064,Gelsenkirchen,Solna
city,167068,Hamburg,Solna
city,167112,Hamburg,Solna
city,167170,Hamburg,Solna
city,167204,Rio_de_Janeiro,Solna
city,167205,Hamburg,Solna
city,167211,Naples,Solna
city,167218,Hamburg,Solna
city,167234,Rio_de_Janeiro,Solna
city,167244,Hamburg,Solna
city,167269,Tokyo,Solna
city,167274,Tokyo,Solna
city,167281,Tokyo,Solna
city,167345,Rio_de_Janeiro,Solna
city,167422,Gelsenkirchen,Solna
city,167427,Naples,Solna
city,167430,Tokyo,Solna
city,167434,Rio_de_Janeiro,Solna
city,167519,Naples,Solna
city,167551,Hamburg,Solna
city,167562,Naples,Solna
city,167578,Tokyo,Solna
city,167597,Gelsenkirchen,Solna
city,167602,Gelsenkirchen,Solna
city,167614,Hamburg,Solna
city,167627,Rio_de_Janeiro,Solna
city,167641,Hamburg,Solna
city,167654,Rio_de_Janeiro,Solna
city,167665,Hamburg,Solna
city,167673,Hamburg,Solna
city,167684,Gelsenkirchen,Solna
city,167725,Naples,Solna
city,167766,Naples,Solna
city,167781,Gelsenkirchen,Solna
city,167807,Naples,Solna
city,167845,Tokyo,Solna
city,167846,Naples,Solna
city,167851,Hamburg,Solna
city,167921,Naples,Solna
city,167937,Hamburg,Solna
city,167966,Hamburg,Solna
city,168048,Hamburg,Solna
city,168077,Tokyo,Solna
city,168131,Gelsenkirchen,Solna
city,168133,Rio_de_Janeiro,Solna
city,168272,Naples,Solna
city,168273,Rio_de_Janeiro,Solna
city,168285,Naples,Solna
city,168290,Hamburg,Solna
city,168317,Hamburg,Solna
city,168343,Hamburg,Solna
city,168345,Rio_de_Janeiro,Solna
city,168351,Tokyo,Solna
city,168417,Hamburg,Solna
city,168426,Gelsenkirchen,Solna
city,168462,Rio_de_Janeiro,Solna
city,168495,Rio_de_Janeiro,Solna
city,168500,Rio_de_Janeiro,Solna
city,168545,Hamburg,Solna
city,168603,Hamburg,Solna
city,168605,Rio_de_Janeiro,Solna
city,168618,Hamburg,Solna
city,168636,Gelsenkirchen,Solna
city,168639,Rio_de_Janeiro,Solna
city,168640,Gelsenkirchen,Solna
city,168662,Naples,Solna
city,168664,Gelsenkirchen,Solna
city,168666,Gelsenkirchen,Solna
city,168699,Hamburg,Solna
city,168718,Hamburg,Solna
city,168720,Naples,Solna
city,168755,Hamburg,Solna
city,168763,Hamburg,Solna
city,168858,Naples,Solna
city,168885,Naples,Solna
city,168902,Gelsenkirchen,Solna
city,168916,Rio_de_Janeiro,Solna
city,168926,Gelsenkirchen,Solna
city,168952,Hamburg,Solna
city,169003,Hamburg,Solna
city,169092,Gelsenkirchen,Solna
city,169173,Hamburg,Solna
city,169197,Naples,Solna
city,169303,Hamburg,Solna
city,169394,Rio_de_Janeiro,Solna
city,169402,Gelsenkirchen,Solna
city,169424,Rio_de_Janeiro,Solna
city,169464,Gelsenkirchen,Solna
city,169495,Gelsenkirchen,Solna
city,169531,Naples,Solna
city,169613,Gelsenkirchen,Solna
city,169656,Naples,Solna
city,169657,Naples,Solna
city,169681,Gelsenkirchen,Solna
city,169758,Gelsenkirchen,Solna
city,169770,Rio_de_Janeiro,Solna
city,169775,Naples,Solna
city,169793,Tokyo,Solna
city,169828,Hamburg,Solna
city,169833,Rio_de_Janeiro,Solna
city,169835,Hamburg,Solna
city,169851,Tokyo,Solna
city,169888,Naples,Solna
city,169980,Gelsenkirchen,Solna
city,169991,Tokyo,Solna
city,170018,Hamburg,Solna
city,170046,Gelsenkirchen,Solna
city,170079,Rio_de_Janeiro,Solna
city,170105,Hamburg,Solna
city,170205,Hamburg,Solna
city,170251,Hamburg,Solna
city,170279,Gelsenkirchen,Solna
city,170304,Tokyo,Solna
city,170313,Naples,Solna
city,170382,Hamburg,Solna
city,170405,Gelsenkirchen,Solna
city,170440,Hamburg,Solna
city,170453,Naples,Solna
city,170536,Gelsenkirchen,Solna
city,170573,Gelsenkirchen,Solna
city,170594,Hamburg,Solna
city,170679,Gelsenkirchen,Solna
city,170692,Rio_de_Janeiro,Solna
city,170696,Gelsenkirchen,Solna
city,170727,Hamburg,Solna
city,170784,Hamburg,Solna
city,170788,Rio_de_Janeiro,Solna
city,170806,Hamburg,Solna
city,170930,Hamburg,Solna
city,170986,Rio_de_Janeiro,Solna
city,171012,Tokyo,Solna
city,171045,Hamburg,Solna
city,171065,Rio_de_Janeiro,Solna
city,171077,Hamburg,Solna
city,171085,Gelsenkirchen,Solna
city,171183,Gelsenkirchen,Solna
city,171188,Hamburg,Solna
city,171196,Hamburg,Solna
city,171217,Hamburg,Solna
city,171241,Tokyo,Solna
city,171256,Rio_de_Janeiro,Solna
city,171265,Hamburg,Solna
city,171308,Hamburg,Solna
city,171322,Gelsenkirchen,Solna
city,171329,Tokyo,Solna
city,171348,Hamburg,Solna
city,171372,Hamburg,Solna
city,171392,Hamburg,Solna
city,171411,Tokyo,Solna
city,171473,Naples,Solna
city,171489,Naples,Solna
city,171513,Hamburg,Solna
city,171583,Tokyo,Solna
city,171594,Rio_de_Janeiro,Solna
city,171649,Naples,Solna
city,171704,Gelsenkirchen,Solna
city,171713,Hamburg,Solna
city,171715,Hamburg,Solna
city,171728,Hamburg,Solna
city,171747,Hamburg,Solna
city,171765,Hamburg,Solna
city,171789,Hamburg,Solna
city,171840,Gelsenkirchen,Solna
city,171861,Hamburg,Solna
city,171872,Tokyo,Solna
city,171873,Gelsenkirchen,Solna
city,171902,Gelsenkirchen,Solna
city,171983,Hamburg,Solna
city,171988,Naples,Solna
city,172020,Naples,Solna
city,172082,Tokyo,Solna
city,172130,Hamburg,Solna
city,172156,Hamburg,Solna
city,172166,Hamburg,Solna
city,172186,Tokyo,Solna
city,172195,Rio_de_Janeiro,Solna
city,172240,Naples,Solna
city,172242,Hamburg,Solna
city,172246,Hamburg,Solna
city,172277,Hamburg,Solna
city,172278,Gelsenkirchen,Solna
city,172337,Hamburg,Solna
city,172379,Hamburg,Solna
city,172458,Hamburg,Solna
city,172465,Tokyo,Solna
city,172472,Hamburg,Solna
city,172478,Rio_de_Janeiro,Solna
city,172614,Tokyo,Solna
city,172616,Gelsenkirchen,Solna
city,172661,Rio_de_Janeiro,Solna
city,172675,Gelsenkirchen,Solna
city,172682,Hamburg,Solna
city,172688,Tokyo,Solna
city,172748,Naples,Solna
city,172839,Gelsenkirchen,Solna
city,172849,Tokyo,Solna
city,172851,Gelsenkirchen,Solna
city,172856,Hamburg,Solna
city,172897,Rio_de_Janeiro,Solna
city,172919,Naples,Solna
city,172957,Gelsenkirchen,Solna
city,172975,Hamburg,Solna
city,173026,Hamburg,Solna
city,173040,Rio_de_Janeiro,Solna
city,173136,Rio_de_Janeiro,Solna
city,173138,Gelsenkirchen,Solna
city,173162,Hamburg,Solna
city,173167,Hamburg,Solna
city,173182,Naples,Solna
city,173194,Naples,Solna
city,173232,Naples,Solna
city,173253,Hamburg,Solna
city,173271,Rio_de_Janeiro,Solna
city,173303,Hamburg,Solna
city,173402,Tokyo,Solna
city,173448,Rio_de_Janeiro,Solna
city,173495,Tokyo,Solna
city,173536,Gelsenkirchen,Solna
city,173561,Rio_de_Janeiro,Solna
city,173581,Rio_de_Janeiro,Solna
city,173585,Tokyo,Solna
city,173629,Hamburg,Solna
city,173670,Gelsenkirchen,Solna
city,173707,Gelsenkirchen,Solna
city,173718,Tokyo,Solna
city,173785,Hamburg,Solna
city,173794,Rio_de_Janeiro,Solna
city,173822,Hamburg,Solna
city,173893,Hamburg,Solna
city,173912,Hamburg,Solna
city,173974,Hamburg,Solna
city,174003,Hamburg,Solna
city,174024,Tokyo,Solna
city,174026,Naples,Solna
city,174043,Hamburg,Solna
city,174087,Naples,Solna
city,174108,Rio_de_Janeiro,Solna
city,174119,Naples,Solna
city,174136,Hamburg,Solna
city,174140,Naples,Solna
city,174217,Hamburg,Solna
city,174219,Hamburg,Solna
city,174241,Naples,Solna
city,174281,Hamburg,Solna
city,174301,Rio_de_Janeiro,Solna
city,174304,Hamburg,Solna
city,174329,Naples,Solna
city,174347,Hamburg,Solna
city,174361,Hamburg,Solna
city,174458,Hamburg,Solna
city,174464,Rio_de_Janeiro,Solna
city,174479,Hamburg,Solna
city,174502,Tokyo,Solna
city,174543,Hamburg,Solna
city,174607,Hamburg,Solna
city,174628,Hamburg,Solna
city,174668,Rio_de_Janeiro,Solna
city,174697,Rio_de_Janeiro,Solna
city,174715,Gelsenkirchen,Solna
city,174728,Hamburg,Solna
city,174807,Hamburg,Solna
city,174810,Hamburg,Solna
city,174844,Hamburg,Solna
city,174859,Gelsenkirchen,Solna
city,174896,Rio_de_Janeiro,Solna
city,174904,Tokyo,Solna
city,174935,Hamburg,Solna
city,174946,Naples,Solna
city,174960,Tokyo,Solna
city,175002,Rio_de_Janeiro,Solna
city,175004,Gelsenkirchen,Solna
city,175010,Hamburg,Solna
city,175011,Naples,Solna
city,175019,Hamburg,Solna
city,175053,Tokyo,Solna
city,175141,Tokyo,Solna
city,175181,Hamburg,Solna
city,175207,Rio_de_Janeiro,Solna
city,175210,Naples,Solna
city,175223,Gelsenkirchen,Solna
city,175234,Gelsenkirchen,Solna
city,175248,Tokyo,Solna
city,175328,Hamburg,Solna
city,175418,Hamburg,Solna
city,175473,Naples,Solna
city,175481,Naples,Solna
city,175503,Naples,Solna
city,175543,Gelsenkirchen,Solna
city,175565,Naples,Solna
city,175738,Hamburg,Solna
city,175799,Hamburg,Solna
city,175803,Gelsenkirchen,Solna
city,175811,Naples,Solna
city,175827,Gelsenkirchen,Solna
city,175850,Hamburg,Solna
city,175851,Naples,Solna
city,175862,Gelsenkirchen,Solna
city,175935,Naples,Solna
city,175973,Gelsenkirchen,Solna
city,175992,Gelsenkirchen,Solna
city,176050,Hamburg,Solna
city,176104,Rio_de_Janeiro,Solna
city,176111,Hamburg,Solna
city,176128,Hamburg,Solna
city,176151,Rio_de_Janeiro,Solna
city,176243,Hamburg,Solna
city,176263,Rio_de_Janeiro,Solna
city,176388,Tokyo,Solna
city,176393,Hamburg,Solna
city,176399,Hamburg,Solna
city,176407,Naples,Solna
city,176435,Naples,Solna
city,176492,Hamburg,Solna
city,176499,Hamburg,Solna
city,176509,Gelsenkirchen,Solna
city,176528,Tokyo,Solna
city,176562,Hamburg,Solna
city,176566,Tokyo,Solna
city,176579,Tokyo,Solna
city,176618,Naples,Solna
city,176630,Hamburg,Solna
city,176654,Hamburg,Solna
city,176656,Naples,Solna
city,176674,Gelsenkirchen,Solna
city,176702,Hamburg,Solna
city,176705,Gelsenkirchen,Solna
city,176757,Hamburg,Solna
city,176842,Naples,Solna
city,176915,Tokyo,Solna
city,176922,Tokyo,Solna
city,176988,Tokyo,Solna
city,177001,Hamburg,Solna
city,177009,Hamburg,Solna
city,177020,Rio_de_Janeiro,Solna
city,177039,Rio_de_Janeiro,Solna
city,177051,Hamburg,Solna
city,177056,Hamburg,Solna
city,177083,Naples,Solna
city,177118,Gelsenkirchen,Solna
city,177130,Hamburg,Solna
city,177222,Hamburg,Solna
city,177270,Rio_de_Janeiro,Solna
city,177297,Tokyo,Solna
city,177306,Hamburg,Solna
city,177345,Hamburg,Solna
city,177414,Hamburg,Solna
city,177433,Hamburg,Solna
city,177532,Naples,Solna
city,177582,Hamburg,Solna
city,177619,Tokyo,Solna
city,177670,Gelsenkirchen,Solna
city,177690,Hamburg,Solna
city,177698,Tokyo,Solna
city,177744,Tokyo,Solna
city,177764,Naples,Solna
city,177785,Tokyo,Solna
city,177816,Naples,Solna
city,177833,Hamburg,Solna
city,177863,Gelsenkirchen,Solna
city,177887,Rio_de_Janeiro,Solna
city,177894,Gelsenkirchen,Solna
city,177913,Gelsenkirchen,Solna
city,177917,Tokyo,Solna
city,178075,Rio_de_Janeiro,Solna
city,178086,Tokyo,Solna
city,178093,Gelsenkirchen,Solna
city,178129,Naples,Solna
city,178161,Tokyo,Solna
city,178199,Hamburg,Solna
city,178210,Naples,Solna
city,178215,Naples,Solna
city,178217,Gelsenkirchen,Solna
city,178252,Gelsenkirchen,Solna
city,178272,Hamburg,Solna
city,178406,Rio_de_Janeiro,Solna
city,178578,Hamburg,Solna
city,178596,Gelsenkirchen,Solna
city,178726,Rio_de_Janeiro,Solna
city,178729,Rio_de_Janeiro,Solna
city,178787,Hamburg,Solna
city,178863,Gelsenkirchen,Solna
city,178874,Tokyo,Solna
city,178892,Rio_de_Janeiro,Solna
city,178908,Tokyo,Solna
city,178917,Hamburg,Solna
city,178999,Tokyo,Solna
city,179027,Hamburg,Solna
city,179042,Hamburg,Solna
city,179113,Naples,Solna
city,179117,Tokyo,Solna
city,179198,Hamburg,Solna
city,179218,Hamburg,Solna
city,179244,Gelsenkirchen,Solna
city,179299,Naples,Solna
city,179301,Rio_de_Janeiro,Solna
city,179307,Hamburg,Solna
city,179370,Gelsenkirchen,Solna
city,179374,Hamburg,Solna
city,179408,Naples,Solna
city,179467,Naples,Solna
city,179521,Hamburg,Solna
city,179575,Hamburg,Solna
city,179598,Hamburg,Solna
city,179642,Rio_de_Janeiro,Solna
city,179672,Tokyo,Solna
city,179712,Hamburg,Solna
city,179730,Hamburg,Solna
city,179897,Hamburg,Solna
city,179986,Hamburg,Solna
city,180067,Hamburg,Solna
city,180095,Hamburg,Solna
city,180149,Naples,Solna
city,180188,Hamburg,Solna
city,180201,Naples,Solna
city,180218,Hamburg,Solna
city,180250,Naples,Solna
city,180265,Hamburg,Solna
city,180284,Gelsenkirchen,Solna
city,180315,Rio_de_Janeiro,Solna
city,180337,Rio_de_Janeiro,Solna
city,180353,Tokyo,Solna
city,180364,Hamburg,Solna
city,180382,Naples,Solna
city,180404,Tokyo,Solna
city,180448,Hamburg,Solna
city,180516,Rio_de_Janeiro,Solna
city,180530,Tokyo,Solna
city,180559,Rio_de_Janeiro,Solna
city,180570,Naples,Solna
city,180571,Hamburg,Solna
city,180711,Rio_de_Janeiro,Solna
city,180729,Naples,Solna
city,180747,Naples,Solna
city,180766,Hamburg,Solna
city,180798,Hamburg,Solna
city,180872,Rio_de_Janeiro,Solna
city,180889,Hamburg,Solna
city,180951,Naples,Solna
city,180996,Hamburg,Solna
city,181017,Gelsenkirchen,Solna
city,181042,Hamburg,Solna
city,181074,Tokyo,Solna
city,181126,Gelsenkirchen,Solna
city,181142,Hamburg,Solna
city,181148,Hamburg,Solna
city,181151,Hamburg,Solna
city,181172,Naples,Solna
city,181194,Hamburg,Solna
city,181215,Hamburg,Solna
city,181278,Hamburg,Solna
city,181306,Gelsenkirchen,Solna
city,181327,Hamburg,Solna
city,181328,Hamburg,Solna
city,181332,Hamburg,Solna
city,181335,Rio_de_Janeiro,Solna
city,181357,Hamburg,Solna
city,181382,Gelsenkirchen,Solna
city,181403,Naples,Solna
city,181454,Naples,Solna
city,181513,Naples,Solna
city,181529,Hamburg,Solna
city,181537,Naples,Solna
city,181564,Hamburg,Solna
city,181642,Hamburg,Solna
city,181717,Hamburg,Solna
city,181757,Rio_de_Janeiro,Solna
city,181780,Hamburg,Solna
city,181831,Naples,Solna
city,181834,Naples,Solna
city,181862,Hamburg,Solna
city,181890,Gelsenkirchen,Solna
city,181894,Hamburg,Solna
city,181919,Hamburg,Solna
city,181921,Naples,Solna
city,181922,Hamburg,Solna
city,181929,Gelsenkirchen,Solna
city,181934,Naples,Solna
city,181961,Hamburg,Solna
city,182015,Hamburg,Solna
city,182031,Hamburg,Solna
city,182067,Hamburg,Solna
city,182119,Hamburg,Solna
city,182135,Hamburg,Solna
city,182146,Naples,Solna
city,182161,Hamburg,Solna
city,182216,Hamburg,Solna
city,182248,Naples,Solna
city,182277,Hamburg,Solna
city,182292,Hamburg,Solna
city,182299,Hamburg,Solna
city,182324,Hamburg,Solna
city,182354,Rio_de_Janeiro,Solna
city,182373,Rio_de_Janeiro,Solna
city,182439,Rio_de_Janeiro,Solna
city,182465,Hamburg,Solna
city,182499,Hamburg,Solna
city,182536,Tokyo,Solna
city,182539,Rio_de_Janeiro,Solna
city,182590,Gelsenkirchen,Solna
city,182602,Tokyo,Solna
city,182611,Naples,Solna
city,182669,Hamburg,Solna
city,182671,Hamburg,Solna
city,182706,Tokyo,Solna
city,182708,Tokyo,Solna
city,182715,Hamburg,Solna
city,182735,Hamburg,Solna
city,182745,Hamburg,Solna
city,182802,Naples,Solna
city,182862,Rio_de_Janeiro,Solna
city,182880,Hamburg,Solna
city,182884,Gelsenkirchen,Solna
city,182887,Naples,Solna
city,182898,Rio_de_Janeiro,Solna
city,182901,Gelsenkirchen,Solna
city,182928,Rio_de_Janeiro,Solna
city,182962,Rio_de_Janeiro,Solna
city,182975,Tokyo,Solna
city,183004,Hamburg,Solna
city,183048,Rio_de_Janeiro,Solna
city,183072,Hamburg,Solna
city,183088,Rio_de_Janeiro,Solna
city,183118,Tokyo,Solna
city,183121,Hamburg,Solna
city,183137,Naples,Solna
city,183232,Gelsenkirchen,Solna
city,183312,Naples,Solna
city,183318,Hamburg,Solna
city,183336,Gelsenkirchen,Solna
city,183418,Hamburg,Solna
city,183493,Naples,Solna
city,183495,Rio_de_Janeiro,Solna
city,183565,Gelsenkirchen,Solna
city,183570,Tokyo,Solna
city,183679,Hamburg,Solna
city,183711,Hamburg,Solna
city,183727,Tokyo,Solna
city,183752,Hamburg,Solna
city,183755,Naples,Solna
city,183757,Hamburg,Solna
city,183775,Gelsenkirchen,Solna
city,183799,Rio_de_Janeiro,Solna
city,183851,Hamburg,Solna
city,183867,Hamburg,Solna
city,183946,Hamburg,Solna
city,183957,Gelsenkirchen,Solna
city,183962,Hamburg,Solna
city,184000,Hamburg,Solna
city,184016,Tokyo,Solna
city,184019,Gelsenkirchen,Solna
city,184021,Hamburg,Solna
city,184034,Hamburg,Solna
city,184062,Rio_de_Janeiro,Solna
city,184067,Tokyo,Solna
city,184076,Rio_de_Janeiro,Solna
city,184094,Naples,Solna
city,184187,Tokyo,Solna
city,184197,Rio_de_Janeiro,Solna
city,184201,Gelsenkirchen,Solna
city,184298,Rio_de_Janeiro,Solna
city,184383,Hamburg,Solna
city,184391,Tokyo,Solna
city,184403,Hamburg,Solna
city,184417,Tokyo,Solna
city,184418,Rio_de_Janeiro,Solna
city,184423,Rio_de_Janeiro,Solna
city,184488,Rio_de_Janeiro,Solna
city,184493,Gelsenkirchen,Solna
city,184522,Naples,Solna
city,184562,Hamburg,Solna
city,184582,Tokyo,Solna
city,184591,Rio_de_Janeiro,Solna
city,184604,Tokyo,Solna
city,184605,Hamburg,Solna
city,184633,Gelsenkirchen,Solna
city,184637,Hamburg,Solna
city,184648,Hamburg,Solna
city,184667,Rio_de_Janeiro,Solna
city,184710,Tokyo,Solna
city,184737,Hamburg,Solna
city,184751,Hamburg,Solna
city,184758,Hamburg,Solna
city,184790,Hamburg,Solna
city,184796,Hamburg,Solna
city,184807,Tokyo,Solna
city,184827,Hamburg,Solna
city,184845,Gelsenkirchen,Solna
city,184890,Hamburg,Solna
city,184897,Hamburg,Solna
city,184910,Hamburg,Solna
city,184929,Rio_de_Janeiro,Solna
city,184941,Naples,Solna
city,184971,Hamburg,Solna
city,185031,Tokyo,Solna
city,185054,Tokyo,Solna
city,185095,Hamburg,Solna
city,185148,Hamburg,Solna
city,185175,Hamburg,Solna
city,185212,Naples,Solna
city,185225,Hamburg,Solna
city,185251,Gelsenkirchen,Solna
city,185268,Gelsenkirchen,Solna
city,185288,Naples,Solna
city,185324,Hamburg,Solna
city,185374,Hamburg,Solna
city,185382,Rio_de_Janeiro,Solna
city,185414,Gelsenkirchen,Solna
city,185492,Naples,Solna
city,185517,Gelsenkirchen,Solna
city,185557,Rio_de_Janeiro,Solna
city,185566,Tokyo,Solna
city,185659,Naples,Solna
city,185668,Tokyo,Solna
city,185721,Hamburg,Solna
city,185749,Gelsenkirchen,Solna
city,185813,Hamburg,Solna
city,185848,Naples,Solna
city,185881,Hamburg,Solna
city,185921,Gelsenkirchen,Solna
city,185931,Hamburg,Solna
city,185981,Hamburg,Solna
city,186042,Hamburg,Solna
city,186059,Gelsenkirchen,Solna
city,186084,Hamburg,Solna
city,186161,Tokyo,Solna
city,186164,Hamburg,Solna
city,186176,Tokyo,Solna
city,186216,Gelsenkirchen,Solna
city,186223,Gelsenkirchen,Solna
city,186292,Tokyo,Solna
city,186296,Tokyo,Solna
city,186312,Rio_de_Janeiro,Solna
city,186378,Naples,Solna
