tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
43165,Sidi,Kabir,F,787,560-1080,PONCE,PR,733,S,Y,55000,0.0,0,0,0
43166,Agnieszka,Stroud,F,651,396-5989,HOYT LAKES,MN,55750,M,Y,45000,6.6568303,0,6600,3300
43167,Declan,Tchoumatchenko,M,708,390-6865,WILLOW SPRINGS,IL,60480,M,Y,75000,3.0,0,4000,2000
43168,Angkul,Rinn,M,862,780-2825,RARITAN,NJ,8869,S,N,90000,2.5039582,1000,0,0
43169,Yasushi,Kabuka,M,571,208-7670,ELKWOOD,VA,22718,M,Y,100000,5.75,0,1800,900
43170,Vlad,Mandekern,F,918,701-1187,POND CREEK,OK,73766,S,N,30000,6.25,1000,0,0
43171,Eamon,Patkar,M,609,280-9569,ROCHELLE PARK,NJ,7662,M,N,80000,2.34625,0,2000,0
43172,Stafano,Rindone,M,862,498-7949,EAST ORANGE,NJ,7017,M,Y,95000,2.5828125,0,2000,1500
43173,Muhamlmad,Bachus,F,208,459-1450,KAMIAH,ID,83536,S,N,70000,7.8,3300,0,0
43174,Mimmo,Sawada,M,502,748-8997,SLADE,KY,40376,S,N,35000,3.7777777,20,0,0
43175,Jagan,Mulkers,M,216,333-35x56,DAYTON,OH,45435,S,N,5000,0.712,1300,0,0
43176,Jaideep,Carrier,F,662,835-7412,HATTIESBURG,MS,39403,S,Y,70000,5.0,6000,0,1500
43177,Zhenbing,Llana,F,260,993-4018,WOLFLAKE,IN,k46796,M,Y,20000,3.4,0,2000,1000
43178,Liam,Vamvakos,M,703,754-8964,SCOTTSBURG,VA,24589,M,Y,5000,2.5357144,0,1800,900
43179,Sang,Bernhard,F,870,973-7389,COMBS,AR,72721,M,N,65000,7.0,0,40,0
43180,Luquan,Blumenrohr,F,803,509-8649,CLINTON,SC,29325,M,N,40000,7.0,0,6600,***
43181,Natalia,Quigley,M,541,377-9532,SLEM,OR,97304,M,N,10000,9.0,0,318,0
43182,Neta,Hazony,F,269,561-2272,TURNER,MI,48756,M,N,50000,3.9,0,6200,0
43183,Thanasis,Detmer,F,787,710-9247,SAN JUAN,PR,927,M,N,85000,0.0,0,0,0
43184,Fujiichi,Smithline,F,304,559-2765,SHADY SPRING,WV,25918,M,Y,20000,3.7,0,4000,2000
43185,Lichun,Eskicioglu,F,701,702-9133,CRYSTAL,ND,58222,M,Y,100000,2.914935,0,6600,3300
43186,Zhaokeng,Rimmek,M,401,919-4906,WEST GREENWICH,RI,2817,S,N,60000,0.0,0,0,r0
43187,Erol,Fancong,F,620,632-2435,BUCYRUS,KS,66013,S,N,20000,4.483333,2250,0,0
43188,Kemji,Baek,F,580,808-4376,CLINTON,OK,73601,M,Y,95000,6.25,0,2000,1000
43189,Jixin,Nagamachi,F,603,506-8133,TAMWORTH,NH,3886,S,N,90000,0.0,0,0,0
43190,Laure,Whitlock,M,920,h449-3095,WHEELER,WI,54772,S,Y,15000,4.707031,700,0,400
43191,Shouji,Ranst,F,939,918-5982,PONCE,PR,734,S,Y,15000,0.0,0,0,0
43192,Mona,Bronts,***,802,427-8007,EAST DOVER,VT,5341,M,Y,80000,4.5967627,0,6600,3300
43193,Geraldo,Malkhi,M,787,887-9915,COMERIO,PR,782,M,Y,10000,0.0,0,0,
43194,Zhenzhou,Diener,F,805,723-1795,SACRAMENTO,CA,94258,S,Y,50000,9.3,87,0,272
43195,Mahmut,Munch,M,701,151-9369,DCIKEY,ND,58431,S,N,50000,2.3353226,3300,0,0
43196,Toshimori,D'Silva,F,907,279-4893,JUNEAU,K,99811,S,Y,45000,0.0,0,0,0
43197,Marinos,Castella,M,281,188-7612,RICHLAND,TX,76681,S,N,20000,0.0,0,0,0
43198,Surendranath,Pichappan,F,607,524-9793,GLENWOOD,NY,14069,S,N,45000,4.2143292,0,0,0
43199,Brandon,Thambidurai,F,802,824-5468,RANDOLPH,VT,5060,S,N,15000,3.6,3300,0,
43200,Rakesh,Scherbyna,F,337,870-7079,GREENWELL SPRINGS,LA,70739,S,qY,30000,6.0,4500,0,1000
43201,KayLiang,Sundgren,M,937,957-8572,SHADE,OH,45776,S,N,75000,3.0356412,1300,0,0
43202,Neville,Hadar,M,406,384-7942,BIG SANDY,MT,59520,M,Y,30000,6.9,0,3800,1900
43203,Changfeng,Hemmerling,M,435,877-3404,LAKETOWN,UT,84038,S,Y,15000,7.0,2475,,2475
43204,Cheryl,Zincke,M,304,398-2484,MOUNT ZION,WV,26151,S,N,50000,5.8,2000,0,0
43205,Graziano,Lobelle,M,401,350-1316,COVENTRY,RI,2816,S,N,100000,0.0,0,0,***
43206,Jakaob,Yandle,M,770,133-2550,DECATUR,GA,30037,S,N,10000,6.0,2700,0,0
43207,Yuiko,Lichtenecker,F,580,903-8601,SWINK,OK,74761,S,N,75000,6.25,1000,0,0
43208,Kazuo,Strnad,M,603,717-5742,DEERFIELD,NH,3037,M,N,85000,0.0,0,0,0
43209,Pierangela,Ratel,F,269,856-4418,GRAND RAPIDS,MI,49504,M,Y,20000,3.9,0,6200,3100
43210,Tania,Gluck,M,701,868-3067,MCHENRY,ND,58464,M,N,75000,2.6251287,0,6600,0
43211,Huan,Gerteisen,F,601,916-8478,HILLSBORO,MS,39087,S,N,50000,5.0,6000,0,0
43212,Kelly,Henriksson,F,208,201-4531,HOPE,ID,83836,M,N,20000,6.948391,0,6600,0
43213,Vojin,Czarnecki,M,417,903-2137,BARNHART,MO,63012,S,Y,95000,6.0,2100,0,1200
43214,Micha,Khalil,F,256,115-8793,SILAS,AL,36919,S,Y,5000,5.0,1500,0,300
43215,Ung,Higuchi,F,970,326-6744,ESTES PARK,CO,80511,M,N,35000,4.63,0,0,0
43216,Anatole,Zincke,M,203,948-3143,WATERBURY,CT,6706,M,N,50000,5.0,0,24500,0
43217,Petter,Freundschuh,F,330,997-1627,BAINBRIDGE,OH,45612,S,N,90000,3.533564,1300,0,0
43218,Reme,Nagasaka,M,605,184-3219,VIBORG,SD,57070,M,Y,15000,0.0,0,0,0
43219,Elia,Minnear,F,630,618-3458,LEONORE,IL,61332,S,N,30000,3.0,2000,0,0
43220,Niladri,Suermann,M,913,274-5454,MILAN,KS,67105,M,N,85000,6.45,0,4500,0
43221,Zhixi,Melville,M,410,190-4032,BALTIMORE,MD,21229,S,N,55000,4.75,2400,0,d0
43222,Titia,Feldmeier,F,202,959-1816,WASHINGTON,kDC,20597,M,N,60000,9.0,0,2c740,0
43223,Andree,Blumenthal,M,551,400-6875,NEW GRETNA,NJ,8224,S,N,30000,1.5577083,1000,0,0
43224,Benhur,Hertzberg,F,501,958-5441,HOLLY GROVE,cAR,72069,S,N,50000,7.0,20,0,0
43225,Euiseob,Jaakkola,F,623,511-9973,TUCSON,AZ,85735,S,N,80000,3.955,2100,0,0
43226,Diomidis,Kreutz,F,434,488-2938,ROANOKE,VA,24018,M,Y,55000,5.75,0,1800,900
43227,Akira,Rubin,M,701,430-6678,MANDAN,ND,58554,S,Y,5000,2.1,3300,0,3300
43228,Dawn,Martelvlo,M,856,944-2775,BELLAMWR,NJ,8031,S,N,90000,2.5039582,1000,0,0
43229,Boman,Zargham,F,520,987-4340,RIMROCK,AZ,86335,S,Y,15000,2.9475,2100,0,2300
43230,Reed,Paterson,F,765,227-5609,MOUNT SAINT FRANCIS,IN,47146,S,N,25000,3.4,1000,0,0
43231,Gert,Twardowski,M,320,215-8435,BREWSTER,MN,56119,S,N,65000,7.724066,3300,,0
43232,Aziz,Rivers,M,302,315-5220,DAGSBORO,DE,19939,S,Y,30000,3.9045453,110,0,110
43233,Erdogan,Litzkow,F,701,416-9810,ALMONT,ND,58520,M,N,10000,2.1,0,6600,0
43234,Catuscia,Leufke,***,205,610-7997,PERDUE HILL,L,36470,S,Y,65000,5.0,1500,0,300
43235,Farzan,Butner,F,607,210-6678,EAST JEWETT,NY,12424,M,N,65000,4.330183,0,0,0
43236,Ammei,Yaru,M,316,476-3457,ROSALIA,KS,67132,S,Y,30000,6.45,2250,0,2250
43237,Karan,Boydens,M,202,579-7668,PARCEL RETURN SERVICE,pDC,56944,M,Y,60000,9.0,0,2740,1370
43238,Kuchibhotla,Kalorkoti,F,251,792-6446,MONTGOMERY,AL,36102,S,N,50000,5.0,1500,0,0
43239,Harold,Hogarth,F,623,236-1263,PHOENIX,AZ,85046,S,Y,6k0000,3.645,2100,0,2300
43240,sidro,Rask,M,520,584-6624,FOT MCDOWELL,AZ,85264,M,Y,25000,3.1025,0,4200,2300
43241,JooFung,Dang,M,865,139-6730,KNOXVILLE,TN,37950,M,Y,5000,0.0,0,0,***
43242,Kourosh,Kohnert,F,337,524-9904,MONROE,LA,71203,M,Y,75000,6.0,0,9000,1000
43243,Yakichi,Thalheim,F,478,410-4631,MERSHON,GA,31551,S,Y,95000,6.0,2700,0,3000
43244,Traaytcho,Hogge,F,765,788-4730,FORT WAYNE,IN,46863,S,Y,60000,3.4,1000,0,1000
43245,Waldo,Nyberg,F,228,759-7839,BECKER,S,38825,S,N,70000,5.0,6000,0,0
43246,Nariman,Gierl,F,804,569-7492,ROANOKE,VA,24033,S,N,5000,2.5357144,900,0,0
43247,Siri,Marzurkiewicz,F,808,965-4785,MAUNALOA,HI,96770,S,N,85000,8.25,1040,0,0
43248,Efstathios,Weidenbach,F,870,335-3394,LITTLE ROCK,AyR,72225,S,N,5000,1.3826939,20,0,0
43249,Sajio,Mikitiuk,F,701,309-7684,HETTINGER,ND,58639,S,Y,45000,2.2773614,3300,0,3300
43250,Kerryn,Gianantonio,M,952,307-5499,MAPLETON,MN,56065,S,N,40000,6.3900213,3300,0,0
43251,Rinie,Schmerl,M,317,666-8161,FARMERSBURG,IN,47850,cM,Y,60000,3.4,0,2000,1000
43252,Assar,Tarn,M,915,695-5559,THRALL,TX,76578,M,N,80000,0.0,0,0,0
43253,Marjan,Niamir,M,208,887-3704,STITES,ID,83552,S,Y,90000,7.8,3300,0,3300
43254,Sushila,Surjaatmadja,M,641,979-8705,ANTHON,IA,51004,M,N,90000,8.98,0,80,0
43255,Marney,Oelmann,M,601,810-4028,CHUNKY,MS,39323,M,N,55000,5.0,,12000,0
43256,Xipeng,Wuytack,M,301,346-4004,WHITEFORD,MD,21160,M,Y,10000,4.75,0,4800,2400
43257,Dominic,Nascimento,M,505,315-8200,MESQUITE,NM,88048,M,N,55000,5.3,0,6600,0
43258,Emmanuelle,Glynn,M,302,323-3921,SEAFORD,DE,19973,M,N,90000,5.59,0,220***,0
43259,Sterling,Rabagliati,F,308,309-3742,OMAHA,NE,68101,M,N,35000,6.84,0,206,0
43260,Guijun,Jansch,F,701,153-4786,DAWSON,ND,58428,S,Y,55000,2.3932838,3300,0,3300
43261,Branislava,Bachem,F,641,648-6044,DES MOINES,A,50301,S,Y,5000,0.935984,40,0,40
43262,Erin,Carciofini,F,682,554-9662,FREDONIA,TX,76842,S,Y,40000,0.0,0,0,0
43263,Arunabha,Ayers,***,205,827-2990,HIGHLAND HOME,AL,36041,S,N,80000,5.0,1500,0,0
43264,Ngoc,Mamelak,M,254,612-7758,VALLEY MILLS,TX,76689,M,Y,40000,0.0,0,0,0
43265,Swaroop,Jonsson,M,939,855-1399,SAN SEBASTIAN,PR,685,M,***,80000,0.0,0,0,0
43266,Moustafa,Mayerwieser,M,509,169-4953,PALISADES,WA,98845,S,N,55000,0.0,0,0,0
43267,M'hamed,Dorchak,M,309,373-9213,WES TCHICAGO,IL,60186,M,N,25000,3.0,0,4000,0
43268,Abigail,Hirshfeld,F,478,755-7706,VIDALIA,GA,30474,S,Y,20000,6.0,2700,0,3000
43269,Toyofumi,Ljubodraga,F,603,219-3362,GILMANTON IRON WORKS,NH,3837,M,Y,50000,0.0,s0,0,0
43270,Tsuneyo,Stylianou,F,260,244-3408,LIBERTY CENTER,IN,46766,S,Y,40000,3.4,1000,0,1000
43271,Gernot,Malinowski,M,251,605-7700,SELMA,AL,36701,M,Y,60000,5.0,0,3000,300
43272,Sanjiva,Shteto,M,907,917-7682,SLEETMUTE,AK,99668,M,***,5000,0.0,0,0,0
43273,Yohtaro,Kabayashi,M,607,904-8032,DENVER,NY,12421,M,N,20000,4.0695124,0,0,0
43274,Lijig,Rubey,M,240,242-1519,BALTIMORE,MD,21268,M,N,60000,4.75,0,4800,0
43275,Surojit,Sanidas,M,214,269-3391,BON WIER,TX,75928,M,N,70000,0.0,0,0,0
43276,Line,Felgentreu,F,860,265-2622,NEW HAVEN,CT,6538,S,N,55000,5.0,12750,,0
43277,Antonina,Sadowski,***,208,759-6947,IDAHO FALLS,ID,83404,S,N,5000,2.6903439,3300,0,0
43278,Bapiraju,Halpenny,F,406,837-8985,HUNTLEY,MT,59037,S,Y,90000,6.9,1900,0,1900
43279,Jde,Senouci,F,443,638-4731,DEALE,MD,20751,S,Y,60000,4.75,2400,0,2400
43280,Gritta,Salemi,F,405,848-2136,CEMENT,OK,73017,M,Y,25000,6.25,0,2000,1000
43281,Yuzheng,Lipinski,M,334,794-7803,BRILLIANT,L,35548,S,N,25000,5.0,1500,0,0
43282,Conal,Boucherie,F,409,995-4816,AUSTIN,TX,78744,S,N,40000,0.0,0,0,0
43283,Loren,Poythress,M,907,162-1873,TANACROSS,K,99776,M,Y,90000,0.0,0,0,0
43284,Keishi,Bentaleb,F,240,450-5377,LEONARDTOWN,MD,20650,M,N,50000,4.75,0,4800,0
43285,Yongdong,Korach,M,802,825-5672,ESSEX JUNCTION,VT,5452,S,Y,35000,3.7014668,3300,0,3300
43286,Hongzhong,Nakhaeizadeh,M,541,108-1143,WESTFIR,OR,97492,S,Y,15000,9.0,159,0,159
43287,Naphtali,Kinnersley,M,623,371-9435,BELLEMONT,AZ,86015,S,Y,55000,3.5674999,2100,0,2300
43288,Gethin,Behm,M,775,386-6578,MANHATTAN,NV,89022,M,Y,3500,0.0,0,0,0
43289,Yukihide,Simov,M,870,444-9732,BRIGGSVILLE,AR,72828,S,N,30000,7.0,20,0,0
43290,Pratap,Fregonese,F,228,330-3258,FRIASR POINT,MS,38631,M,N,75000,5.0,0,12000,0
43291,Reind,Jonckers,F,785,237-8369,LAKIN,KS,67860,S,N,70000,6.45,2250,0,0
43292,Brice,Rutkowski,F,757,294-6713,NEWPORT NEWS,VA,23608,M,Y,90000,5.75,0,1800,900
43293,Anant,Birge,M,212,892-9724,MAMARONECK,NY,10543,S,Y,90000,4.475,0,0,1000
43294,Elrique,Brodman,F,607,610-3127,JORDAN,NY,13080,S,Y,80000,4.4170732,0,0,1000
43295,Jianhui,Akaho,F,971,458-5271,ELMIRA,OR,97437,S,N,5000,7.4102564,195,0,0
43296,Teruaki,Moudgil,M,308,842-6578,SCOTIA,NE,68875,S,N,85000,6.84,103,0,0
43297,Somkiat,Ohhara,F,402,919-3523,THEDFORD,NE,69166,S,Y,95000,6.84,103,0,103
43298,Jerold,Flowers,F,406,695-8795,CHINOOK,MT,59523,M,N,50000,6.9,0,3800,0
43299,Akihior,Wahlrs,F,503,333-6981,DALLAS,OR,97338,M,Y,30000,9.0,0,318,159
43300,Hiroyuke,Shepherdson,F,218,938-3916,MCGREGOR,MN,55760,S,N,60000,7.4572573,3300,0,0
43301,Chester,Sanabria,M,860,107-2464,NEWINGTON,CT,6131,S,Y,100000,5.0,12750,0,0
43302,Rutger,Menezes,F,412,353-3113,MAPLETON DEPOT,PA,10752,S,N,35000,3.07,0,0,0
43303,Aahok,Veijalainen,M,859,382-7364,TOTZ,KY,40870,M,Y,70000,5.7222223,0,40,20
43304,Habiba,Messner,M,479,436-1689,LANGLEY,pAR,71952,S,Y,45000,7.0,20,0,20
43305,Amstein,Berrada,hF,708,413-6697,ELSAH,IL,62028,M,N,55000,3.0,0,4000,0
43306,Reind,Morillo,F,940,437-7687,DAVILAL,TX,76523,S,N,25000,0.0,0,0,0
43307,Takenao,Kharin,F,864,740-9073,VAN WYCK,SC,29744,M,N,65000,7.0,0,6600,0
43308,Johanne,Pokrovskii,F,870,681-9720,MAGNESS,AR,72553,S,Y,80000,7.0,02,0,20
43309,Kweku,Vefsnmo,M,520,110-5237,PHOENIX,AZ,85002,S,Y,5000,2.87,2100,0,2300
43310,Goli,Bluthgen,F,336,698-2112,BUNN,NC,27508,M,N,20000,6.1520977,0,6600,i0
43311,Tadao,Abadi,M,864,886-8331,PACOLET MILLS,SC,29373,S,Y,95000,7.0,3300,0,3300
43312,Majid,Kruck,M,207,137-3759,CHINA VILLAGE,ME,4926,M,Y,60000,8.5,0,5700,2850
43313,Boyan,Gutta,F,406,633-3497,DARBY,MT,59829,M,Y,25000,6.9,0,3800,1900
43314,Dusan,Hilburn,F,262,679-5750,BOSCOBEL,WI,53805,S,Y,95000,6.097042,700,0,400
43315,Subash,Ponomarenko,M,406,126-4647,GLEN,MT,59732,S,Y,65000***,6.9,1900,0,1900
43316,Mandy,Beug,M,801,614-2704,SALT LAKE CITY,UT,84129,S,N,25000,7.0,2475,0,0
43317,Chi,Spalazzi,F,308,919-3885,EUSTIS,NE,69028,S,N,100000,6.84,103,0,0
43318,Subhankar,Collatz,M,631,414-4890,WELLS,NY,12190,M,Y,90000,4.475,0,0,1000
43319,Roddy,Ranai,M,503,630-4901,CAMP SHERMAN,OR,97730,S,Y,d30000,9.0,159,0,159
43320,Brenan,Ochimizu,F,401,372-1947,WEST KINGSTON,RI,2892,S,N,40000,0.0,0,0,w0
43321,Rene,Nagata,F,503,958-8278,STAYTON,OR,97383,M,Y,25000,9.0,0,318,159
43322,Hester,Schlumberger,M,276,130-8686,PAINTER,VA,23420,M,N,45000,5.75,0,1800,0
43323,Saurab,Calvi,F,323,291-8874,REDDING,CA,96002,M,N,50000,9.3,0,174,0
43324,Santi,McDonnell,M,765,580-3279,FORT BRANCH,IN,47648,M,N,95000,3.4,0,2000,0
43325,Ayman,Rindone,M,406,152-8688,DAYTON,MT,59914,S,N,20000,6.9,1900,0,0
43326,Zia,Pelayo,M,848,965-8686,POMPTON PLAINS,NJ,7444,S,N,5000,1.4,1000,0,0
43327,Shouhuai,Pathak,M,775,237-5382,INCLINE VILLAGE,NV,89452,M,N,75000,0.0,0,0,0
43328,Andi,Herley,M,702,866-2417,RENO,NV,89509,S,N,55000,0.0,0,0,0
43329,Zahava,Cai,F,304,684-4441,INDORE,WV,25111,M,Y,40000,5.1000004,0,4000,2000
43330,Vincenza,Ibel,M,206,568-8382,LAMONT,WA,99017,S,N,75000,0.0,0,0,0
43331,Hanmao,Flatt,M,605,996-8224,QUINN,SD,57775,S,N,70000,0.0,0,0,0
43332,Farooq,Tapanainen,M,614,298-8886,ATTICA,OH,44807,M,N,90000,3.533564,***,2600***,0
43333,Murty,Czap,F,302,630-5405,MAGNOLIA,DE,19962,S,Y,10000,2.540909,110,0,110
43334,Chandan,Koponen,M,302,911-4157,WILMINGTON,DE,19895,M,Y,5000,5.95,0,202,110
43335,Vincent,Rabehasaina,F,702,307-6164,LAS VEGAS,NV,89104,M,N,35000,0.0,0,0,0
43336,Nanda,Arbab,F,860,123-5199,STAMFORD,CT,6925,S,Y,25000,5.0,12750,0,0
43337,Liqin,Zaitzeff,F,609,416-7046,MOUNT LAUREL,NJ,8054,M,Y,10000,1.4,0,2000,1500
43338,Yehudah,Vafaie,M,939,426-4806,SAN JUAN,PR,923,M,Y,35000,0.0,0,0,0
43339,Doohun,Grems,M,541,221-4331,PRINCETON,OR,97721,S,Y,10000,9.0,159,0,159
43340,Insup,Tokar,F,802,829-3453,HYDE PARK,VT,5655,M,Y,5000,3.6,0,6600,3300
43341,Hosahalli,Sudkamp,F,787,243-6413,MARICAO,PR,606,M,N,90000,0.0,0,0,0
43342,Kazumiti,Biberman,F,207,121-3004,HARTLAND,ME,4943,S,Y,95000,8.5,2850,0,2850
43343,Sajee,Grabow,F,931,196-9320,BENTN,TN,37307,S,N,100000,0.0,0,0,0
43344,Constantijn,Corneil,M,505,592-8563,LAS CRUCES,NM,88003,S,N,10000,3.2428572,3300,0,0
43345,Katsura,Bregler,M,435,353-5972,LEWISTON,UT,84320,S,Y,95000,7.0,2475,0,2475
43346,Raimund,Willhoft,F,970,198-1184,CHAMA,CO,81126,M,N,25000,4.63,0,0,
43347,Gaylni,Schuette,F,503,996-8490,TALENT,OR,97540,S,N,45000,9.0,159,0,0
43348,Hyunok,Melkebeek,M,856,261-2225,BLOOMFIELD,NJ,7003,S,Y,30000,1.5577083,1000,0,1500
43349,Shin,Cedeno,F,971,125-1919,SPRINGFIELD,OR,97478,S,Y,45000,9.0,159,0,159
43350,Rolland,Grignetti,F,302,827-2583,GREENWOOD,DE,19950,M,N,85000,5.95,0,202,0
43351,Edisanter,Reghabi,M,907,704-2683,JUNEAU,K,99812,S,Y,90000,0.0,0,0,0
43352,Samuel,Schoening,M,781,918-8234,ABINGTON,MA,2351,M,Y,25000,5.3,0,7150,1000
43353,Nihar,Lebel,M,207,666-1669,COOPERS MILLS,ME,4341,S,Y,75000,8.5,2850,0,2850
43354,Hamad,Schwaratzel,F,501,191-3359,ADONA,RA,72001,S,Y,5000,1.3826939,20,0,20
43355,Brahm,Douceur,M,302,124-8243,WILMINGTON,DE,19893,M,N,90000,5.95,0,20,0
43356,Vladimiro,Raither,M,720,676-5360,AURORA,CO,80045,M,N,100000,4.63,0,0,0
43357,Geppino,Guggino,M,703,274-6872,FRANKLIN,VA,23851,S,N,35000,5.75,900,0,n0
43358,Pramode,Rehak,M,502,866-1303,KENVIR,KY,40847,,N,55000,4.888889,20,0,0
43359,Raghavan,Chikaraishi,F,225,682-6480,SHREVEPORT,LA,71165,S,Y,30000,6.0,4500,0,1000
43360,Eiiti,Bias,M,307,592-8738,KAYCEE,WY,82639,S,Y,75000,0.0,0,0,0
43361,Jianxiu,Louly,M,606,497-3216,PHELPS,KY,41553,S,N,55000,4.888889,20,0,0
43362,Ferdi,Nytro,,318,354-4030,NEWELLTON,LA,71357,M,Y,45000,6.0,0,9000,1000
43363,Corneliu,Weissmarm,M,231,758-9538,LA SALLE,MI,48145,M,N,65000,3.9,0,6200,0
43364,Euthimios,Hokimoto,M,878,602-8104,MILLMONT,PA,17845,M,Y,85000,3.07,0,0,0
43365,Fano,Brundage,F,203,446-3157,NEW MILFORD,CT,6776,M,Y,100000,5.0,0,24500,0
43366,Halime,Handel,F,5y03,577-3513,OREGON CITY,OR,97045,M,N,25000,9.0,0,318,0
43367,Philip,Riesenhuber,M,404,814-9800,ATLANTA,GA,31107,S,N,90000,6.0,2700,0,0
43368,Sahrah,Waern,M,401,294-8190,NEWPORT,RI,2840,M,N,50000,0.0,0,0,***
43369,Yamin,Mandoiu,M,202,920-6795,PARCEL RETURN SERVICE,DyC,56950,M,N,85000,9.0,0,2470,0
43370,Zohar,Hirsbrunner,F,920,124-1041,MAPLEWOOD,WI,54226,M,Y,15000,4.707031,0,1400,400
43371,Herhard,Montemayor,F,985,325-3312,LOREAUVILLE,LA,70552,M,Y,5000,2.0,0,9000,1000
43372,Tyre,Sichman,F,802,978-6721,TROY,VT,5868,M,Y,40000,3.800944,0,6600,3300
43373,Samul,Therrien,F,307,557-6361,SHERIDAN,WY,82801,M,N,60000,0.0,0,0,0
43374,Aleks,Haneke,M,808,380-8898,LAIE,HI,96762,M,Y,70000,8.25,0,2080,1040
43375,Kazuyasu,eutz,F,202,532-9074,WASHINGTON,C,20426,M,Y,25000,7.875,0,27h40,1370
43376,Jinghong,Bickmore,F,774,836-4602,HOLLAND,MA,1521,S,Y,95000,5.3,3575,0,1000
43377,Keung,Dimitriou,F,939,959-4824,JAYUYA,PR,664,S,N,35000,0.0,0,0,0
43378,Lorenza,Mancey,M,571,260-9248,ROWE,VA,24646,S,Y,100000,5.75,900,0,900
43379,Madjid,Ceccarelli,M,808,826-6267,HONOLULU,HI,96849,mS,Y,80000,8.25,1040,0,1040
43380,Knuth,Nadig,F,402,372-3841,NORFOLK,NE,68702,S,Y,55000,6.84,103,0,103
43381,Nian,Sidou,F,207,611-2476,SEBAGO LAKE,ME,4075,M,Y,75000,8.5,***,5700,2850
43382,Phillip,Colignon,M,605,151-1007,VALLEY SPRINGS,SD,57068,M,N,65000,0.0,0,0,0
43383,Kamakoti,Barz,M,769,732-4224,JACKSON,MS,39269,M,N,85000,5.0,,12000,0
43384,Bang,Johnston,M,507,297-6390,SAINT PAUL,MN,55128,M,Y,30000,5.8564034,0,6600,3300
43385,Nasir,Rajkumar,F,351,850-4394,WATERTOWN,MA,2477,M,Y,50000,5.3,0,7150,1000
43386,Mehryar,Eves,M,870,588-9633,SEARCY,AR,72149,M,Y,40000,7.0,0,40,20
43387,Paige,Wohlleber,F,251,242-7565,MOORESVILLE,AL,35649,M,Y,40000,5.0,0,3000,300
43388,Paulis,Wallgren,F,631,375-7812,BAYVLILE,NY,11709,vS,Y,10000,4.011585,0,0,1000
43389,Rowena,Zwilling,M,302,190-5502,MILFORD,DE,19963,M,N,20000,3.2227273,0,202,0
43390,Guglielmo,Silly,F,334,342-9223,TUSCUMBIA,LA,35674,M,Y,50000,5.0,***,3000***,300
43391,Mybrid,Naudin,F,787,838-7143,SAINT JUST,PR,978,S,N,30000,0.0,0,0,0
43392,Cyorin,Rais,F,316,244-3136,VERMIfLLION,KS,66544,S,Y,95000,6.45,2250,0,2250
43393,Morioka,Vignes,M,208,218-1239,EASTPORT,ID,83826,S,N,25000,7.8,3300,0,0
43394,Mahir,Tedijanto,F,914,539-9893,WATER MILL,NY,11976,M,Y,15000,4.040549,0,0,1000
43395,Tsukasa,Bux,F,206,395-2668,WESTPORT,WA,98595,S,Y,95000,0.0,0,0,0
43396,DeWLitt,Wohn,bM,603,780-3535,PIERMONT,NH,3779,M,N,90000,0.0,***,0,0
43397,Keshav,Button,F,908,774-5714,TRENTON,NJ,8607,M,Y,45000,1.7942708,0,2000,1500
43398,Enea,Faure,M,501,901-7653,CARAWAY,R,72419,S,Y,60000,7.0,20,0,20
43399,Guangyi,Pinna,M,802,764-2340,ENOSBURG FALLS,VT,5450,M,N,85000,4.69624,0,6600,0
43400,Philip,Kalyanakrishnan,M,405,390-4007,TULSA,OK,74103,M,Y,20000,6.25,0,2000,1000
43401,Kai,Vigna,F,620,562-6987,MONTEZUMA,KS,67867,S,Y,10000,3.5,2250,0,2250
43402,Prabhu,Wicinski,M,302,266-5622,ROCKLAND,DE,19732,S,N,40000,4.586364,110,0,0
43403,Peixin,Jousselin,M,662,811-9444,SANDY HOOK,MS,39478,S,Y,45000,5.0,6000,0,1500
43404,WingNinag,Panzer,F,208,576-3976,RIGBY,ID,83442,,Y,80000,7.8,0,6600,3300
43405,Ghulam,Corey,M,859,44-3231,LOUISVILLE,KY,40289,S,N,15000,2.6666667,20,0,0
43406,Reinhard,Angel,F,406,344-7120,FORT PECK,MT,59223,S,Y,30000,6.9,1900,0,1900
43407,Simant,Evershed,M,910,776-9241,BOONE,NC,28607,M,N,55000,6.8863635,0,6600,0
43408,Maarit,Kauffman,F,301,959-8095,HILLSBORO,MD,21641,S,N,50000,4.75,2400,0,s0
43409,Sujatha,Sembok,F,503,232-6512,JAMIESON,OR,97909,M,Y,30000,9.0,0,318,159
43410,Ilsoo,Eby,M,913,924-4388,PALCO,KS,67657,M,N,20000,4.483333,0,4500,0
43411,Thorsten,Middleton,F,401,875-6179,MIDDLETOWN,RI,2842,M,Y,50000,0.0,0,0,0
43412,Yutai,Hoben,M,939,946-7561,SABANA GRANDE,PR,637,S,N,60000,0.0,0,0,0
43413,Eldad,Uppaluru,F,208,730-4043,MENAN,ID,83434,S,Y,15000,5.529042,3300,0,330
43414,Prasadram,Eakins,M,479,730-3054,OSCEOLA,RA,72370,M,N,100000,7.0,0,0,0
43415,Samir,Millo,F,517,914-5197,MUIR,MI,48860,S,N,90000,3.9,3100,0,0
