fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Asawaree,Sueyoshi,F,754,232-6341,SAINT AUGUSTINE,FL,32095,M,N,5000,0.0,0,0,0
Wakunaga,Xerokostas,F,478,329-6507,HOMER,GA,30547,S,Y,5000,4.4,2700,0,3000
Helge,Steinauer,F,231,545-9981,SPRINGPORT,MI,49284,M,N,90000,3.9,0,6200,0
Cyrille,Hanover,F,256,581-1461,CENTREVILLE,AL,35042,M,Y,10000,5.0,0,3000,300
Heiner,Ouhyoung,M,239,496-5811,GAINESVILLE,FL,32603,S,Y,5000,0.0,0,0,0
Whanki,Ahr,M,386,467-5141,EDGEWATER,FL,32132,M,Y,65000,0.0,0,0,0
Chi,Bale,F,302,314-3833,NEWARK,DE,19714,S,N,30000,3.9045453,110,0,0
Ignas,Brynielsson,M,401,666-1222,NORTH PROVIDENCE,RI,2911,S,N,75000,0.0,0,0,0
Chuzo,Bodei,F,239,661-7472,SEBASTIAN,FL,32976,S,Y,60000,0.0,0,0,0
Chinya,Kharatishvili,M,810,224-7931,WALKERVILLE,MI,49459,S,N,50000,3.9,3100,0,0
Gino,Prell,F,802,356-2287,RUTLAND,VT,5701,M,N,75000,4.497285400000001,0,6600,0
Marsal,Calvo,M,202,948-3898,WASHINGTON,DC,20047,S,Y,85000,9.0,1370,0,1370
Harvinder,Chengzheng,M,410,161-2321,CHILDS,MD,21916,S,N,15000,4.75,2400,0,0
JongMin,Berezin,M,401,763-1450,LINCOLN,RI,2865,M,Y,5000,0.0,0,0,0
Woo,Chinen,M,606,149-6910,MILLWOOD,KY,42762,S,N,85000,6.0,20,0,0
Yamine,Nicaud,M,304,604-5818,DAVIS,WV,26260,S,N,70000,6.5,2000,0,0
Agnar,Wadge,F,351,369-6986,WORCESTER,MA,1653,M,Y,25000,5.3,0,7150,1000
Maytham,Sussmann,F,219,287-8631,LEOPOLD,IN,47551,M,Y,10000,3.4,0,2000,1000
Errol,Portinale,M,234,854-5423,DAYTON,OH,45441,M,Y,60000,2.537718,0,2600,1300
Ornan,Vaitis,F,302,312-3866,WILMINGTON,ED,19894,M,Y,90000,5.95,0,220,110
Aspi,Hentze,M,207,766-9799,BLAINE,ME,4734,S,N,95000,8.5,2850,0,0
Fereidoon,Cangellaris,M,848,858-4040,ITTUSVILLE,NJ,8560,S,N,10000,1.4,1000,0,0
Fiorella,Auddino,M,802,160-9022,MONTPELIER,VT,5601,S,N,5000,3.6,3300,0,0
Yiming,Laudwein,M,413,881-8260,MILLIS,MA,2054,M,Y,80000,5.3,0,7150,1000
Conn,Amsterdam,M,706,210-4125,PARROTT,GA,39877,M,N,65000,6.0,0,5400,0
Shoaib,Duijvestijn,F,207,942-7098,OXBOW,ME,4764,M,Y,30000,8.5,0,5700,2850
Theo,Choquette,F,336,546-4350,HIGH POINT,NC,27264,S,Y,25000,6.2569930000000005,3300,0,3300
Sethuraman,Loiselle,F,662,243-6161,TAYLOR,MS,38673,M,N,25000,5.0,0,12000,0
Shubhendu,Tague,F,239,623-7928,MIAMI,FL,33199,S,N,30000,0.0,0,0,0
Garnet,Okamura,M,302,559-1513,ELLENDALE,ED,19941,M,Y,75000,5.95,0,220,110
Xing,Skronn,M,270,525-8164,,KY,40743,M,N,20000,2.9444444,0,40,0
Gurushankar,Ruocco,F,878,400-8065,PHILADELPHIA,PA,19195,S,Y,45000,3.07,0,0,0
Juei,Lobelle,M,256,378-8200,MOBILE,AL,36691,S,Y,60000,5.0,1500,0,300
Hirotomo,Quatrain,F,203,706-9966,STAFFORDVILLE,CT,6077,S,N,50000,5.0,12750,0,0
Yasufumi,DeLano,F,939,893-1668,CAYEY,PR,736,M,N,95000,0.0,0,0,0
Kenzo,Louri,F,901,962-1601,GREENEVILLE,TN,37744,S,Y,20000,0.0,0,0,0
Alejo,Dedood,M,706,198-1603,AUGUSAT,GA,30903,S,N,65000,6.0,2700,0,0
Truxton,Keohane,F,980,389-9498,NEW BERN,NC,28562,M,Y,60000,6.991258599999999,0,6600,3300
Saugata,Ndumu,F,802,246-5538,WEST FAIRLEE,VT,5083,S,N,60000,4.1988535,3300,0,0
Jodi,Gonzalez,M,339,843-5246,SPRINGFIELD,MA,1115,S,Y,55000,5.3,3575,0,1000
Jongin,MacLachlan,F,256,106-5475,WEDOWEE,AL,36278,S,Y,55000,5.0,1500,0,300
Annick,Aylett,fF,508,636-6963,MILLVILLE,MA,1529,M,N,85000,5.3,0,7150,0
Pasqua,Bottner,M,540,728-1445,ALEXANDRIA,VA,22307,M,N,15000,5.214286,0,1800,0
Ravi,Brunt,F,843,964-8879,COLUMBIA,SC,29220,S,N,100000,7.0,3300,0,0
Eitesu,Munawer,F,252,560-4804,CONWAY,NC,27820,M,N,45000,6.6765732999999985,0,6600,0
Saugata,Lanzelotte,F,304,625-9962,WILLIAMSON,WV,25661,S,Y,55000,6.1499996,2000,0,2000
Kumiko,Reith,M,917,150-6541,CHERRY CREEK,NY,14723,S,Y,95000,4.5039635,0,0,1000
Maxim,Rouch,M,802,516-9178,THETFORD,VT,5074,S,N,10000,3.6,3300,0,0
Fridolin,Rajaraman,M,423,766-8057,CROSS PLAINS,TN,37049,M,N,45000,0.0,0,0,0
Roswita,Thiran,M,239,847-4779,ORLANDO,,32853,M,Y,15000,0.0,0,0,0
Floris,Thomasset,F,202,759-9410,WASHINGTON,DC,20435,M,N,100000,9.0,0,2740,0
Chandrashekar,Niinomi,M,401,357-6145,CHARLESTOWN,RI,2813,M,Y,30000,0.0,0,0,0
Emily,Orengo,F,878,997-5230,CORNWALL,PA,17016,S,N,25000,3.07,0,0,0
Shietung,Czeck,M,601,234-2624,HATTIESBURG,MS,39406,M,Y,45000,5.0,0,12000,1500
Arobinda,Hershey,M,202,530-3100,WASHINGTON,DC,20394,S,Y,15000,5.625,1370,0,1370
Share,Sutre,M,863,884-6416,BRADENTON BEACH,FL,34217,S,Y,25000,0.0,0,0,0
Orna,Grostick,F,443,674-3140,CENTREVILLE,MD,21617,S,Y,75000,4.75,2400,0,2400
Xiadong,Bergin,F,813,582-8751,MIAMI,FL,33197,S,N,100000,0.0,0,0,0
Hyunsoo,Otterloo,M,231,915-7079,NEWPORT,MI,48166,S,Y,75000,3.9,3100,0,3100
Vishal,Brownrigg,F,973,558-7028,CAMDEN,NJ,8102,S,N,85000,2.4251041,1000,0,0
Uma,Felsner,F,787,885-6876,PONCE,PR,732,S,N,35000,0.0,0,0,0
Tamar,Horvitz,M,603,549-1296,GREENLAND,NH,3840,S,Y,95000,0.0,0,0,0
Tanguy,Wotawa,M,256,722-6286,HARDAWAY,AL,36039,M,N,80000,5.0,0,3000,0
Danny,Danley,M,734,467-3267,SAUGATUCK,MI,49453,M,N,35000,3.9,0,6200,0
Hemant,Dachille,F,404,975-1188,SMITHVILLE,GA,31787,S,N,80000,6.0,2700,0,0
Evelyn,Peck,F,843,473-2998,COLUMBIA,SC,29212,S,Y,85000,7.0,3300,0,3300
Loan,Luiz,M,412,137-3057,DAUPHIN,PA,17018,M,Y,35000,3.07,0,0,0
Keld,Taubenfeld,F,772,820-2629,MIAMI BEACH,FL,33140,S,Y,85000,0.0,0,0,0
Yinong,Riesenhuber,M,787,473-3325,SAN JUAN,PR,902,M,Y,100000,0.0,0,q0,0
Mimmo,Giese,M,513,506-2412,COAL RUN,OH,45721,S,N,95000,3.6995387,1300,0,0
Stanford,Kobsa,M,207,783-8202,KENDUSKEAG,ME,4450,S,Y,85000,8.5,2850,0,2850
Boleslaw,Vaisey,,513,501-1789,TOLEDO,OH,43612,M,N,55000,2.3717437,0,2600,0
Latha,Marciano,M,351,909-2946,FALL RIVER,MA,2723,M,Y,70000,5.3,0,7150,1000
Joonwon,Babb,M,616,671-9005,MILFORD,MI,48381,M,N,35000,3.9,0,6200,
Amitabh,Sippu,M,202,378-7635,WASHINGTON,DC,20227,M,Y,55000,9.0,0,2740,1370
Hyunmin,Kislenkov,M,256,615-1695,LENOX,AL,36454,S,N,50000,5.0,1500,0,0
Assia,Brimkov,M,865,130-7330,JOHNSON CITY,TN,37604,S,Y,60000,0.0,0,0,0
Tomokazu,Rayne,F,516,734-2552,STANFORDVILLE,NY,12581,M,N,95000,4.5039635,0,0,0
Yongwon,Borgelt,F,802,410-9987,JONESVILLE,VT,5466,S,Y,50000,3.9998987,3300,0,3300
Tore,Kogge,M,304,764-4592,RAVENCLIFF,WV,25913,S,Y,30000,4.4,2000,0,2000
Arding,Rothnie,M,802,861-3357,WILLIAMSVILLE,VT,5362,S,Y,60000,4.1988535,3300,0,3300
Mihael,Musikaev,M,908,613-1231,RINGOES,NJ,8551,S,N,95000,2.5828125,1000,0,0
Tetsu,MacNaughton,F,812,176-8263,FULTON,IN,46931,S,Y,20000,3.4,1000,0,1000
Tatiana,Kaiser,F,865,705-6516,MADISONVILLE,TN,37354,M,N,25000,0.0,0,0,0
Zohel,Cappelletti,F,802,229-4167,LOWELL,VT,5847,M,N,15000,3.6,0,6600,0
Stanislav,Chaturvedi,F,772,406-9029,MORRISTON,FL,32668,S,Y,90000,0.0,0,0,0
Raimond,Tzruya,F,334,668-3289,GULF SHORES,AL,36547,S,Y,85000,5.0,1500,0,300
Wenyu,Bahcekapili,F,302,888-7761,NEW CASTLE,DE,19721,M,Y,20000,3.2227273,0,220,110
Barry,Cowie,F,617,983-6404,NEWTON HIGHLANDS,MA,2461,M,N,50000,5.3,0,7150,0
Tzonelih,Danley,F,302,497-9129,KENTON,ED,19955,M,N,10000,2.540909,0,220,0
Lorinda,Ivanets,F,207,406-2269,ISLAND FALLS,ME,4747,M,Y,25000,8.5,0,5700,2850
Ana,Nikovski,,304,818-4365,RHODELL,WV,25915,S,N,55000,6.1499996,2000,0,0
Dongdai,Peikert,F,410,257-2688,PRESTON,MD,21655,M,N,55000,4.75,0,4800,0
Aurelie,Theel,M,240,533-3344,ELLICOTT CITY,MD,21043,M,Y,55000,4.75,0,4800,2400
Jovanna,Aberer,F,802,130-2751,NORTH MONTPELIER,VT,5666,S,Y,100000,4.994672,3300,0,3300
Katalin,Singleton,M,207,664-9389,KENNEBUNK,ME,4043,S,N,95000,8.5,2850,0,0
Tomaso,Constantineau,M,571,309-6400,LYNDHURST,VA,22952,S,Y,100000,5.75,900,0,900
Shuichi,Ciompi,,229,856-7212,ATLANTA,GA,30386,M,Y,75000,6.0,0,5400,3000
Muhsen,Welker,F,802,656-9782,BRATTLEBORO,VT,5304,S,Y,70000,4.397808,3300,0,3300
Shinsei,Muirhead,F,203,349-2194,STAMFORD,CT,6926,M,Y,70000,5.0,0,24500,0
Thuy,Wuytack,F,978,710-9237,CHICOPEE,MA,1021,S,N,45000,5.3,3575,0,0
Harman,Colmerauer,F,502,209-6880,KIRKSEY,KY,42054,M,Y,85000,6.0,0,40,20
Jangsu,Ittner,M,862,746-2187,TRANQUILITY,NJ,7879,S,N,50000,1.873125,1000,,0
Ferdi,Geibel,M,317,779-5024,INDIANAPOLIS,IN,46219,M,Y,35000,3.4,0,2000,1000
Tommaso,Cornelius,M,517,469-3624,JEROME,MI,49249,S,N,95000,3.9,3100,0,0
Raimo,Hiroike,M,540,612-5600,HILTONS,VA,24258,S,Y,85000,5.75,900,0,900
Yasufumi,Codenie,F,939,390-3268,CIDRA,PR,739,S,Y,95000,0.0,0,0,0
Mitsuho,Varvel,M,731,684-9145,FINGER,TN,38334,S,N,20000,0.0,0,0,0
Geoffrey,Duc,F,302,440-9527,GREENWOOD,ED,19950,S,Y,100000,5.95,110,0,110
Yardena,Nishizeki,M,234,903-9212,SHEFFIELD LAKE,OH,44054,M,Y,20000,1.2099231,0,2600,1300
Piyush,Dunham,M,765,522-6799,FORTVILLE,IN,46040,S,N,100000,3.4,1000,0,0
Yukon,Azevedo,F,201,541-4225,PORT MURRAY,NsJ,7865,M,N,70000,2.1885417,0,2000,0
Piriya,Philips,F,229,307-3072,BELLVILLE,GA,30414,M,N,40000,6.0,0,5400,0
Terrye,Israel,F,863,587-6182,SILVER SPRINGS,FL,34489,S,N,50000,0.0,0,0,0
Hemant,Lawry,F,561,507-9755,CORTEZ,FL,34215,S,Y,45000,0.0,0,0,0
Akinari,Hodes,F,410,600-5033,COLLEGE PARK,MD,20740,S,N,45000,4.75,2400,0,0
Marilde,Sigstam,F,304,514-5958,COAL CITY,WV,25823,M,Y,75000,6.5,0,4000,2000
Danilo,Kantorowitz,M,202,793-3496,WASHINGTON,DC,20579,M,Y,80000,9.0,0,2740,1370
Mitsue,Dain,F,404,165-4130,PINEVIEW,GA,31071,S,N,5000,4.4,2700,0,0
Iwao,Negoita,M,843,284-5046,WHITMIRE,SC,29178,S,Y,95000,7.0,3300,0,3300
Branislava,Gorski,F,347,481-9024,LONG ISLAND CITY,NY,11120,S,Y,80000,4.4170732,0,0,1000
Olav,Cheshire,M,860,652-9499,WEST HARTFORD,CT,6117,M,N,50000,5.0,0,24500,0
Enno,Nauman,F,787,565-9855,ANGELES,PR,611,S,N,80000,0.0,0,0,0
Quanfeng,Nojima,F,304,691-6427,RED HOUSE,WV,25168,S,N,95000,6.5,2000,0,0
Qiping,McDermott,M,772,716-5857,INVERNESS,FL,34450,M,N,75000,0.0,0,0,0
Nataraj,Rotem,M,203,745-1520,DABNURY,CT,6810,M,N,55000,5.0,0,24500,0
Imran,Buford,M,734,109-2283,COMSTOCK,MI,49041,S,Y,75000,3.9,3100,0,
Agatha,Fritzsche,M,401,351-3068,ALBION,RI,2802,M,N,95000,0.0,0,0,0
Irina,Aso,M,774,415-7036,BOSTON,MA,2123,S,N,85000,5.3,3575,0,0
Changyuan,Hanratty,F,706,427-7604,AUGUSTA,GA,30911,M,Y,60000,6.0,0,5400,3000
Hirosi,Rutkowski,F,203,923-5770,WATERFORD,CT,6386,S,N,10000,0.0,12750,0,0
Duccio,Gyenizse,F,270,433-5685,POWDERLY,KY,42367,S,Y,40000,4.0555553,20,0,20
Girolamo,Mecking,F,410,246-3363,SALISBURY,MD,21802,S,Y,60000,4.75,2400,0,2400
Madeline,Emmart,F,304,363-5980,BLUEFIELD,WV,24701,M,N,25000,4.05,0,4000,0
Margot,Pfitzmann,F,813,530-8999,CAPE CORAL,FL,33991,M,Y,5000,0.0,0,0,0
Nobuo,Kwankam,,732,890-4548,CHERRY HILL,NJ,8003,S,N,50000,1.873125,1000,0,0
Namio,Falster,F,828,804-7205,ASHEVILLE,NC,28804,M,Y,50000,6.7814684000000005,0,6600,3300
Ameet,Belanche,,203,583-9784,OAKVILLE,CT,6779,S,N,60000,5.0,1270,0,0
SangKeun,Damy,F,410,355-7330,DUNDALK,MD,21222,M,N,80000,4.75,0,4800,0
Yutai,Yetim,M,305,780-4194,CLEARWATER,FL,33755,S,Y,75000,0.0,0,0,0
Aurora,Waldschmidt,M,207,144-2016,SAINT FRANCIS,ME,4774,M,N,90000,8.5,0,5700,0
Xiaopeng,Takeoka,M,787,748-3625,CASTANER,PR,631,S,Y,25000,0.0,0,0,0
Randeep,Matzke,M,304,470-7780,HALLTOWN,WV,25423,M,N,90000,6.5,0,4000,0
Rabin,Reeves,M,814,873-2489,SELINSGROVE,PA,17870,S,Y,80000,3.07,0,0,0
Chaouki,Grob,F,601,905-3978,BILOXI,MS,39532,M,Y,40000,5.0,0,120m00,1500
Akiko,Leivent,F,732,440-8196,BLOOMSBURY,NJ,8804,S,N,35000,1.6365625,1000,0,0
Musaravakkam,Moshier,F,716,951-6670,SUNNYSIDE,NY,11104,M,Y,10000,4.011585,0,0,1000
Xizhong,Prieur,M,802,431-1335,BONDVILLE,VT,5340,M,N,10000,3.6,0,6600,0
Mounia,Rutman,F,540,489-4479,NORFOLK,VA,23507,S,Y,90000,5.75,900,0,900
Dixie,Stafylopatis,M,205,928-7221,VANDIVER,AL,35176,M,Y,15000,5.0,0,3000,300
Glynn,Hirschman,M,502,776-9447,ROYALTON,KY,41464,S,N,75000,6.0,20,0,0
Renger,Lunn,F,551,658-9524,CAPE MAY,NJ,8204,S,N,65000,2.1096876,1000,0,0
Ole,Trivedi,M,256,310-8883,DUNCANVILLE,AL,35456,M,N,70000,5.0,0,3000,0
Dainis,Hirsbrunner,F,401,674-7777,FISKEVILLE,RI,2823,S,N,70000,0.0,0,0,0
Munish,Venkataraman,M,231,816-5469,GRAND BLANC,MI,48480,M,N,40000,3.9,0,6200,0
Prabhudev,Kamoun,F,302,373-2504,WILMINGTON,E,19889,S,Y,15000,2.8818183,110,0,110
Yanjie,Uludag,F,973,109-3992,PORT ELIZABETH,NJ,8348,S,N,90000,2.5039582,1000,0,0
Kagan,Larin,F,207,887-3597,MACHIAS,MqE,4654,M,Y,100000,8.5,0,5700,2850
Weimin,Cousins,F,203,470-7971,HARTFORD,CT,6142,M,Y,25000,5.0,0,24500,0
Akihito,Bly,F,228,112-7079,COLUMBUS,MS,39701,S,Y,80000,5.0,,0,1500
Ziyad,Barvinok,M,336,671-3874,SALUDA,NC,28773,M,Y,30000,6.361888,0,6600,3300
Enshao,Pangratz,F,973,134-9877,DEERFIELD STREET,NJ,8313,M,N,35000,1.6365625,0,2000,0
Myra,Kikuchi,M,727,761-1658,OCALA,FL,34477,S,Y,5000,0.0,,0,0
Gerge,Khasidashvili,M,941,470-1458,CLEARWATER,FL,33760,S,Y,30000,0.0,0,0,0
Terri,Aha,F,305,783-9901,ALTAMONTE SPRINGS,FL,32701,M,N,85000,0.0,0,0,0
Concepcion,Ade,F,860,624-9425,BRIDGEPORT,CT,6610,M,N,80000,5.0,0,24500,0
Akhil,Bridges,F,603,207-8016,NEWBURY,NH,3255,M,Y,95000,0.0,0,0,0
Nailja,Westmeier,M,305,416-2393,MARCO ISLAND,FL,34145,S,Y,45000,0.0,0,0,0
Hillel,Poupard,F,787,493-1965,ARECIBO,PR,614,M,Y,70000,0.0,0,0,0
Hyungill,Beilner,M,276,432-4623,EXMORE,VA,23350,S,Y,95000,5.75,900,0,900
Rumen,Schiel,F,401,449-5710,WARWICK,RI,2889,M,N,95000,0.0,0,0,0
Valentin,Berger,F,912,596-5101,GAINESVILLE,GA,30507,M,N,70000,6.0,0,5400,0
Frederique,Berghe,F,803,317-3404,CLEMSON,SC,29631,S,Y,85000,7.0,3300,0,3300
Wook,Broner,F,443,107-4213,PARK HALL,MD,20667,M,N,80000,4.75,0,4800,0
Amitavo,Stansfield,M,205,663-6773,PHENIX CITY,AL,36868,M,N,50000,5.0,0,3000,0
Deepali,Seymour,F,478,828-2153,METTER,GA,30439,M,Y,30000,6.0,0,5400,3000
Niko,Moehrke,M,803,211-3529,,SC,29055,M,Y,15000,7.0,0,6600,3300
Elisabeth,Lafortune,F,347,943-7196,EDWARDS,NY,13635,S,Y,75000,4.3881097,x0,0,1000
Jozef,Assaf,F,207,499-5623,HANCOCK,ME,4640,M,N,35000,8.5,0,5700,0
Wenjian,Steenbeek,F,765,688-4260,COLUMBUS,IN,47201,M,N,50000,3.4,0,2000,0
Minhwa,Cochrane,F,301,197-2236,SAINT MARYS CITY,MD,20686,S,Y,80000,4.75,2400,0,
Rance,Sigillito,M,910,983-1545,JAMESVILLE,NC,27846,S,Y,40000,6.571678,3300,0,3300
Shmuel,Schaub,F,812,707-9704,FORT WAYNE,IN,46861,S,Y,5000,3.4,1000,0,1000
Xiaoshan,Klusik,M,207,149-5331,UNION,ME,4862,M,N,60000,8.5,0,5700,0
Soong,Acioly,M,678,639-7314,WHITE OAK,GA,31568,M,N,30000,6.0,0,5400,0
Gus,Waschkowski,M,802,287-1769,AVERILL,VT,5901,S,N,100000,4.994672,3300,0,0
Nobuo,Gecseg,F,567,199-5623,FORT JENNINGS,OH,45844,M,N,85000,3.3675900000000003,0,2600,0
Yingfei,Wogulis,M,678,812-7919,KENNESAW,GA,30144,S,Y,20000,6.0,2700,0,3000
Kimihito,Wilfong,M,731,974-4675,NASHVILLE,TN,37235,S,N,70000,0.0,0,0,0
Chiranjit,Nastea,M,843,240-4979,RUFFIN,SC,29475,M,N,75000,7.0,0,6600,0
Etta,Deville,M,551,140-2731,PATERSON,NJ,7513,S,N,75000,2.267396,1000,0,0
Yadran,Galesi,F,904,302-5476,PENSACOLA,FL,32590,S,Y,5000,0.0,0,0,0
Mukund,Tolle,M,912,258-8244,ROME,GA,30162,M,N,20000,6.0,0,5400,0
Balaram,Labisch,F,419,989-1738,CINCINNATI,OH,45241,S,N,35000,1.7078462,1300,0,0
Wansoo,Berbec,F,304,810-8962,IKES FORK,WV,24845,M,Y,10000,3.0,0,x4000,2000
Ashoke,Lazensky,M,304,133-9684,DELSLOW,WV,26531,M,Y,65000,6.5,0,4000,2000
Madjid,Bracher,M,401,139-9427,EXETER,RI,2822,M,N,15000,0.0,0,,0
Peeter,Molberg,F,814,814-1801,KIRKWOOD,PA,17536,S,N,65000,3.07,0,0,0
Zhichen,Scherz,F,765,923-4759,BOGGSTOWN,IN,46110,S,Y,95000,3.4,1000,0,1000
Mojgan,Vinter,M,978,144-1658,WESTFIELD,MA,1085,M,Y,85000,5.3,0,7150,1000
Safwat,Peot,F,301,841-2426,CHURCHVILLE,MD,21028,S,N,15000,4.75,2400,0,0
Euripides,Gulik,M,856,349-3222,MIDDLESEX,NJ,8846,M,N,45000,1.7942707999999998,0,2000,0
Hakim,Gorz,F,601,684-8039,CARTHAGE,MS,39051,S,Y,30000,5.0,6000,0,1500
Jeannette,McDaniel,M,937,999-6768,ASHLEY,OH,43003,S,Y,25000,1.3758974,1300,0,1300
Karen,Blanquart,F,205,896-5868,BIRMINGHAM,AL,35204,S,Y,85000,5.0,1500,0,300
Seraffin,Spoto,M,203,882-6366,REDDING CENTER,CT,6875,S,N,50000,5.0,12750,0,0
Tobin,Schriber,M,207,637-4462,TEMPLE,ME,4984,S,N,15000,6.9580293000000015,2850,0,0
Shirley,Tyszer,F,603,259-5988,BOW,NH,3304,S,Y,20000,0.0,0,0,0
Rosine,Yahyapour,M,828,826-5313,PINK HILL,NC,28572,S,N,30000,6.361888,3300,0,0
Akihisa,Kent,F,260,470-9549,NOBLESVILLE,IN,46062,S,Y,60000,3.4,1000,0,1000
Ruurd,Varley,F,202,920-8933,WASHINGTON,DC,20447,M,Y,5000,4.5,0,2740,1370
Jean,Buford,F,304,542-9234,LAKE,WV,25121,M,N,30000,4.4,0,4000,0
Suphachai,Palacios,M,662,508-8183,ALGOMA,MS,38820,S,N,30000,5.0,6000,0,0
Arif,Bolzoni,jF,304,744-6552,CENTER POINT,WV,26339,M,Y,45000,5.45,0,4000,2000
Divesh,Greitane,M,603,141-5767,CONTOOCOOK,NH,3229,M,N,70000,0.0,0,,0
Sigal,Honkela,M,304,116-6265,CABINS,WV,26855,M,Y,15000,3.35,0,4000,2000
Seung,Birsak,F,207,714-3544,LIVERMORE,ME,4253,S,N,25000,8.5,2850,0,0
Lijia,Porenta,M,769,529-5677,EMRIDIAN,MS,39307,S,N,100000,5.0,6000,0,0
Hyeyoung,Himmeroder,F,401,776-6912,FISKEVILLE,RI,2823,S,Y,85000,0.0,0,0,0
Shan,Reuter,F,662,884-8933,LYON,MS,38645,M,Y,15000,5.0,0,12000,1500
Rachad,Katragadda,F,980,584-7775,ALBERTSON,NC,28508,S,N,20000,6.1520977,3300,0,0
Loring,Merzbacher,F,401,830-7162,PAWTUCKET,RI,2860,M,Y,55000,0.0,0,0,0
Kinson,Panagopoulou,M,571,265-1733,LORTON,VA,22079,S,N,75000,5.75,900,0,0
Mangesh,Jameel,F,813,843-1203,PALMDALE,FL,33944,S,Y,25000,0.0,0,0,0
Libero,Livingston,M,787,911-3600,ROOSEVELT ROADS,PR,742,S,N,65000,0.0,0,0,0
Lisa,Coradeschi,M,202,648-5106,WASHINGTON,DC,20412,S,N,35000,9.0,1370,0,0
Esen,Larin,M,864,962-1046,BEAUFORT,SC,29903,M,N,70000,7.0,0,6600,0
Mayer,McGee,F,802,505-3342,FLORENCE,VT,5744,S,N,75000,4.497285400000001,3300,0,0
Rishiyur,Desautels,M,603,155-5884,WARNER,NH,3278,S,Y,95000,0.0,0,0,0
Wee,Israel,F,910,305-6362,CHARLOTTE,NC,28280,S,N,70000,7.201049,3300,0,0
Kazuharu,Sieferas,F,607,139-6282,YONKERS,NY,10703,M,Y,15000,4.040549,0,0,1000
Wojtek,Davisson,M,931,488-2429,ATOKA,TN,38004,M,N,80000,0.0,0,0,0
Surendranath,Bartschi,F,256,365-1008,ATMORE,AL,36504,M,Y,30000,5.0,0,3000,300
PerOlof,Sigstam,M,804,190-4965,SPRINGFIELD,VA,22158,M,Y,5000,2.5357144,0,1800,900
Kapetanakis,Fraysseix,M,202,753-9462,WASHINGTON,DC,20061,M,N,15000,5.625,0,2740,0
Candido,Jesty,F,787,556-9078,CULEBRA,PR,775,M,N,5000,0.0,0,0,0
Bella,Reiprich,M,202,114-2848,WASHINGTON,DC,20011,S,Y,40000,9.0,1370,0,1370
Hovav,Pitchumani,M,787,588-7745,CAROLINA,PR,981,M,N,90000,0.0,,x0,
Adolfa,Wohlfarth,M,802,195-9370,NORTH HYDE PARK,VT,5665,M,Y,65000,4.298331,0,6600,3300
Jue,Stuurman,M,334,800-1593,LEESBURG,AL,35983,S,Y,70000,5.0,1500,0,300
Georghios,Masiero,F,770,884-4459,WASHINGTON,GA,30673,S,Y,75000,6.0,2700,0,3000
Yongfei,Norigoe,M,339,505-2807,COTUIT,MA,2635,S,Y,55000,5.3,3575,0,1000
Peggy,Luan,M,718,438-1856,MORRISVILLE,NY,13408,S,N,70000,4.359146,0,0,0
Gabriel,Carey,M,304,492-1785,NALLEN,WV,26680,M,N,10000,3.0,0,4000,0
Konstantin,Meyerhoff,F,330,549-2051,WOOSTER,OH,44691,M,Y,35000,1.7078462,0,2600,1300
Hongji,Jullig,,603,450-4360,LEMPSTER,NH,3605,S,Y,15000,0.0,0,0,0
Didar,Spinner,F,802,331-1699,ISLAND POND,VT,5846,M,N,10000,3.6,0,6600,0
Piyawadee,Hekken,M,606,990-1322,LOVELACEVILLE,KY,42060,S,Y,15000,2.6666667,20,0,20
Hongyi,Emele,F,302,176-8982,HARBESON,sDE,19951,S,Y,40000,4.586364,110,0,110
Gunnvald,Trammell,M,202,987-8056,WASHINGTON,DC,20541,S,Y,10000,4.5,1370,0,1370
Teruji,Schaeffer,F,603,290-7232,RANDOLPH,NH,3593,S,Y,60000,0.0,0,0,0
Mun,Tickle,M,302,642-4601,DELAWARE CITY,DE,19706,M,Y,40000,4.586364,0,220,110
Fumihiko,Sridhar,F,347,990-4910,CAMDEN,NY,13316,M,N,25000,4.0984755,0,0,0
Walcelio,Pietra,F,939,432-5542,SAN JUAN,PR,911,S,N,75000,0.0,0,0,0
Vram,Malita,F,205,177-3700,COY,AL,36435,S,Y,50000,5.0,1500,0,300
Romesh,Gorlatch,M,601,616-8614,GRENADA,MS,38902,S,Y,90000,5.0,6000,0,1500
Tadanori,d''Argence,M,802,982-9628,LONDONDERRY,VT,5148,S,Y,55000,4.099376,3300,0,3300
Thulasiraman,Marsala,F,609,508-8495,ABSECON,NJ,8205,M,Y,5000,1.4,0,2000,1500
Tung,Spieker,F,732,242-8065,JERSEY CITY,NJ,7310,S,N,10000,1.4,1000,0,0
Sujoy,Passino,F,802,414-8797,MONTGOMERY CENTER,VT,5471,S,N,75000,4.497285400000001,3300,0,0
Tatsurou,Ventsov,F,973,146-8796,JERSEY CITY,NJ,7305,M,Y,100000,2.6616669,0,2000,1500
Bakhadyr,Rago,M,603,813-3911,WEST STEWARTSTOWN,NH,3597,M,N,20000,0.0,0,0,0
Qinru,Bluthgen,F,334,610-4183,ANDALUSIA,AL,36421,S,Y,95000,5.0,1500,0,300
Aparna,Budinsky,M,302,424-3270,SAINT GEORGES,DE,19733,M,Y,65000,5.95,0,220,110
