tid,attribute,correct_val
800,birthplace,Gulfport
800,position,Defender
800,team,SV_Werder_Bremen
800,city,Barcelona
800,stadium,Boleyn_Ground
800,season,2014
800,manager,Sigenobu_Bodagala
801,index,161127
801,name,Abdalla_Susannne
801,surname,Hoare
801,birthyear,1982
801,birthplace,Gulfport
801,position,Defender
801,team,SV_Werder_Bremen
801,city,Barcelona
801,stadium,Boleyn_Ground
801,season,2014
801,manager,Sigenobu_Bodagala
802,index,161159
802,name,Abdalla_Susannne
802,surname,Hoare
802,birthyear,1982
802,birthplace,Gulfport
802,position,Defender
802,team,SV_Werder_Bremen
802,city,Barcelona
802,stadium,Boleyn_Ground
802,season,2014
802,manager,Sigenobu_Bodagala
803,index,161526
803,name,Abdalla_Susannne
803,surname,Hoare
803,birthyear,1982
803,birthplace,Gulfport
803,position,Defender
803,team,SV_Werder_Bremen
803,city,Barcelona
803,stadium,Boleyn_Ground
803,season,2014
803,manager,Sigenobu_Bodagala
804,index,161751
804,name,Abdalla_Susannne
804,surname,Hoare
804,birthyear,1982
804,birthplace,Gulfport
804,position,Midfield
804,team,Valencia_CF
804,city,Montevideo
804,stadium,Constant_Vanden_Stock_Stadium
804,season,2011
804,manager,Veit_Luks
805,index,161869
805,name,Abdalla_Susannne
805,surname,Hoare
805,birthyear,1982
805,birthplace,Gulfport
805,position,Midfield
805,team,Valencia_CF
805,city,Montevideo
805,stadium,Constant_Vanden_Stock_Stadium
805,season,2011
805,manager,Veit_Luks
806,index,161937
806,name,Abdalla_Susannne
806,surname,Hoare
806,birthyear,1982
806,birthplace,Gulfport
806,position,Midfield
806,team,Valencia_CF
806,city,Montevideo
806,stadium,Constant_Vanden_Stock_Stadium
806,season,2011
806,manager,Veit_Luks
807,index,162210
807,name,Abdalla_Susannne
807,surname,Hoare
807,birthyear,1982
807,birthplace,Gulfport
807,position,Defender
807,team,SV_Werder_Bremen
807,city,Barcelona
807,stadium,Boleyn_Ground
807,season,2014
807,manager,Sigenobu_Bodagala
808,index,162384
808,name,Abdalla_Susannne
808,surname,Hoare
808,birthyear,1982
808,birthplace,Gulfport
808,position,Midfield
808,team,Valencia_CF
808,city,Montevideo
808,stadium,Constant_Vanden_Stock_Stadium
808,season,2011
808,manager,Veit_Luks
809,index,162889
809,name,Abdalla_Susannne
809,surname,Hoare
809,birthyear,1982
809,birthplace,Gulfport
809,position,Defender
809,team,SV_Werder_Bremen
809,city,Barcelona
809,stadium,Boleyn_Ground
809,season,2014
809,manager,Sigenobu_Bodagala
810,index,163096
810,name,Abdalla_Susannne
810,surname,Hoare
810,birthyear,1982
810,birthplace,Gulfport
810,position,Midfield
810,team,Valencia_CF
810,city,Montevideo
810,stadium,Constant_Vanden_Stock_Stadium
810,season,2011
810,manager,Veit_Luks
811,index,163124
811,name,Abdalla_Susannne
811,surname,Hoare
811,birthyear,1982
811,birthplace,Gulfport
811,position,Midfield
811,team,Valencia_CF
811,city,Montevideo
811,stadium,Constant_Vanden_Stock_Stadium
811,season,2011
811,manager,Veit_Luks
812,index,163139
812,name,Abdalla_Susannne
812,surname,Hoare
812,birthyear,1982
812,birthplace,Gulfport
812,position,Midfield
812,team,Valencia_CF
812,city,Montevideo
812,stadium,Constant_Vanden_Stock_Stadium
812,season,2011
812,manager,Veit_Luks
813,index,163409
813,name,Abdalla_Susannne
813,surname,Hoare
813,birthyear,1982
813,birthplace,Gulfport
813,position,Midfield
813,team,Valencia_CF
813,city,Montevideo
813,stadium,Constant_Vanden_Stock_Stadium
813,season,2011
813,manager,Veit_Luks
814,index,163597
814,name,Abdalla_Susannne
814,surname,Hoare
814,birthyear,1982
814,birthplace,Gulfport
814,position,Defender
814,team,SV_Werder_Bremen
814,city,Barcelona
814,stadium,Boleyn_Ground
814,season,2014
814,manager,Sigenobu_Bodagala
815,index,163813
815,name,Abdalla_Susannne
815,surname,Hoare
815,birthyear,1982
815,birthplace,Gulfport
815,position,Midfield
815,team,Valencia_CF
815,city,Montevideo
815,stadium,Constant_Vanden_Stock_Stadium
815,season,2011
815,manager,Veit_Luks
816,index,163988
816,name,Abdalla_Susannne
816,surname,Hoare
816,birthyear,1982
816,birthplace,Gulfport
816,position,Defender
816,team,SV_Werder_Bremen
816,city,Barcelona
816,stadium,Boleyn_Ground
816,season,2014
816,manager,Sigenobu_Bodagala
817,index,164270
817,name,Abdalla_Susannne
817,surname,Hoare
817,birthyear,1982
817,birthplace,Gulfport
817,position,Midfield
817,team,Valencia_CF
817,city,Montevideo
817,stadium,Constant_Vanden_Stock_Stadium
817,season,2011
817,manager,Veit_Luks
818,index,164612
818,name,Abdalla_Susannne
818,surname,Hoare
818,birthyear,1982
818,birthplace,Gulfport
818,position,Defender
818,team,SV_Werder_Bremen
818,city,Barcelona
818,stadium,Boleyn_Ground
818,season,2014
818,manager,Sigenobu_Bodagala
819,index,164654
819,name,Abdalla_Susannne
819,surname,Hoare
819,birthyear,1982
819,birthplace,Gulfport
819,position,Midfield
819,team,Valencia_CF
819,city,Montevideo
819,stadium,Constant_Vanden_Stock_Stadium
819,season,2011
819,manager,Veit_Luks
820,index,164662
820,name,Abdalla_Susannne
820,surname,Hoare
820,birthyear,1982
820,birthplace,Gulfport
820,position,Defender
820,team,SV_Werder_Bremen
820,city,Barcelona
820,stadium,Boleyn_Ground
820,season,2014
820,manager,Sigenobu_Bodagala
821,index,164842
821,name,Abdalla_Susannne
821,surname,Hoare
821,birthyear,1982
821,birthplace,Gulfport
821,position,Midfield
821,team,Valencia_CF
821,city,Montevideo
821,stadium,Constant_Vanden_Stock_Stadium
821,season,2011
821,manager,Veit_Luks
822,index,164855
822,name,Abdalla_Susannne
822,surname,Hoare
822,birthyear,1982
822,birthplace,Gulfport
822,position,Midfield
822,team,Valencia_CF
822,city,Montevideo
822,stadium,Constant_Vanden_Stock_Stadium
822,season,2011
822,manager,Veit_Luks
823,index,164970
823,name,Abdalla_Susannne
823,surname,Hoare
823,birthyear,1982
823,birthplace,Gulfport
823,position,Midfield
823,team,Valencia_CF
823,city,Montevideo
823,stadium,Constant_Vanden_Stock_Stadium
823,season,2011
823,manager,Veit_Luks
824,index,165435
824,name,Abdalla_Susannne
824,surname,Hoare
824,birthyear,1982
824,birthplace,Gulfport
824,position,Defender
824,team,SV_Werder_Bremen
824,city,Barcelona
824,stadium,Boleyn_Ground
824,season,2014
824,manager,Sigenobu_Bodagala
825,index,165779
825,name,Abdalla_Susannne
825,surname,Hoare
825,birthyear,1982
825,birthplace,Gulfport
825,position,Defender
825,team,SV_Werder_Bremen
825,city,Barcelona
825,stadium,Boleyn_Ground
825,season,2014
825,manager,Sigenobu_Bodagala
826,index,166114
826,name,Abdalla_Susannne
826,surname,Hoare
826,birthyear,1982
826,birthplace,Gulfport
826,position,Midfield
826,team,Valencia_CF
826,city,Montevideo
826,stadium,Constant_Vanden_Stock_Stadium
826,season,2011
826,manager,Veit_Luks
827,index,166120
827,name,Abdalla_Susannne
827,surname,Hoare
827,birthyear,1982
827,birthplace,Gulfport
827,position,Midfield
827,team,Valencia_CF
827,city,Montevideo
827,stadium,Constant_Vanden_Stock_Stadium
827,season,2011
827,manager,Veit_Luks
828,index,166135
828,name,Abdalla_Susannne
828,surname,Hoare
828,birthyear,1982
828,birthplace,Gulfport
828,position,Midfield
828,team,Valencia_CF
828,city,Montevideo
828,stadium,Constant_Vanden_Stock_Stadium
828,season,2011
828,manager,Veit_Luks
829,index,166462
829,name,Abdalla_Susannne
829,surname,Hoare
829,birthyear,1982
829,birthplace,Gulfport
829,position,Defender
829,team,SV_Werder_Bremen
829,city,Barcelona
829,stadium,Boleyn_Ground
829,season,2014
829,manager,Sigenobu_Bodagala
830,index,166942
830,name,Abdalla_Susannne
830,surname,Hoare
830,birthyear,1982
830,birthplace,Gulfport
830,position,Defender
830,team,SV_Werder_Bremen
830,city,Barcelona
830,stadium,Boleyn_Ground
830,season,2014
830,manager,Sigenobu_Bodagala
831,index,167567
831,name,Abdalla_Susannne
831,surname,Hoare
831,birthyear,1982
831,birthplace,Gulfport
831,position,Defender
831,team,SV_Werder_Bremen
831,city,Barcelona
831,stadium,Boleyn_Ground
831,season,2014
831,manager,Sigenobu_Bodagala
832,index,167642
832,name,Abdalla_Susannne
832,surname,Hoare
832,birthyear,1982
832,birthplace,Gulfport
832,position,Defender
832,team,SV_Werder_Bremen
832,city,Barcelona
832,stadium,Boleyn_Ground
832,season,2014
832,manager,Sigenobu_Bodagala
833,index,167793
833,name,Abdalla_Susannne
833,surname,Hoare
833,birthyear,1982
833,birthplace,Gulfport
833,position,Defender
833,team,SV_Werder_Bremen
833,city,Barcelona
833,stadium,Boleyn_Ground
833,season,2014
833,manager,Sigenobu_Bodagala
834,index,168041
834,name,Abdalla_Susannne
834,surname,Hoare
834,birthyear,1982
834,birthplace,Gulfport
834,position,Defender
834,team,SV_Werder_Bremen
834,city,Barcelona
834,stadium,Boleyn_Ground
834,season,2014
834,manager,Sigenobu_Bodagala
835,index,168728
835,name,Abdalla_Susannne
835,surname,Hoare
835,birthyear,1982
835,birthplace,Gulfport
835,position,Midfield
835,team,Valencia_CF
835,city,Montevideo
835,stadium,Constant_Vanden_Stock_Stadium
835,season,2011
835,manager,Veit_Luks
836,index,168778
836,name,Abdalla_Susannne
836,surname,Hoare
836,birthyear,1982
836,birthplace,Gulfport
836,position,Midfield
836,team,Valencia_CF
836,city,Montevideo
836,stadium,Constant_Vanden_Stock_Stadium
836,season,2011
836,manager,Veit_Luks
837,index,168925
837,name,Abdalla_Susannne
837,surname,Hoare
837,birthyear,1982
837,birthplace,Gulfport
837,position,Midfield
837,team,Valencia_CF
837,city,Montevideo
837,stadium,Constant_Vanden_Stock_Stadium
837,season,2011
837,manager,Veit_Luks
838,index,169658
838,name,Abdalla_Susannne
838,surname,Hoare
838,birthyear,1982
838,birthplace,Gulfport
838,position,Midfield
838,team,Valencia_CF
838,city,Montevideo
838,stadium,Constant_Vanden_Stock_Stadium
838,season,2011
838,manager,Veit_Luks
839,index,170206
839,name,Abdalla_Susannne
839,surname,Hoare
839,birthyear,1982
839,birthplace,Gulfport
839,position,Defender
839,team,SV_Werder_Bremen
839,city,Barcelona
839,stadium,Boleyn_Ground
839,season,2014
839,manager,Sigenobu_Bodagala
840,index,170421
840,name,Abdalla_Susannne
840,surname,Hoare
840,birthyear,1982
840,birthplace,Gulfport
840,position,Defender
840,team,SV_Werder_Bremen
840,city,Barcelona
840,stadium,Boleyn_Ground
840,season,2014
840,manager,Sigenobu_Bodagala
841,index,170437
841,name,Abdalla_Susannne
841,surname,Hoare
841,birthyear,1982
841,birthplace,Gulfport
841,position,Midfield
841,team,Valencia_CF
841,city,Montevideo
841,stadium,Constant_Vanden_Stock_Stadium
841,season,2011
841,manager,Veit_Luks
842,index,170630
842,name,Abdalla_Susannne
842,surname,Hoare
842,birthyear,1982
842,birthplace,Gulfport
842,position,Midfield
842,team,Valencia_CF
842,city,Montevideo
842,stadium,Constant_Vanden_Stock_Stadium
842,season,2011
842,manager,Veit_Luks
843,index,170820
843,name,Abdalla_Susannne
843,surname,Hoare
843,birthyear,1982
843,birthplace,Gulfport
843,position,Midfield
843,team,Valencia_CF
843,city,Montevideo
843,stadium,Constant_Vanden_Stock_Stadium
843,season,2011
843,manager,Veit_Luks
844,index,170869
844,name,Abdalla_Susannne
844,surname,Hoare
844,birthyear,1982
844,birthplace,Gulfport
844,position,Midfield
844,team,Valencia_CF
844,city,Montevideo
844,stadium,Constant_Vanden_Stock_Stadium
844,season,2011
844,manager,Veit_Luks
845,index,171137
845,name,Abdalla_Susannne
845,surname,Hoare
845,birthyear,1982
845,birthplace,Gulfport
845,position,Defender
845,team,SV_Werder_Bremen
845,city,Barcelona
845,stadium,Boleyn_Ground
845,season,2014
845,manager,Sigenobu_Bodagala
846,index,171347
846,name,Abdalla_Susannne
846,surname,Hoare
846,birthyear,1982
846,birthplace,Gulfport
846,position,Defender
846,team,SV_Werder_Bremen
846,city,Barcelona
846,stadium,Boleyn_Ground
846,season,2014
846,manager,Sigenobu_Bodagala
847,index,171716
847,name,Abdalla_Susannne
847,surname,Hoare
847,birthyear,1982
847,birthplace,Gulfport
847,position,Midfield
847,team,Valencia_CF
847,city,Montevideo
847,stadium,Constant_Vanden_Stock_Stadium
847,season,2011
847,manager,Veit_Luks
848,index,171782
848,name,Abdalla_Susannne
848,surname,Hoare
848,birthyear,1982
848,birthplace,Gulfport
848,position,Midfield
848,team,Valencia_CF
848,city,Montevideo
848,stadium,Constant_Vanden_Stock_Stadium
848,season,2011
848,manager,Veit_Luks
849,index,171823
849,name,Abdalla_Susannne
849,surname,Hoare
849,birthyear,1982
849,birthplace,Gulfport
849,position,Defender
849,team,SV_Werder_Bremen
849,city,Barcelona
849,stadium,Boleyn_Ground
849,season,2014
849,manager,Sigenobu_Bodagala
850,index,171836
850,name,Abdalla_Susannne
850,surname,Hoare
850,birthyear,1982
850,birthplace,Gulfport
850,position,Defender
850,team,SV_Werder_Bremen
850,city,Barcelona
850,stadium,Boleyn_Ground
850,season,2014
850,manager,Sigenobu_Bodagala
851,index,172162
851,name,Abdalla_Susannne
851,surname,Hoare
851,birthyear,1982
851,birthplace,Gulfport
851,position,Midfield
851,team,Valencia_CF
851,city,Montevideo
851,stadium,Constant_Vanden_Stock_Stadium
851,season,2011
851,manager,Veit_Luks
852,index,172190
852,name,Abdalla_Susannne
852,surname,Hoare
852,birthyear,1982
852,birthplace,Gulfport
852,position,Defender
852,team,SV_Werder_Bremen
852,city,Barcelona
852,stadium,Boleyn_Ground
852,season,2014
852,manager,Sigenobu_Bodagala
853,index,172200
853,name,Abdalla_Susannne
853,surname,Hoare
853,birthyear,1982
853,birthplace,Gulfport
853,position,Midfield
853,team,Valencia_CF
853,city,Montevideo
853,stadium,Constant_Vanden_Stock_Stadium
853,season,2011
853,manager,Veit_Luks
854,index,172901
854,name,Abdalla_Susannne
854,surname,Hoare
854,birthyear,1982
854,birthplace,Gulfport
854,position,Defender
854,team,SV_Werder_Bremen
854,city,Barcelona
854,stadium,Boleyn_Ground
854,season,2014
854,manager,Sigenobu_Bodagala
855,index,172971
855,name,Abdalla_Susannne
855,surname,Hoare
855,birthyear,1982
855,birthplace,Gulfport
855,position,Midfield
855,team,Valencia_CF
855,city,Montevideo
855,stadium,Constant_Vanden_Stock_Stadium
855,season,2011
855,manager,Veit_Luks
856,index,173135
856,name,Abdalla_Susannne
856,surname,Hoare
856,birthyear,1982
856,birthplace,Gulfport
856,position,Defender
856,team,SV_Werder_Bremen
856,city,Barcelona
856,stadium,Boleyn_Ground
856,season,2014
856,manager,Sigenobu_Bodagala
857,index,173306
857,name,Abdalla_Susannne
857,surname,Hoare
857,birthyear,1982
857,birthplace,Gulfport
857,position,Midfield
857,team,Valencia_CF
857,city,Montevideo
857,stadium,Constant_Vanden_Stock_Stadium
857,season,2011
857,manager,Veit_Luks
858,index,173397
858,name,Abdalla_Susannne
858,surname,Hoare
858,birthyear,1982
858,birthplace,Gulfport
858,position,Midfield
858,team,Valencia_CF
858,city,Montevideo
858,stadium,Constant_Vanden_Stock_Stadium
858,season,2011
858,manager,Veit_Luks
859,index,173788
859,name,Abdalla_Susannne
859,surname,Hoare
859,birthyear,1982
859,birthplace,Gulfport
859,position,Midfield
859,team,Valencia_CF
859,city,Montevideo
859,stadium,Constant_Vanden_Stock_Stadium
859,season,2011
859,manager,Veit_Luks
860,index,173844
860,name,Abdalla_Susannne
860,surname,Hoare
860,birthyear,1982
860,birthplace,Gulfport
860,position,Defender
860,team,SV_Werder_Bremen
860,city,Barcelona
860,stadium,Boleyn_Ground
860,season,2014
860,manager,Sigenobu_Bodagala
861,index,173922
861,name,Abdalla_Susannne
861,surname,Hoare
861,birthyear,1982
861,birthplace,Gulfport
861,position,Midfield
861,team,Valencia_CF
861,city,Montevideo
861,stadium,Constant_Vanden_Stock_Stadium
861,season,2011
861,manager,Veit_Luks
862,index,174124
862,name,Abdalla_Susannne
862,surname,Hoare
862,birthyear,1982
862,birthplace,Gulfport
862,position,Defender
862,team,SV_Werder_Bremen
862,city,Barcelona
862,stadium,Boleyn_Ground
862,season,2014
862,manager,Sigenobu_Bodagala
863,index,174305
863,name,Abdalla_Susannne
863,surname,Hoare
863,birthyear,1982
863,birthplace,Gulfport
863,position,Midfield
863,team,Valencia_CF
863,city,Montevideo
863,stadium,Constant_Vanden_Stock_Stadium
863,season,2011
863,manager,Veit_Luks
864,index,174521
864,name,Abdalla_Susannne
864,surname,Hoare
864,birthyear,1982
864,birthplace,Gulfport
864,position,Defender
864,team,SV_Werder_Bremen
864,city,Barcelona
864,stadium,Boleyn_Ground
864,season,2014
864,manager,Sigenobu_Bodagala
865,index,174600
865,name,Abdalla_Susannne
865,surname,Hoare
865,birthyear,1982
865,birthplace,Gulfport
865,position,Defender
865,team,SV_Werder_Bremen
865,city,Barcelona
865,stadium,Boleyn_Ground
865,season,2014
865,manager,Sigenobu_Bodagala
866,index,174953
866,name,Abdalla_Susannne
866,surname,Hoare
866,birthyear,1982
866,birthplace,Gulfport
866,position,Midfield
866,team,Valencia_CF
866,city,Montevideo
866,stadium,Constant_Vanden_Stock_Stadium
866,season,2011
866,manager,Veit_Luks
867,index,174979
867,name,Abdalla_Susannne
867,surname,Hoare
867,birthyear,1982
867,birthplace,Gulfport
867,position,Midfield
867,team,Valencia_CF
867,city,Montevideo
867,stadium,Constant_Vanden_Stock_Stadium
867,season,2011
867,manager,Veit_Luks
868,index,174996
868,name,Abdalla_Susannne
868,surname,Hoare
868,birthyear,1982
868,birthplace,Gulfport
868,position,Defender
868,team,SV_Werder_Bremen
868,city,Barcelona
868,stadium,Boleyn_Ground
868,season,2014
868,manager,Sigenobu_Bodagala
869,index,175066
869,name,Abdalla_Susannne
869,surname,Hoare
869,birthyear,1982
869,birthplace,Gulfport
869,position,Defender
869,team,SV_Werder_Bremen
869,city,Barcelona
869,stadium,Boleyn_Ground
869,season,2014
869,manager,Sigenobu_Bodagala
870,index,175193
870,name,Abdalla_Susannne
870,surname,Hoare
870,birthyear,1982
870,birthplace,Gulfport
870,position,Defender
870,team,SV_Werder_Bremen
870,city,Barcelona
870,stadium,Boleyn_Ground
870,season,2014
870,manager,Sigenobu_Bodagala
871,index,175204
871,name,Abdalla_Susannne
871,surname,Hoare
871,birthyear,1982
871,birthplace,Gulfport
871,position,Defender
871,team,SV_Werder_Bremen
871,city,Barcelona
871,stadium,Boleyn_Ground
871,season,2014
871,manager,Sigenobu_Bodagala
872,index,175218
872,name,Abdalla_Susannne
872,surname,Hoare
872,birthyear,1982
872,birthplace,Gulfport
872,position,Midfield
872,team,Valencia_CF
872,city,Montevideo
872,stadium,Constant_Vanden_Stock_Stadium
872,season,2011
872,manager,Veit_Luks
873,index,175335
873,name,Abdalla_Susannne
873,surname,Hoare
873,birthyear,1982
873,birthplace,Gulfport
873,position,Midfield
873,team,Valencia_CF
873,city,Montevideo
873,stadium,Constant_Vanden_Stock_Stadium
873,season,2011
873,manager,Veit_Luks
874,index,175569
874,name,Abdalla_Susannne
874,surname,Hoare
874,birthyear,1982
874,birthplace,Gulfport
874,position,Defender
874,team,SV_Werder_Bremen
874,city,Barcelona
874,stadium,Boleyn_Ground
874,season,2014
874,manager,Sigenobu_Bodagala
875,index,175580
875,name,Abdalla_Susannne
875,surname,Hoare
875,birthyear,1982
875,birthplace,Gulfport
875,position,Midfield
875,team,Valencia_CF
875,city,Montevideo
875,stadium,Constant_Vanden_Stock_Stadium
875,season,2011
875,manager,Veit_Luks
876,index,175833
876,name,Abdalla_Susannne
876,surname,Hoare
876,birthyear,1982
876,birthplace,Gulfport
876,position,Defender
876,team,SV_Werder_Bremen
876,city,Barcelona
876,stadium,Boleyn_Ground
876,season,2014
876,manager,Sigenobu_Bodagala
877,index,176244
877,name,Abdalla_Susannne
877,surname,Hoare
877,birthyear,1982
877,birthplace,Gulfport
877,position,Midfield
877,team,Valencia_CF
877,city,Montevideo
877,stadium,Constant_Vanden_Stock_Stadium
877,season,2011
877,manager,Veit_Luks
878,index,176398
878,name,Abdalla_Susannne
878,surname,Hoare
878,birthyear,1982
878,birthplace,Gulfport
878,position,Defender
878,team,SV_Werder_Bremen
878,city,Barcelona
878,stadium,Boleyn_Ground
878,season,2014
878,manager,Sigenobu_Bodagala
879,index,176455
879,name,Abdalla_Susannne
879,surname,Hoare
879,birthyear,1982
879,birthplace,Gulfport
879,position,Midfield
879,team,Valencia_CF
879,city,Montevideo
879,stadium,Constant_Vanden_Stock_Stadium
879,season,2011
879,manager,Veit_Luks
880,index,176574
880,name,Abdalla_Susannne
880,surname,Hoare
880,birthyear,1982
880,birthplace,Gulfport
880,position,Midfield
880,team,Valencia_CF
880,city,Montevideo
880,stadium,Constant_Vanden_Stock_Stadium
880,season,2011
880,manager,Veit_Luks
881,index,176650
881,name,Abdalla_Susannne
881,surname,Hoare
881,birthyear,1982
881,birthplace,Gulfport
881,position,Defender
881,team,SV_Werder_Bremen
881,city,Barcelona
881,stadium,Boleyn_Ground
881,season,2014
881,manager,Sigenobu_Bodagala
882,index,176662
882,name,Abdalla_Susannne
882,surname,Hoare
882,birthyear,1982
882,birthplace,Gulfport
882,position,Defender
882,team,SV_Werder_Bremen
882,city,Barcelona
882,stadium,Boleyn_Ground
882,season,2014
882,manager,Sigenobu_Bodagala
883,index,176701
883,name,Abdalla_Susannne
883,surname,Hoare
883,birthyear,1982
883,birthplace,Gulfport
883,position,Midfield
883,team,Valencia_CF
883,city,Montevideo
883,stadium,Constant_Vanden_Stock_Stadium
883,season,2011
883,manager,Veit_Luks
884,index,176737
884,name,Abdalla_Susannne
884,surname,Hoare
884,birthyear,1982
884,birthplace,Gulfport
884,position,Midfield
884,team,Valencia_CF
884,city,Montevideo
884,stadium,Constant_Vanden_Stock_Stadium
884,season,2011
884,manager,Veit_Luks
885,index,177026
885,name,Abdalla_Susannne
885,surname,Hoare
885,birthyear,1982
885,birthplace,Gulfport
885,position,Defender
885,team,SV_Werder_Bremen
885,city,Barcelona
885,stadium,Boleyn_Ground
885,season,2014
885,manager,Sigenobu_Bodagala
886,index,177107
886,name,Abdalla_Susannne
886,surname,Hoare
886,birthyear,1982
886,birthplace,Gulfport
886,position,Midfield
886,team,Valencia_CF
886,city,Montevideo
886,stadium,Constant_Vanden_Stock_Stadium
886,season,2011
886,manager,Veit_Luks
887,index,177108
887,name,Abdalla_Susannne
887,surname,Hoare
887,birthyear,1982
887,birthplace,Gulfport
887,position,Defender
887,team,SV_Werder_Bremen
887,city,Barcelona
887,stadium,Boleyn_Ground
887,season,2014
887,manager,Sigenobu_Bodagala
888,index,177214
888,name,Abdalla_Susannne
888,surname,Hoare
888,birthyear,1982
888,birthplace,Gulfport
888,position,Midfield
888,team,Valencia_CF
888,city,Montevideo
888,stadium,Constant_Vanden_Stock_Stadium
888,season,2011
888,manager,Veit_Luks
889,index,177387
889,name,Abdalla_Susannne
889,surname,Hoare
889,birthyear,1982
889,birthplace,Gulfport
889,position,Defender
889,team,SV_Werder_Bremen
889,city,Barcelona
889,stadium,Boleyn_Ground
889,season,2014
889,manager,Sigenobu_Bodagala
890,index,177420
890,name,Abdalla_Susannne
890,surname,Hoare
890,birthyear,1982
890,birthplace,Gulfport
890,position,Defender
890,team,SV_Werder_Bremen
890,city,Barcelona
890,stadium,Boleyn_Ground
890,season,2014
890,manager,Sigenobu_Bodagala
891,index,177474
891,name,Abdalla_Susannne
891,surname,Hoare
891,birthyear,1982
891,birthplace,Gulfport
891,position,Midfield
891,team,Valencia_CF
891,city,Montevideo
891,stadium,Constant_Vanden_Stock_Stadium
891,season,2011
891,manager,Veit_Luks
892,index,177754
892,name,Abdalla_Susannne
892,surname,Hoare
892,birthyear,1982
892,birthplace,Gulfport
892,position,Defender
892,team,SV_Werder_Bremen
892,city,Barcelona
892,stadium,Boleyn_Ground
892,season,2014
892,manager,Sigenobu_Bodagala
893,index,177885
893,name,Abdalla_Susannne
893,surname,Hoare
893,birthyear,1982
893,birthplace,Gulfport
893,position,Midfield
893,team,Valencia_CF
893,city,Montevideo
893,stadium,Constant_Vanden_Stock_Stadium
893,season,2011
893,manager,Veit_Luks
894,index,177900
894,name,Abdalla_Susannne
894,surname,Hoare
894,birthyear,1982
894,birthplace,Gulfport
894,position,Defender
894,team,SV_Werder_Bremen
894,city,Barcelona
894,stadium,Boleyn_Ground
894,season,2014
894,manager,Sigenobu_Bodagala
895,index,178164
895,name,Abdalla_Susannne
895,surname,Hoare
895,birthyear,1982
895,birthplace,Gulfport
895,position,Midfield
895,team,Valencia_CF
895,city,Montevideo
895,stadium,Constant_Vanden_Stock_Stadium
895,season,2011
895,manager,Veit_Luks
896,index,178686
896,name,Abdalla_Susannne
896,surname,Hoare
896,birthyear,1982
896,birthplace,Gulfport
896,position,Defender
896,team,SV_Werder_Bremen
896,city,Barcelona
896,stadium,Boleyn_Ground
896,season,2014
896,manager,Sigenobu_Bodagala
897,index,178820
897,name,Abdalla_Susannne
897,surname,Hoare
897,birthyear,1982
897,birthplace,Gulfport
897,position,Midfield
897,team,Valencia_CF
897,city,Montevideo
897,stadium,Constant_Vanden_Stock_Stadium
897,season,2011
897,manager,Veit_Luks
898,index,178923
898,name,Abdalla_Susannne
898,surname,Hoare
898,birthyear,1982
898,birthplace,Gulfport
898,position,Midfield
898,team,Valencia_CF
898,city,Montevideo
898,stadium,Constant_Vanden_Stock_Stadium
898,season,2011
898,manager,Veit_Luks
899,index,179081
899,name,Abdalla_Susannne
899,surname,Hoare
899,birthyear,1982
899,birthplace,Gulfport
899,position,Defender
899,team,SV_Werder_Bremen
899,city,Barcelona
899,stadium,Boleyn_Ground
899,season,2014
899,manager,Sigenobu_Bodagala
900,index,179530
900,name,Abdalla_Susannne
900,surname,Hoare
900,birthyear,1982
900,birthplace,Gulfport
900,position,Midfield
900,team,Valencia_CF
900,city,Montevideo
900,stadium,Constant_Vanden_Stock_Stadium
900,season,2011
900,manager,Veit_Luks
901,index,179982
901,name,Abdalla_Susannne
901,surname,Hoare
901,birthyear,1982
901,birthplace,Gulfport
901,position,Midfield
901,team,Valencia_CF
901,city,Montevideo
901,stadium,Constant_Vanden_Stock_Stadium
901,season,2011
901,manager,Veit_Luks
902,index,180015
902,name,Abdalla_Susannne
902,surname,Hoare
902,birthyear,1982
902,birthplace,Gulfport
902,position,Midfield
902,team,Valencia_CF
902,city,Montevideo
902,stadium,Constant_Vanden_Stock_Stadium
902,season,2011
902,manager,Veit_Luks
903,index,180182
903,name,Abdalla_Susannne
903,surname,Hoare
903,birthyear,1982
903,birthplace,Gulfport
903,position,Midfield
903,team,Valencia_CF
903,city,Montevideo
903,stadium,Constant_Vanden_Stock_Stadium
903,season,2011
903,manager,Veit_Luks
904,index,180194
904,name,Abdalla_Susannne
904,surname,Hoare
904,birthyear,1982
904,birthplace,Gulfport
904,position,Midfield
904,team,Valencia_CF
904,city,Montevideo
904,stadium,Constant_Vanden_Stock_Stadium
904,season,2011
904,manager,Veit_Luks
905,index,180606
905,name,Abdalla_Susannne
905,surname,Hoare
905,birthyear,1982
905,birthplace,Gulfport
905,position,Defender
905,team,SV_Werder_Bremen
905,city,Barcelona
905,stadium,Boleyn_Ground
905,season,2014
905,manager,Sigenobu_Bodagala
906,index,180840
906,name,Abdalla_Susannne
906,surname,Hoare
906,birthyear,1982
906,birthplace,Gulfport
906,position,Defender
906,team,SV_Werder_Bremen
906,city,Barcelona
906,stadium,Boleyn_Ground
906,season,2014
906,manager,Sigenobu_Bodagala
907,index,181174
907,name,Abdalla_Susannne
907,surname,Hoare
907,birthyear,1982
907,birthplace,Gulfport
907,position,Defender
907,team,SV_Werder_Bremen
907,city,Barcelona
907,stadium,Boleyn_Ground
907,season,2014
