fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Dudley,Kadakuntla,M,207,525-6916,WEST MINOT,ME,4288,S,N,30000,8.5,2850,0,0
Ryuzo,Kabalevsky,F,401,579-4832,HARRISVILLE,RI,2830,S,N,95000,0.0,0,0,0
Hermann,Eastaughffe,F,401,200-8578,PAWTUCKET,RI,2860,M,Y,5000,0.0,0,0,0
Farrokh,Ramanan,F,609,834-1980,WESTWOOD,NJ,7675,M,Y,40000,1.7154167000000002,0,2000,1500
Vineet,Lewart,M,351,409-5216,WOBURN,MA,1815,S,Y,10000,5.3,3575,0,1000
Michiko,Nissenbaum,F,339,545-3823,MONSON,MA,1057,M,N,65000,5.3,0,7150,0
Hirozumi,Kulasinghe,M,508,325-6206,SPRINGFIELD,MA,1104,S,Y,25000,5.3,3575,0,1000
Grant,Lalanne,F,939,253-9540,SAN JUAN,PR,925,S,Y,85000,0.0,0,0,0
Miyi,Rassart,F,339,600-5955,NORTH ATTLEBORO,MA,2760,M,N,55000,5.3,0,7150,0
Fakher,Devgan,M,860,507-8967,SOUTH GLASTONBURY,CT,6073,S,N,65000,5.0,12750,0,0
Pao,Sinclair,F,207,778-3521,WESTBROOK,ME,4098,S,N,100000,8.5,2850,0,0
Halsur,Hendren,M,802,399-9362,WEST FAIRLEE,VT,5083,M,N,40000,3.8009440000000003,0,6600,0
Tetsuro,Mattmann,M,802,670-4409,WATERVILLE,VT,5492,S,Y,85000,4.69624,3300,0,3300
Art,Guojun,F,860,153-7304,BOZRAH,CT,6334,S,N,25000,5.0,12750,0,0
Zhiguo,Robertson,F,802,888-2678,WILLIAMSTOWN,VT,5679,S,N,65000,4.298331,3300,0,0
Deekap,Bongiovanni,F,207,396-5990,BROOKSVILLE,ME,4617,M,Y,95000,8.5,0,5700,2850
Monica,Kouzes,F,732,238-2846,ORADELL,NJ,7649,S,N,35000,1.6365625,1000,0,0
Jahuda,Breugel,F,401,315-5234,NEWPORT,RI,2841,S,Y,75000,0.0,0,0,0
Sander,Spinning,M,978,355-8301,BOSTON,MA,2116,S,N,25000,5.3,3575,0,0
Adin,Ikehata,F,802,173-1311,ALBURGH,VT,5440,S,N,90000,4.7957171999999995,3300,0,0
Changming,Basler,F,413,967-1568,NUTTING LAKE,MA,1865,S,Y,25000,5.3,3575,0,1000
Arunachalam,Ziegert,M,207,415-8410,LIVERMORE,ME,4253,M,N,10000,4.5857663,0,5700,0
Tuval,Linnell,M,207,674-6503,ELLSWORTH,ME,4605,M,N,50000,8.5,0,5700,0
Osher,Haftevani,F,203,457-7110,STEVENSON,CT,6491,M,N,85000,5.0,s0,24500,0
Kyongho,Machida,,857,677-4791,SOUTHFIELD,MA,1259,S,Y,5000,5.3,3575,0,1000
Rebecca,Bernsen,M,802,471-1678,WEBSTERVILLE,VT,5678,S,Y,60000,4.1988535,3300,0,3300
Leaf,Aagedal,F,802,816-8761,FAIRLEE,VT,5045,M,Y,15000,3.6,0,6600,3300
Gift,Waschkowski,M,802,527-6836,NORTH HERO,VT,5474,S,Y,15000,3.6,3300,0,3300
Rhan,Rivest,M,603,927-6349,GOFFSTOWN,NH,3045,M,Y,50000,0.0,0,0,0
Adly,Codenie,M,401,596-1594,HOPE,RI,2831,M,N,15000,0.0,0,0,0
Celine,Pitchumani,M,802,282-8415,SOUTH WOODSTOCK,VT,5071,M,Y,70000,4.397808,0,6600,3300
Major,Doucet,M,939,632-2201,GUAYAMA,PR,784,S,N,45000,0.0,0,0,0
Junjie,Quackenbush,M,787,583-7771,SALINAS,PR,751,M,N,5000,0.0,0,0,0
Kamal,Montemayor,M,802,980-9724,BARNET,VT,5821,M,N,95000,4.8951945,0,6600,0
Sebastiaan,Sekine,M,848,367-8864,MILLINGTON,NJ,7946,M,Y,40000,1.7154167000000002,0,2000,1500
Gunar,Sridhar,M,939,444-4233,SAN JUAN,PR,908,M,N,30000,0.0,0,i0,0
Tsuneo,Caluwe,F,928,576-2569,BIRMINGHAM,NJ,8011,S,Y,20000,1.4,1000,0,1500
Chandrabose,Drobnic,F,848,207-4735,WHARTON,NJ,7885,M,N,75000,2.2673959999999997,0,2000,0
Jerri,Hofer,F,401,342-5550,CHARLESTOWN,RI,2813,S,Y,45000,0.0,0,0,0
Ortrud,Dye,M,207,145-3949,JEFFERSON,ME,4348,S,Y,40000,8.5,2850,0,2850
Moty,Castello,M,201,282-8374,NEWARK,NJ,7195,S,Y,15000,1.4,1000,0,1500
Zvonko,Pinheiro,M,603,662-3105,WHITEFIELD,NH,3598,S,Y,70000,0.0,0,0,0
Shiqun,Urpi,M,603,328-7883,MILFORD,NH,3055,M,N,75000,0.0,0,0,0
Joelle,Beidas,F,787,200-8619,CEIBA,PR,735,M,N,10000,0.0,0,0,0
Juzhen,Benassi,M,802,964-5298,PEACHAM,VT,5862,S,Y,35000,3.7014668,3300,0,3300
Kalman,Carrere,F,609,547-2248,COLTS NECK,NJ,7722,M,Y,65000,2.1096876,0,2000,1500
Newman,Klusik,F,401,293-5614,MANVILLE,RI,2838,S,N,95000,0.0,0,0,0
Darryl,Charretton,F,603,478-5326,SPOFFORD,NH,3462,M,Y,40000,0.0,0,0,0
Dock,Anguita,M,203,619-2193,HARTFORD,CT,6153,S,Y,60000,5.0,12750,0,0
Yoneharu,Savasere,F,207,306-6655,BURLINGTON,ME,4417,M,N,85000,8.5,0,5700,0
Evanthia,Muhlen,M,401,427-7974,WEST GREENWICH,RI,2817,S,N,65000,0.0,0,0,0
Kristoffer,Oshisanwo,F,603,471-6866,MEREDITH,NH,3253,M,N,60000,0.0,0,0,0
Sadayoshi,Langholm,M,802,599-6234,WOLCOTT,VT,5680,S,Y,10000,3.6,3300,0,3300
Shiwei,Uyar,F,802,650-1029,RIPTON,VT,5766,M,Y,75000,4.497285400000001,0,6600,3300
Arno,Pintelas,F,857,314-9040,ALLSTON,MA,2134,S,Y,50000,5.3,3575,0,1000
Haymo,Schaul,M,860,385-1268,VOLUNTOWN,CT,6384,S,Y,30000,5.0,12750,0,0
Renganathan,Litzkow,M,802,723-9923,MANCHESTER CENTER,VT,5255,M,Y,20000,3.6,0,6600,3300
Solveig,Habermehl,F,401,482-4309,PROVIDENCE,RI,2909,M,Y,100000,0.0,0,0,0
Bekka,Sindoni,F,802,375-1291,WHITING,VT,5778,S,N,85000,4.69624,3300,0,0
Kyoichi,Maasen,M,551,575-9544,UNION CITY,NJ,7087,S,N,95000,2.5828125,1000,0,0
Shohji,Holvoet,F,603,984-4877,EFFINGHAM,NH,3882,S,Y,40000,0.0,0,0,0
Liangwei,Karlapalem,M,774,568-9637,CHESTERFIELD,MA,1012,M,N,75000,5.3,0,7150,0
Ayse,Agius,F,860,409-7236,DURHAM,CT,6422,M,Y,85000,5.0,0,24500,0
Tomohiro,Danneberg,F,207,991-2174,PRINCETON,ME,4668,M,Y,45000,8.5,,5700,2850
Kangsheng,Kalb,M,787,921-7721,SAN JUAN,PR,936,M,Y,90000,0.0,0,k0,0
Harjinder,Conia,M,860,307-5494,GALES FERRY,CT,6335,M,N,15000,5.0,0,24500,0
Wamberto,Sabharwal,F,860,709-2861,VOLUNTOWN,CT,6384,M,N,25000,5.0,0,24500,0
Vaduvur,McFarlan,M,802,763-8926,PLAINFIELD,VT,5667,S,Y,75000,4.497285400000001,3300,0,3300
Chuanyi,Ayani,F,401,876-2393,HARRISVILLE,RI,2830,S,N,35000,0.0,0,0,0
Case,Lubiw,M,939,352-2580,MAUNABO,PR,707,M,N,75000,0.0,0,0,0
Rossella,Capua,F,857,547-8654,HANSCOM AFB,MA,1731,S,Y,95000,5.3,3575,0,1000
Upender,Holtman,F,551,502-7916,COLTS NECK,NJ,7722,S,Y,40000,1.7154167000000002,1000,0,1500
Boban,Groeneboer,F,860,454-1477,DANBURY,CT,6817,M,N,10000,0.0,0,24500,0
Ginger,Carla,F,207,439-8799,PEAKS ISLAND,ME,4108,S,Y,70000,8.5,2850,0,2850
Vlado,Sedobgo,M,787,943-9530,ADJUNTAS,PR,601,M,N,60000,0.0,0,0,0
Munenori,Garrett,F,802,983-8968,KILLINGTON,VT,5751,M,Y,95000,4.8951945,0,6600,3300
Godmar,Johnston,F,856,111-2425,WOODBURY HEIGHTS,fNJ,8097,M,N,100000,2.6616668999999997,0,2000,0
Regino,Eilertsen,F,860,515-5924,HARTFORD,CT,6132,M,N,25000,5.0,0,24500,0
Avigdor,Vadhan,F,609,729-6105,JERSEY CITY,NJ,7305,M,N,10000,1.4,0,2000,0
Sooha,Matthijssen,M,603,437-6665,NAHSUA,NH,3064,S,Y,30000,0.0,0,0,0
Nimmagadda,Machiraju,F,939,779-3932,PUNTA SANTIAGO,PR,741,M,N,85000,0.0,0,0,0
Alexis,Yagi,***,787,773-4306,CATANO,PR,963,S,Y,50000,0.0,0,,0
Tuija,Risk,M,802,575-5208,NORTH CONCORD,VT,5858,M,N,90000,4.7957171999999995,0,6600,0
Jayantha,Antin,M,908,838-9313,SPARTA,NJ,7871,S,Y,90000,2.5039582,1000,0,1500
Youichi,Karl,M,203,906-3820,WINCHESTER CENTER,CT,6094,S,Y,65000,5.0,12750,0,0
Joscha,Kiesler,F,207,368-4695,DENNYSVILLtE,ME,4628,M,Y,90000,8.5,0,5700,2850
Toine,Cuatto,M,401,835-7564,PROVIDENCE,RI,2903,M,Y,35000,0.0,0,0,0
Shuguang,Baliga,M,802,271-4729,MONTPELIER,VT,5604,M,N,10000,3.6,0,6600,0
Asuman,Skeppstedt,M,603,731-8402,GLEN,NH,3838,S,N,35000,0.0,0,0,0
Kemal,Witkowski,F,508,328-8143,CHATHAM,MA,2633,S,Y,65000,5.3,3575,0,1000
Jarle,Bolzoni,F,401,124-8396,WARWICK,RI,2886,M,N,25000,0.0,0,0,0
Gene,Zschoche,F,802,143-9329,STOCKBRIDGE,VT,5772,S,Y,50000,3.9998987,3300,0,3300
Liguo,Coover,M,207,802-9059,SINCLAIR,ME,4779,S,N,95000,8.5,2850,0,0
Nadav,Maelbrancke,M,939,690-9532,MAUNABO,PR,707,S,N,70000,0.0,0,0,0
Luquan,Cassels,F,339,662-5683,NEWBURYPORT,MA,1950,M,Y,45000,5.3,0,7150,1000
Kenshin,Silva,M,939,546-9002,GUAYNABO,PR,968,S,Y,90000,0.0,0,0,0
Seiichi,Hermanns,F,939,822-1613,LAS MARIAS,PR,670,S,Y,60000,0.0,0,0,0
Michi,Raje,F,401,242-1081,FOSTER,RI,2825,M,N,30000,0.0,0,0,0
Kriton,Calmet,M,856,893-4343,SCHOOLEYS MOUNTAIN,NJ,7870,S,Y,30000,1.5577083,1000,0,1500
Denis,Orleans,F,203,936-6669,MILFORD,CT,6461,S,Y,25000,5.0,12750,0,0
Masakage,Villanueva,F,401,937-7719,SLOCUM,RI,2877,S,N,55000,0.0,0,0,0
Troels,Beilin,M,781,828-1079,BRIDGEWATER,MA,2325,M,Y,45000,5.3,0,7150,1000
Oukseh,Savaria,F,908,748-5774,COLUMBIA,NJ,7832,S,N,85000,2.4251041,1000,,0
Sachio,Bruin,M,802,496-9607,GILMAN,VT,5904,M,N,75000,4.497285400000001,0,6600,0
Raimund,Heiner,F,617,850-9716,RICHMOND,MA,1254,M,N,20000,5.3,0,7150,0
Shuguang,Etalle,M,203,112-1499,STORRS MANSFIELD,CT,6268,M,Y,10000,0.0,0,24500,0
Duminda,Mahony,M,207,935-8848,WINN,ME,4495,S,N,60000,8.5,2850,0,0
Sirkka,Nagasamy,F,939,358-3535,PENUELAS,RP,624,S,Y,10000,0.0,0,0,0
Soumen,Malitz,F,617,216-3364,LUNENBURG,MA,1462,S,Y,85000,5.3,3575,0,1000
Gianluca,Doggaz,F,787,956-9676,SAN JUAN,PR,975,M,Y,70000,0.0,0,0,0
Juliet,Hjelsvold,F,939,440-4740,VEGA ALTA,PR,692,M,N,10000,0.0,0,0,0
Theodoulos,Krichel,M,401,611-1127,PROVIDENCE,RI,2907,S,Y,85000,0.0,0,0,0
Patrice,Qureshi,M,401,669-8235,SLOCUM,RI,2877,S,N,10000,0.0,0,0,0
Changming,Beninger,gF,401,904-9970,WARWICK,RI,2887,S,N,60000,0.0,0,0,0
Woei,Doudou,M,401,923-8704,NORTH KINGSTOWN,RI,2854,M,Y,70000,0.0,0,0,0
Hidehiko,Nitto,F,860,610-7322,EAST LYME,CT,6333,S,Y,20000,5.0,12750,0,0
Yanling,Quaggetto,M,401,603-1534,CHARLESTOWN,RI,2813,S,Y,35000,0.0,0,0,0
Samar,Murdock,M,939,703-3914,SAN JUAN,PR,924,M,N,30000,0.0,0,0,0
Jimmie,Tolle,F,603,290-7065,SULLIVAN,NH,3445,S,N,55000,0.0,0,0,0
Marco,DeJean,M,207,504-2758,NEW VINEYARD,,4956,M,N,40000,8.5,0,5700,0
Chidanand,Speirs,F,603,486-4659,PETERBOROUGH,NH,3458,S,N,55000,0.0,0,,0
Jihoon,Ehrhard,M,781,390-5350,NORTH HATFIELD,MA,1066,M,N,45000,5.3,0,7150,0
Burt,Kobara,M,603,610-3106,SUNAPEE,NH,3782,S,Y,5000,0.0,0,0,0
Giorgos,Biagini,F,207,969-6380,BROOKSVILLE,ME,4617,M,N,65000,8.5,0,5700,0
Ricarda,Genin,M,603,103-6131,WEST PETERBOROUGH,NH,3468,M,Y,10000,0.0,,0,0
Nevana,Rana,M,339,386-6380,BLACKSTONE,MA,1504,S,Y,95000,5.3,3575,,1000
Mirjana,Bergman,F,401,900-4857,JAMESTOWN,RI,2835,S,N,30000,0.0,0,0,0
Tracey,Villano,F,802,926-2277,WEST RUPERT,VT,5776,M,N,100000,4.9946720000000004,0,6600,0
Reme,Fraysseix,M,603,592-1489,HENNIKER,NH,3242,S,Y,70000,0.0,0,0,0
Liba,Frison,M,860,956-9622,WATERBURY,CT,6706,S,N,20000,5.0,12750,0,0
Galen,Furedi,M,401,160-2880,MAPLEVILLE,RI,2839,S,Y,70000,0.0,0,0,0
Merlin,Meyer,F,603,195-5607,CAMPTON,NH,3223,S,Y,35000,0.0,0,0,0
Motoei,Chabrier,M,401,326-7958,LINCOLN,RI,2865,M,Y,75000,0.0,0,0,0
Sizheng,Mussard,F,603,372-9598,GILSUM,NH,3448,S,Y,45000,0.0,0,0,0
Arkady,Ranze,F,787,709-2607,GUAYNABO,PR,970,M,N,30000,0.0,,q0,***
Diane,Kwankam,M,603,268-6604,MANCHESTER,NH,3108,S,Y,95000,0.0,0,0,0
Esin,Eichstaedt,M,856,877-1695,JERSEY CITY,NJ,7308,M,N,25000,1.4788542,,2000,0
Minerva,Bergman,M,201,443-7792,PLAINFIELD,NlJ,7060,S,N,60000,2.0308332,1000,0,0
Junjie,Aly,M,603,180-1535,HEBRON,NH,3241,M,N,100000,0.0,0,0,0
Barbel,Goswami,F,401,894-5541,SAUNDERSTOWN,RI,2874,S,N,50000,0.0,0,0,0
Minghui,Tack,M,603,791-1392,MILTON MILLS,NH,3852,M,Y,25000,0.0,0,0,0
Renwei,Plesums,M,802,779-8343,SOUTH RYEGATE,VT,5069,M,Y,70000,4.397808,0,6600,3300
Zahari,Clemencon,M,207,531-9337,NORTH JAY,ME,4262,M,N,60000,8.5,0,5700,0
Vilena,Plesow,M,603,498-6950,HAMPTON FALLS,NH,3844,M,Y,75000,0.0,0,0,0
Youjian,Furlanello,F,802,110-6776,WHITING,VT,5778,S,Y,15000,3.6,3300,0,3300
Hyuck,Weaver,F,401,827-5880,PROVIDENCE,RI,2908,M,N,90000,0.0,0,0,0
Kajal,Tuuliniemi,F,802,395-8882,HIGHGATE SPRINGS,VT,5460,S,N,40000,3.8009440000000003,3300,0,0
Man,Randall,M,802,768-3055,WINDSOR,VT,5089,S,N,30000,3.6019894999999997,3300,0,0
Liv,Marsala,F,802,244-4115,WALLINGFORD,VT,5773,S,Y,25000,3.6,3300,0,3300
Sakae,Padubidri,M,939,851-7016,GUAYNABO,PR,968,S,N,80000,0.0,0,0,0
Ashutosh,Pataki,M,939,478-8322,PONCE,PR,728,S,Y,65000,0.0,0,0,0
Paramsothy,Kogut,F,603,439-9601,MILAN,NH,3588,S,Y,55000,0.0,0,0,0
JooFung,Shimajiri,M,860,984-8789,NEW FAIRFIELD,CT,6812,S,Y,45000,5.0,12750,0,0
Derick,Dee,F,203,426-5422,WATERBURY,CT,6726,S,N,5000,3.0,12750,0,0
Kayshav,Duncan,M,802,635-7169,BRATTLEBORO,VT,5303,M,N,25000,3.6,0,6600,0
Yasuichi,Malhis,,787,536-4749,PONCE,PR,716,S,Y,75000,0.0,0,0,0
Henda,Holcombe,M,401,820-6225,CRANSTON,RI,2910,S,N,100000,0.0,0,0,0
Upender,Pordesch,F,603,505-5574,EAST HAMPSTEAD,NH,3826,M,Y,60000,0.0,0,,0
Stephen,Kinariwala,F,401,683-9206,SMITHFIELD,RI,2917,S,N,70000,0.0,0,0,0
Tuong,Pintelas,M,860,304-2922,NORWALK,CT,6858,M,Y,45000,5.0,0,24500,0
Clares,Rohaly,M,860,645-5518,HARTFORD,CT,6183,M,Y,55000,5.0,0,24500,0
Brig,Heljanko,F,787,962-6008,CAROLINA,PR,984,S,N,30000,0.0,0,0,
Graydon,Waligora,F,802,772-7252,DANVILEL,VT,5828,M,N,45000,3.9004214,0,6600,0
Mohsen,Pettersson,M,401,920-5583,CRANSTON,RI,2921,M,N,60000,0.0,0,0,0
Narao,Stanger,M,860,913-5204,BLOOMFIELD,CT,6002,M,Y,30000,5.0,0,24500,0
Yahong,Gestri,F,939,279-6728,PENUELAS,PR,624,M,Y,40000,0.0,0,0,0
HyNode,Hedtstuck,F,802,884-7308,MOSCOW,VT,5662,S,Y,40000,3.8009440000000003,3300,0,3300
Pantung,Manthey,F,774,596-9001,NEW SALEM,MA,1355,M,N,35000,5.3,0,7150,0
Hiroya,Aitken,M,802,854-3349,DANVILE,VT,5828,M,N,30000,3.6019894999999997,0,6600,0
Khue,Dinsenmeyer,F,603,508-2701,EXETER,NH,3833,M,Y,35000,0.0,0,0,0
Vladik,Kneisl,M,787,264-6934,GUAYNABO,PR,970,S,Y,95000,0.0,0,0,0
Serge,Cozza,F,802,401-2257,BELLOWS FALLS,VT,5101,S,Y,30000,3.6019894999999997,3300,0,3300
Ingemar,Gehringer,M,401,468-5244,MAPLEVILLE,I,2839,S,N,5000,0.0,0,0,0
Dragos,Poch,F,401,936-9637,PROVIDENCE,RI,2940,M,Y,80000,0.0,0,0,0
Mihhail,Rhee,M,603,169-3535,DANBURY,NH,3230,M,N,80000,0.0,0,0,0
Sixto,Poli,M,603,808-2424,CANAAN,NH,3741,M,N,50000,0.0,0,0,0
Helmut,Ostertag,M,787,927-8325,PATILLAS,PR,723,M,Y,40000,0.0,0,0,0
Faouzi,Klimesch,M,860,799-1863,CENTRAL VILLAGE,CT,6332,S,Y,10000,0.0,12750,0,0
Fatih,Tolva,F,401,721-7286,PROVIDENCE,RI,2904,M,N,60000,0.0,0,0,0
Guoqing,Breunig,M,339,729-2605,BOSTON,MA,2283,S,N,10000,5.3,3575,0,0
Takeomi,Khedro,F,351,948-7262,PRIDES CROSSING,MA,1965,M,N,90000,5.3,0,7150,0
Minerva,Szanser,M,603,879-3035,FRANCONIA,NjH,3580,S,N,75000,0.0,0,0,0
Qinru,Messmer,F,207,209-5572,WEST FARMINGTON,ME,4992,S,Y,70000,8.5,2850,0,2850
Elia,Laubscher,F,787,253-7062,ROCOVIS,PR,720,S,N,10000,0.0,0,0,0
Ignas,Brynielsson,M,401,666-1222,NORTH PROVIDENCE,RI,2911,S,N,75000,0.0,0,0,0
Gino,Prell,F,802,356-2287,RUTLAND,VT,5701,M,N,75000,4.497285400000001,0,6600,0
JongMin,Berezin,M,401,763-1450,LINCOLN,RI,2865,M,Y,5000,0.0,0,0,0
Agnar,Wadge,F,351,369-6986,WORCESTER,MA,1653,M,Y,25000,5.3,0,7150,1000
Aspi,Hentze,M,207,766-9799,BLAINE,ME,4734,S,N,95000,8.5,2850,0,0
Fiorella,Auddino,M,802,160-9022,MONTPELIER,VT,5601,S,N,5000,3.6,3300,0,0
Yiming,Laudwein,M,413,881-8260,MILLIS,MA,2054,M,Y,80000,5.3,0,7150,1000
Shoaib,Duijvestijn,F,207,942-7098,OXBOW,ME,4764,M,Y,30000,8.5,0,5700,2850
Hirotomo,Quatrain,F,203,706-9966,STAFFORDVILLE,CT,6077,S,N,50000,5.0,12750,0,0
Yasufumi,DeLano,F,939,893-1668,CAYEY,PR,736,M,N,95000,0.0,0,0,0
Saugata,Ndumu,F,802,246-5538,WEST FAIRLEE,VT,5083,S,N,60000,4.1988535,3300,0,0
Jodi,Gonzalez,M,339,843-5246,SPRINGFIELD,MA,1115,S,Y,55000,5.3,3575,0,1000
Annick,Aylett,fF,508,636-6963,MILLVILLE,MA,1529,M,N,85000,5.3,0,7150,0
Maxim,Rouch,M,802,516-9178,THETFORD,VT,5074,S,N,10000,3.6,3300,0,0
Chandrashekar,Niinomi,M,401,357-6145,CHARLESTOWN,RI,2813,M,Y,30000,0.0,0,0,0
Vishal,Brownrigg,F,973,558-7028,CAMDEN,NJ,8102,S,N,85000,2.4251041,1000,0,0
Uma,Felsner,F,787,885-6876,PONCE,PR,732,S,N,35000,0.0,0,0,0
Tamar,Horvitz,M,603,549-1296,GREENLAND,NH,3840,S,Y,95000,0.0,0,0,0
Yinong,Riesenhuber,M,787,473-3325,SAN JUAN,PR,902,M,Y,100000,0.0,0,q0,0
Stanford,Kobsa,M,207,783-8202,KENDUSKEAG,ME,4450,S,Y,85000,8.5,2850,0,2850
Latha,Marciano,M,351,909-2946,FALL RIVER,MA,2723,M,Y,70000,5.3,0,7150,1000
Yongwon,Borgelt,F,802,410-9987,JONESVILLE,VT,5466,S,Y,50000,3.9998987,3300,0,3300
Arding,Rothnie,M,802,861-3357,WILLIAMSVILLE,VT,5362,S,Y,60000,4.1988535,3300,0,3300
Zohel,Cappelletti,F,802,229-4167,LOWELL,VT,5847,M,N,15000,3.6,0,6600,0
Barry,Cowie,F,617,983-6404,NEWTON HIGHLANDS,MA,2461,M,N,50000,5.3,0,7150,0
Lorinda,Ivanets,F,207,406-2269,ISLAND FALLS,ME,4747,M,Y,25000,8.5,0,5700,2850
Jovanna,Aberer,F,802,130-2751,NORTH MONTPELIER,VT,5666,S,Y,100000,4.9946720000000004,3300,0,3300
Katalin,Singleton,M,207,664-9389,KENNEBUNK,ME,4043,S,N,95000,8.5,2850,0,0
Muhsen,Welker,F,802,656-9782,BRATTLEBORO,VT,5304,S,Y,70000,4.397808,3300,0,3300
Shinsei,Muirhead,F,203,349-2194,STAMFORD,CT,6926,M,Y,70000,5.0,0,24500,0
Thuy,Wuytack,F,978,710-9237,CHICOPEE,MA,1021,S,N,45000,5.3,3575,0,0
Jangsu,Ittner,M,862,746-2187,TRANQUILITY,NJ,7879,S,N,50000,1.873125,1000,,0
Yasufumi,Codenie,F,939,390-3268,CIDRA,PR,739,S,Y,95000,0.0,0,0,0
Yukon,Azevedo,F,201,541-4225,PORT MURRAY,NsJ,7865,M,N,70000,2.1885417,0,2000,0
Olav,Cheshire,M,860,652-9499,WEST HARTFORD,CT,6117,M,N,50000,5.0,0,24500,0
Enno,Nauman,F,787,565-9855,ANGELES,PR,611,S,N,80000,0.0,0,0,0
Nataraj,Rotem,M,203,745-1520,DABNURY,CT,6810,M,N,55000,5.0,0,24500,0
Agatha,Fritzsche,M,401,351-3068,ALBION,RI,2802,M,N,95000,0.0,0,0,0
Irina,Aso,M,774,415-7036,BOSTON,MA,2123,S,N,85000,5.3,3575,0,0
Hirosi,Rutkowski,F,203,923-5770,WATERFORD,CT,6386,S,N,10000,0.0,12750,0,0
Nobuo,Kwankam,,732,890-4548,CHERRY HILL,NJ,8003,S,N,50000,1.873125,1000,0,0
Ameet,Belanche,,203,583-9784,OAKVILLE,CT,6779,S,N,60000,5.0,1270,0,0
Aurora,Waldschmidt,M,207,144-2016,SAINT FRANCIS,ME,4774,M,N,90000,8.5,0,5700,0
Xiaopeng,Takeoka,M,787,748-3625,CASTANER,PR,631,S,Y,25000,0.0,0,0,0
Xizhong,Prieur,M,802,431-1335,BONDVILLE,VT,5340,M,N,10000,3.6,0,6600,0
Renger,Lunn,F,551,658-9524,CAPE MAY,NJ,8204,S,N,65000,2.1096876,1000,0,0
Dainis,Hirsbrunner,F,401,674-7777,FISKEVILLE,RI,2823,S,N,70000,0.0,0,0,0
Kagan,Larin,F,207,887-3597,MACHIAS,MqE,4654,M,Y,100000,8.5,0,5700,2850
Weimin,Cousins,F,203,470-7971,HARTFORD,CT,6142,M,Y,25000,5.0,0,24500,0
Concepcion,Ade,F,860,624-9425,BRIDGEPORT,CT,6610,M,N,80000,5.0,0,24500,0
Akhil,Bridges,F,603,207-8016,NEWBURY,NH,3255,M,Y,95000,0.0,0,0,0
Hillel,Poupard,F,787,493-1965,ARECIBO,PR,614,M,Y,70000,0.0,0,0,0
Rumen,Schiel,F,401,449-5710,WARWICK,RI,2889,M,N,95000,0.0,0,0,0
Jozef,Assaf,F,207,499-5623,HANCOCK,ME,4640,M,N,35000,8.5,0,5700,0
Xiaoshan,Klusik,M,207,149-5331,UNION,ME,4862,M,N,60000,8.5,0,5700,0
Gus,Waschkowski,M,802,287-1769,AVERILL,VT,5901,S,N,100000,4.9946720000000004,3300,0,0
Etta,Deville,M,551,140-2731,PATERSON,NJ,7513,S,N,75000,2.2673959999999997,1000,0,0
Madjid,Bracher,M,401,139-9427,EXETER,RI,2822,M,N,15000,0.0,0,,0
Mojgan,Vinter,M,978,144-1658,WESTFIELD,MA,1085,M,Y,85000,5.3,0,7150,1000
Seraffin,Spoto,M,203,882-6366,REDDING CENTER,CT,6875,S,N,50000,5.0,12750,0,0
Tobin,Schriber,M,207,637-4462,TEMPLE,ME,4984,S,N,15000,6.9580293000000015,2850,0,0
Shirley,Tyszer,F,603,259-5988,BOW,NH,3304,S,Y,20000,0.0,0,0,0
Divesh,Greitane,M,603,141-5767,CONTOOCOOK,NH,3229,M,N,70000,0.0,0,,0
Seung,Birsak,F,207,714-3544,LIVERMORE,ME,4253,S,N,25000,8.5,2850,0,0
Hyeyoung,Himmeroder,F,401,776-6912,FISKEVILLE,RI,2823,S,Y,85000,0.0,0,0,0
Loring,Merzbacher,F,401,830-7162,PAWTUCKET,RI,2860,M,Y,55000,0.0,0,0,0
Libero,Livingston,M,787,911-3600,ROOSEVELT ROADS,PR,742,S,N,65000,0.0,0,0,0
Mayer,McGee,F,802,505-3342,FLORENCE,VT,5744,S,N,75000,4.497285400000001,3300,0,0
Rishiyur,Desautels,M,603,155-5884,WARNER,NH,3278,S,Y,95000,0.0,0,0,0
Candido,Jesty,F,787,556-9078,CULEBRA,PR,775,M,N,5000,0.0,0,0,0
Hovav,Pitchumani,M,787,588-7745,CAROLINA,PR,981,M,N,90000,0.0,,x0,
Adolfa,Wohlfarth,M,802,195-9370,NORTH HYDE PARK,VT,5665,M,Y,65000,4.298331,0,6600,3300
Yongfei,Norigoe,M,339,505-2807,COTUIT,MA,2635,S,Y,55000,5.3,3575,0,1000
Hongji,Jullig,,603,450-4360,LEMPSTER,NH,3605,S,Y,15000,0.0,0,0,0
Didar,Spinner,F,802,331-1699,ISLAND POND,VT,5846,M,N,10000,3.6,0,6600,0
Teruji,Schaeffer,F,603,290-7232,RANDOLPH,NH,3593,S,Y,60000,0.0,0,0,0
Walcelio,Pietra,F,939,432-5542,SAN JUAN,PR,911,S,N,75000,0.0,0,0,0
Tadanori,d''Argence,M,802,982-9628,LONDONDERRY,VT,5148,S,Y,55000,4.099376,3300,0,3300
Thulasiraman,Marsala,F,609,508-8495,ABSECON,NJ,8205,M,Y,5000,1.4,0,2000,1500
