fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Vuk,Walstrom,F,302,337-4073,WILMINGTON,DE,19809,M,N,55000,5.609091,0,20,0
Pavlos,Christopher,F,802,737-2191,HYDEVILLE,VT,5750,S,N,40000,3.800944,3300,0,0
Niklas,Liebowitz,M,207,386-5832,STONEHAM,ME,4231,S,N,60000,8.5,2850,0,0
Erez,Chalamaiah,M,939,965-7684,RIO GRANDE,PR,745,S,N,60000,0.0,0,0,0
Sridhar,Krueger,M,401,293-5127,WEST KINGSTON,RI,2892,S,N,85000,0.0,0,0,0
Yasuma,Kaklamani,F,603,526-8246,LEE,NH,3861,S,N,35000,0.0,0,0,0
Themis,Wesselkamper,F,787,391-3822,AGUADILLA,PR,605,M,N,5000,0.0,0,0,0
Narao,Boe,M,631,837-6789,KENT,NY,14477,M,N,100000,4.5329266,0,0,0
Gertrud,Howkins,M,202,787-9585,WASHINGTON,DC,20041,M,Y,85000,9.0,0,2740,1370
Manish,Broll,F,603,900-5543,NASHUA,NH,3061,M,Y,50000,0.0,0,0,0
Keiji,Palomar,M,939,920-9986,MAUNABO,PR,707,M,Y,40000,0.0,0,0,0
Kavindra,Morisio,F,410,179-9159,HYATTSVILLE,MD,20785,M,Y,50000,4.75,0,4800,2400
Patricia,Riva,F,814,468-5372,YEAGERTOWN,PA,17099,S,N,35000,3.07,0,0,0
Boping,Abeck,F,802,417-3582,BELLOWS FALLS,VT,5101,S,N,5000,3.6,3300,0,0
Inhan,Rasch,F,401,629-5918,NARRAGANSETT,RI,2882,M,N,40000,0.0,0,0,0
Susann,Lechtenborger,M,570,973-5134,CURLLSVILLE,PA,16221,S,N,90000,3.07,0,0,***
Jaume,Iwayama,M,315,163-8847,SCHENECTADY,NY,12308,S,Y,10000,4.011585,0,0,1000
Manjote,Zaccone,M,860,192-1821,NEW HAVEN,CT,6515,M,N,70000,5.0,0,24500,0
Sadeph,Balboni,M,939,852-3436,JUANA DIAZ,PR,795,S,N,80000,0.0,0,0,0
Regine,Rino,F,781,984-6557,SANDISFIELD,MA,1255,S,N,60000,5.3,3575,0,0
Idris,Bruandet,F,848,450-8367,MORRISTOWN,NJ,7960,M,Y,70000,2.1885417,0,2000,1500
Gunvant,Carroll,F,240,756-3075,SILVER SPRING,MD,20908,M,Y,15000,4.75,0,4800,2400
Shyue,Phan,M,802,514-4252,WEST RUTLAND,VT,5777,M,N,85000,4.69624,0,6600,0
Alfred,Heyers,M,908,550-6584,TRANQUILITY,NJ,7879,M,Y,20000,1.4,0,2000,1500
Maja,Green,F,732,986-2435,PALISADES PARK,NJ,7650,M,Y,70000,2.1885417,0,2000,1500
Yugo,Normoyle,M,339,161-9083,SOUTH WEYMOUTH,MA,2190,S,Y,45000,5.3,3575,0,1000
Jiangtao,Despeyroux,M,802,957-9886,BRATTLEBORO,VT,5304,S,Y,75000,4.497285400000001,3300,0,3300
Artyom,Halliwell,M,302,260-5081,HOCKESSIN,DE,19707,M,Y,5000,2.2,0,220,110
Takahira,Pradelles,F,401,172-7441,JOHNSTON,RI,2919,S,N,45000,0.0,0,0,0
Parto,Rivero,M,939,277-3430,ARECIBO,PR,612,S,Y,95000,0.0,0,0,0
Jaswinder,Broodsky,M,301,301-3714,SWANTON,MD,21561,S,Y,70000,4.75,2400,0,2400
Yanick,Esteves,M,202,212-7725,WASHINGTON,DC,20394,S,N,20000,6.75,1370,0,0
Patiwat,Biso,M,401,480-6867,ROCKVILLE,RI,2873,M,N,50000,0.0,0,0,0
Brice,Improta,F,908,825-2922,HEISLERVILLE,NJ,8324,S,N,90000,2.5039582,1000,0,0
Shanwei,Thambidurai,M,484,444-8520,LAUGHLINTOWN,PA,15655,M,N,90000,3.07,0,0,0
Annemarie,Yokomori,F,302,873-6026,LAUREL,DE,19956,M,Y,80000,5.95,0,220,110
Jackson,Wind,M,848,350-2034,MILFORD,NJ,8848,S,Y,55000,1.9519792,1000,0,1500
Seiji,Musen,M,802,499-1462,WARDSBORO,VT,5355,S,N,75000,4.497285400000001,3300,0,0
Spiridon,Vicolov,F,802,352-2685,WEST HARTFORD,VT,5084,S,Y,50000,3.9998987,3300,0,3300
Pattie,Norigoe,M,302,958-4234,GEORGETOWN,DE,19947,S,N,35000,4.2454550000000015,110,0,0
Giampio,Konstan,M,240,274-7614,PARKVILLE,MD,21234,M,N,95000,4.75,0,4800,0
Jieh,Klimov,F,508,119-1896,NORTH ATTLEBORO,MA,2761,S,N,30000,5.3,3575,0,0
Herward,Studzinski,M,814,697-5708,CASTANEA,PA,17726,M,Y,100000,3.07,0,0,0
Selim,Arden,M,802,990-8378,NEWPORT CENTER,VT,5857,M,N,45000,3.9004214,0,6600,0
Jiri,Lores,F,603,933-5458,THORNTON,NH,3285,M,N,45000,0.0,0,0,0
Ismo,Kabayashi,M,339,246-9683,SPRINGFIELD,MA,1138,S,N,20000,5.3,3575,0,0
Haim,Shobatake,F,802,138-7964,MONTGOMERY CENTER,VT,5471,S,Y,90000,4.7957172,3300,0,3300
Roseane,Lefering,M,862,789-2672,SEASIDE PARK,NJ,8752,S,N,50000,1.873125,1000,0,
Bokyung,Kask,F,207,613-9227,HIRAM,ME,4041,S,Y,35000,8.5,2850,0,2850
Satinder,Kiesler,F,978,118-9196,ARLINGTON,MA,2474,M,N,70000,5.3,0,7150,0
Zhigen,Salvesen,M,603,970-9516,EATON CENTER,NH,3832,M,Y,30000,0.0,0,0,0
Aurobindo,Roussel,M,302,644-7027,LINCOLN,DE,19960,M,Y,5000,2.2,0,220,110
Davi,Estrade,F,410,876-7801,BALTIMORE,MD,21203,S,N,100000,4.75,2400,0,0
Byong,Carlstrom,F,862,486-1458,JERSEY CITY,NJ,7302,S,Y,85000,2.4251041,1000,0,1500
Yeimkuan,Boynton,F,603,321-5566,GRAFTON,NH,3240,M,N,15000,0.0,0,0,0
Nicol,Fimbel,M,202,354-7327,WASHINGTON,DC,20213,S,Y,85000,9.0,1370,0,1370
Jaber,Pine,F,845,763-1068,MOHEGAN LAKE,NY,10547,M,N,55000,4.272256,0,0,0
Surapong,Taillibert,F,716,108-7904,FAIRPORT,NY,14450,S,N,15000,4.040549,0,0,0
Bingchiang,Arbib,M,401,294-3279,WEST GREENWICH,RI,2817,S,N,65000,0.0,0,0,0
Wesley,Ugol''nikov,M,339,919-9485,CAMBRIDGE,iMA,2239,S,N,100000,5.3,3575,0,0
Dariu,Strcalov,M,207,564-9010,EXETER,ME,4435,M,N,55000,8.5,0,5700,0
Zosimo,Bass,M,939,999-8011,LOIZA,PR,772,S,Y,65000,0.0,0,0,0
Jesus,Alfredsen,F,860,422-4461,SALISBURY,TC,6068,M,Y,15000,5.0,0,24500,0
Tinghe,Guggino,M,802,603-3085,,VT,5449,M,Y,35000,3.7014668,0,6600,3300
Jayashree,Shepherd,M,201,937-3442,TRENTON,JN,8602,S,Y,65000,2.1096876,1000,0,1500
Magdalena,Rahm,M,802,164-2427,FAIRFAX,VT,5454,M,N,55000,4.099376,0,6600,0
Gene,Badache,F,202,963-5677,WASHINGTON,DC,20370,S,Y,80000,9.0,1370,0,1370
Arlaana,Benatallah,F,802,452-1548,BENNINGTON,VT,5201,M,Y,55000,4.099376,0,6600,3300
Mathias,Grom,M,339,653-8794,BOSTON,MA,2284,S,Y,95000,5.3,3575,0,1000
Munehiko,Lamsweerde,M,401,497-9721,HOPE VALLEY,RI,2832,S,N,5000,0.0,0,0,0
Ashwini,Moffat,F,339,862-2088,WARWICK,MA,1378,S,N,50000,5.3,3575,0,0
Jonas,Loeppner,M,857,494-8353,BOSTON,MA,2297,S,N,55000,5.3,3575,0,0
Deryck,Priess,M,203,130-2888,SIMSBURY,CT,6070,S,N,95000,5.0,12750,0,0
Wijesuriya,Sadowsky,F,802,982-5058,VERSHIRE,VT,5079,S,Y,25000,3.6,3300,0,3300
Ilies,Silverston,F,202,403-6260,WASHINGTON,DC,20401,S,N,25000,7.875,1370,0,0
Tripatinder,Drewnowski,F,814,683-8716,WITMER,PA,17585,S,Y,50000,3.07,0,0,0
Sonne,Rachui,F,207,709-9259,FREEPORT,ME,4032,M,N,100000,8.5,0,5700,0
Rangaswamy,Thackray,F,862,428-1348,HAWTHORNE,NJ,7507,S,N,65000,2.1096876,1000,0,0
Jovanna,Nastea,F,814,392-7776,DILLTOWN,PA,15929,M,Y,5000,3.07,0,0,0
Willm,Jungst,M,848,262-8808,ENGLISHTOWN,NJ,7726,S,Y,60000,2.0308332,1000,0,1500
Taesoon,Inamori,M,302,325-7867,WILMINGTON,DE,19805,S,N,35000,4.2454550000000015,110,0,0
Hung,Rasanen,F,207,287-6799,HOPE,ME,4847,M,N,20000,8.5,0,5700,0
Arantza,Jiang,F,732,167-3376,CARLSTADT,NJ,7072,S,N,20000,1.4,1000,0,0
Youjian,Westra,F,302,605-3123,DOVER,DE,19905,S,Y,90000,5.95,110,0,110
Nishit,Lund,F,201,446-6477,ZAREPHATH,JN,8890,S,Y,90000,2.5039582,1000,0,1500
Msaki,Lotti,F,717,481-2269,LIONVILLE,PA,19353,S,Y,40000,3.07,0,0,0
Herhard,Idomoto,F,939,720-3818,CAROLINA,PR,985,M,Y,5000,0.0,0,0,0
Yuzou,Clitherow,F,207,250-6542,PORTLAND,ME,4104,M,Y,30000,8.5,0,5700,2850
Fikret,Cullinane,M,401,601-1360,FISKEVILLE,RI,2823,S,Y,20000,0.0,0,0,0
Alun,Markovitch,F,848,396-5185,LEONIA,NJ,7605,S,N,15000,1.4,1000,0,0
Clarence,Matrone,M,802,370-1442,WAITSFIELD,VT,5673,S,N,85000,4.69624,3300,0,0
Gongxian,Hallnas,M,718,403-7274,DENMARK,NY,13631,S,Y,90000,4.475,0,0,1000
JooFung,Petrakis,M,202,743-6862,WASHINGTON NAVY YARD,DC,20398,S,Y,60000,9.0,1370,0,1370
Tarak,Hanchek,M,240,775-2226,HYATTSVILLE,MD,20785,S,Y,5000,4.75,2400,0,2400
Amane,Bard,F,939,312-1496,LA PLATA,PR,786,M,Y,75000,0.0,0,0,0
Sinh,Gregoire,F,202,255-7267,WASHINGTON,DC,20204,S,N,65000,9.0,1370,0,0
Klemens,Hakonen,F,207,543-8728,NEW VINEYARD,ME,4956,M,N,5000,2.2135036,0,5700,0
Xianging,Nordahl,F,603,525-2725,SPRINGFIELD,NH,3284,M,N,75000,0.0,0,0,0
Sulekha,Amsterdam,M,603,985-2071,BEDFORD,NH,3110,S,N,60000,0.0,0,0,0
Petri,Suwunboriruksa,F,787,204-7741,CAROLINA,PR,988,M,Y,55000,0.0,0,0,0
Chrisa,Ulman,M,978,367-7999,DOVER,MA,2030,M,N,75000,5.3,0,7150,0
Evanthia,Parish,M,845,526-7023,NORTH BABYLON,NY,11703,M,Y,25000,4.0984755,0,0,1000
Mette,Dragt,M,301,378-2571,ROCKVLILE,MD,20849,M,N,55000,4.75,0,4800,0
Huzefa,Barbanera,F,860,905-8755,DAYVILLE,CT,6241,S,Y,80000,5.0,12750,0,0
Jakob,Nordemann,F,908,941-9118,PATERSON,NJ,7544,S,Y,90000,2.5039582,1000,0,1500
Jasmina,Borzovs,M,202,829-8154,WASHINGTON,DC,20586,S,N,20000,6.75,1370,0,0
Kunyung,Liggesmeyer,F,347,845-6132,PRATTSVILLE,NY,12468,M,Y,10000,4.011585,0,0,1000
Seung,Dippoldsmann,F,401,998-2723,HOPE VALLEY,RI,2832,M,N,60000,0.0,0,,0
Shengdong,Wooldridge,M,412,525-6007,COCOLAMUS,PA,17014,M,Y,30000,3.07,0,0,0
Kristy,Schroff,F,814,309-2928,KANE,PA,16735,S,Y,85000,3.07,0,0,0
Stephan,Autin,M,401,168-1680,SMITHFIELD,RI,2917,M,N,40000,0.0,0,0,0
German,Kleibomer,M,301,352-9628,LUSBY,MD,20657,S,Y,65000,4.75,2400,0,2400
Annabelle,Norsworthy,F,860,882-5985,HARTFORD,TC,6123,M,Y,15000,5.0,0,24500,0
Diane,Autin,M,351,488-7844,SOUTHFIELD,MA,1259,M,N,30000,5.3,0,7150,0
Emran,Shiloh,M,802,306-4161,RIPTON,VT,5766,S,N,70000,4.397808,300,0,0
Komei,Nacht,M,302,496-1780,DOVER,DE,19906,S,Y,30000,3.9045453,110,0,110
Yoonsuck,Hibbard,M,802,817-8870,QUECHEE,VT,5059,S,N,75000,4.497285400000001,3300,0,0
Singaravel,Lally,M,301,469-6789,GAITHERSBURG,MD,20882,M,Y,40000,4.75,0,4800,2400
Weiye,Heijst,M,207,269-9210,LIMINGTON,ME,4049,S,Y,5000,2.2135036,2850,0,2850
Nimar,Sikka,F,201,201-7249,SHORT HILLS,JN,7078,M,N,100000,2.6616669,0,2000,0
Manish,Matsuyama,F,845,763-1411,ESSEX,NY,12936,M,N,100000,4.5329266,0,0,0
Ozgur,Tagashira,M,207,539-2713,SPRINGVALE,ME,4083,M,Y,40000,8.5,0,5700,2850
Tatsuhiro,Purao,M,856,854-2503,WARREN,NJ,7059,S,N,85000,2.4251041,1000,0,0
Athushi,Schlenzig,M,787,799-7185,COAMO,PR,769,S,Y,25000,0.0,0,0,0
Mahesh,Pokoski,F,207,251-1929,WESLEY,ME,4686,M,Y,65000,8.5,0,5700,2850
Toshihide,Demiroz,M,973,474-9722,VIENNA,NJ,7880,M,Y,75000,2.267396,0,2000,1500
Santosh,Bael,M,802,145-1962,WILDER,VT,5088,S,N,15000,3.6,3300,0,0
Hongzue,Fraichard,M,603,897-7882,GILMANTON IRON WORKS,NH,3837,S,Y,90000,0.0,0,,0
Danilo,Parashar,M,302,789-2448,NEW CASTLE,DE,19720,M,Y,20000,3.2227273,0,220***,101
Miron,Walrath,F,201,596-6068,NORMA,J,8347,S,Y,55000,1.9519792,1000,0,1500
Martina,Mauldin,F,802,535-4690,BAKERSFIELD,VT,5441,M,Y,20000,3.6,0,6600,3300
Margus,Reeds,F,203,649-8214,CENTRAL VILLAGE,CT,6332,S,N,5000,3.0,12750,0,0
Jonah,Colliat,F,201,601-5271,MARTINSVILLE,kNJ,8836,M,Y,95000,2.5828125,0,2000,1500
Yoneharu,Lampaert,***,401,696-7326,NORTH SMITHFIELD,RI,2896,M,Y,20000,0.0,0,0,0
Boman,Hoben,F,412,439-4682,VALLEY FORGE,PA,19493,S,N,30000,3.07,0,0,0
Ludomir,Lakshmikantham,M,787,798-2986,JAYUYA,PR,664,S,N,55000,0.0,0,0,0
Gretta,Kodek,M,802,817-9334,EAST ARLINGTON,VT,5252,S,N,75000,4.497285400000001,3300,0,0
Erik,Roelofsen,F,401,352-1589,WEST WARWICK,RI,2893,M,N,15000,0.0,0,0,0
Youseek,Newbery,M,207,693-6874,HLLOWELL,ME,4347,S,Y,20000,8.5,2850,0,2850
Martina,Heystek,F,302,931-7378,NEWARK,DE,19711,M,Y,85000,5.95,0,2d20,110
Narendar,Giovini,F,787,291-2684,COROZAL,PR,783,S,Y,70000,0.0,0,0,0
Manisha,Esik,M,443,530-6784,BALTIMORE,MD,21251,S,Y,65000,4.75,2400,0,2400
Rachad,Bustami,F,814,600-2999,HARTLETON,PA,17829,M,N,30000,3.07,0,0,0
Zhili,Hittos,M,732,384-3934,TRENTON,NJ,8620,S,Y,80000,2.34625,1000,0,1500
Luise,Prado,M,814,287-4967,WIND GAP,PA,18091,M,Y,30000,3.07,0,0,0
Yutaka,Bekesi,M,978,824-8707,ROYALSTON,MA,1368,M,Y,60000,5.3,0,7150,1000
Waeil,Steffen,F,802,132-3905,NORTH HYDE PARK,VT,5665,M,Y,50000,3.9998987,0,6600,3300
Bijendra,Stiles,,939,417-5746,SAN JUAN,PR,939,S,N,20000,0.0,0,0,0
Talel,Schmeck,F,484,138-2240,WILKES BARRE,PA,18769,M,N,25000,3.07,0,0,0
Luiza,Weiermann,F,215,579-5957,ZIEGLERVILLE,PA,19492,S,Y,40000,3.07,0,0,0
Xingguo,Alway,F,202,230-9494,WASHINGTON,DC,20428,M,Y,25000,7.875,0,2740,1370
Hakjong,Brodman,F,603,821-8183,WEST STEWARTSTOWN,NH,3597,M,N,90000,0.0,0,***,0
Arco,Chuan,F,401,180-5447,PROVIDENCE,RI,2905,S,Y,80000,0.0,0,0,0
Wolffried,Verhoeff,M,410,880-3791,GLEN BURNIE,MD,21062,S,Y,10000,4.75,2400,0,2400
Simaan,Wagle,F,207,712-7175,WESTBROOK,ME,4092,M,Y,35000,8.5,0,5700,2850
Shigeharu,Zongtian,F,301,570-1500,BETHESDA,MD,20816,M,N,15000,4.75,0,4800,0
Tiiu,Evershed,F,207,716-2520,WISCASSET,ME,4578,S,Y,75000,8.5,2850,0,2850
Jaber,Steininger,F,551,794-2614,SPOTSWOOD,NJ,8884,M,Y,35000,1.6365625,0,2000,1500
Yul,Gonzales,M,603,372-1315,GILSUM,NH,3448,S,N,10000,0.0,0,0,0
Sarosh,Wadel,F,207,526-7536,NEW HARBOR,ME,4554,M,N,70000,8.5,0,5700,0
Oryal,Wagle,M,603,106-1222,GOFFSTOWN,NH,3045,M,N,10000,0.0,0,***,0
Quang,Tretkoff,M,802,627-6396,LYNDONVILLE,VT,5851,M,Y,30000,3.6019895,0,6600,3300
Sivaprakasam,Cosoroaba,M,787,806-2083,SAN JUAN,PR,936,M,N,5000,0.0,0,0,0
Brahim,Bazire,F,860,604-2923,EAST HARTFORD,CT,6128,S,N,20000,5.0,12750,0,0
Sangam,Begg,F,215,794-7043,GILBERT,PA,18331,M,Y,45000,3.07,0,0,0
Atsumi,Wold,M,603,304-2124,ACWORTH,HN,3601,S,N,90000,0.0,0,0,0
Dipti,Vassilyev,M,202,360-2550,WASHINGTON,DC,20201,M,Y,40000,9.0,0,2740,1370
Amin,Liesche,M,212,897-1641,SHARON SPRINGS,NY,13459,S,Y,95000,4.5039635,0,0,1000
Grigori,Tennenhouse,F,609,202-3791,TRENTON,NJ,8601,S,Y,75000,2.267396,1000,0,1500
Rafail,Kauffels,F,516,212-4948,NIAGARA FALLS,NY,14303,S,N,25000,4.0984755,0,0,0
Nicklas,Nadon,F,207,660-1455,PEMBROKE,ME,4666,S,Y,30000,8.5,2850,0,2850
Vuk,Marcellin,F,908,120-1484,SOUTH BOUND BROOK,NJ,8880,S,Y,75000,2.267396,1000,0,1500
Amitavo,Menczer,M,787,673-2091,CASTANER,PR,631,S,Y,5000,0.0,0,0,0
Dudley,Kadakuntla,M,207,525-6916,WEST MINOT,ME,4288,S,N,30000,8.5,2850,0,0
Ryuzo,Kabalevsky,F,401,579-4832,HARRISVILLE,RI,2830,S,N,95000,0.0,0,0,0
Hermann,Eastaughffe,F,401,200-8578,PAWTUCKET,RI,2860,M,Y,5000,0.0,0,0,0
Farrokh,Ramanan,F,609,834-1980,WESTWOOD,NJ,7675,M,Y,40000,1.7154167000000002,0,2000,1500
Vineet,Lewart,M,351,409-5216,WOBURN,MA,1815,S,Y,10000,5.3,3575,0,1000
Michiko,Nissenbaum,F,339,545-3823,MONSON,MA,1057,M,N,65000,5.3,0,7150,0
Haitao,Eskesen,F,202,348-8234,WASHINGTON,DC,20229,M,N,10000,4.5,0,2740,0
Hirozumi,Kulasinghe,M,508,325-6206,SPRINGFIELD,MA,1104,S,Y,25000,5.3,3575,0,1000
Grant,Lalanne,F,939,253-9540,SAN JUAN,PR,925,S,Y,85000,0.0,0,0,0
Arunas,Shyamasundar,F,301,664-7630,UPPERCO,MD,21155,S,Y,80000,4.75,2400,0,2400
Miyi,Rassart,F,339,600-5955,NORTH ATTLEBORO,MA,2760,M,N,55000,5.3,0,7150,0
Fakher,Devgan,M,860,507-8967,SOUTH GLASTONBURY,CT,6073,S,N,65000,5.0,12750,0,0
Lide,Hertzberg,M,302,777-6108,ROCKLAND,DE,19732,M,N,80000,5.95,0,20,0
Madhan,Korach,M,347,872-9306,POUGHKEEPSIE,NY,12604,S,Y,15000,4.040549,0,0,1000
Yunfa,Marcken,M,631,312-5442,POPLAR RIDGE,NY,13139,S,N,20000,4.0695124,0,0,0
Pao,Sinclair,F,207,778-3521,WESTBROOK,ME,4098,S,N,100000,8.5,2850,0,0
Yixin,Steenstrup,F,410,901-7707,TEMPLE HILLS,MD,20748,S,Y,85000,4.75,2400,0,2400
Jiri,Mitkas,F,862,726-5652,BOUND BROOK,JN,8805,S,N,5000,1.4,1000,0,0
Dominik,Hammerle,F,610,240-1633,NEWTOWN SQUARE,PA,19073,M,N,90000,3.07,0,0,0
Yonghong,Ardizzone,M,267,345-3940,CENTRE HALL,PA,16828,S,N,40000,3.07,0,0,0
Halsur,Hendren,M,802,399-9362,WEST FAIRLEE,VT,5083,M,N,40000,3.800944,0,6600,0
Riverson,Prampolini,F,412,810-1075,BRIDGEPORT,PA,19405,S,Y,60000,3.07,0,0,0
Shinkyu,Palensky,F,302,244-3737,DELMAR,DE,19940,M,N,35000,4.2454550000000015,0,22p0,0
Hidetosi,Scallan,F,484,344-7838,COLVER,PA,15927,S,N,65000,3.07,0,0,0
Tetsuro,Mattmann,M,802,670-4409,WATERVILLE,VT,5492,S,Y,85000,4.69624,3300,0,3300
Art,Guojun,F,860,153-7304,BOZRAH,CT,6334,S,N,25000,5.0,12750,0,0
Zhiguo,Robertson,F,802,888-2678,WILLIAMSTOWN,VT,5679,S,N,65000,4.298331,3300,0,0
Deekap,Bongiovanni,F,207,396-5990,BROOKSVILLE,ME,4617,M,Y,95000,8.5,0,5700,2850
Monica,Kouzes,F,732,238-2846,ORADELL,NJ,7649,S,N,35000,1.6365625,1000,0,0
Jahuda,Breugel,F,401,315-5234,NEWPORT,RI,2841,S,Y,75000,0.0,0,0,0
Sander,Spinning,M,978,355-8301,BOSTON,MA,2116,S,N,25000,5.3,3575,0,0
Shalosh,Fedou,F,301,212-3067,FULTON,MD,20759,S,Y,90000,4.75,2400,0,2400
Arkady,Hoogerwoord,F,302,782-7930,REHOBOTH BEACH,DE,19971,M,Y,45000,4.9272730000000005,0,220,110
Gentaro,Dkaki,M,240,598-4993,ANNAPOLIS,MD,21411,M,N,20000,4.75,0,4800,0
Junbo,Winstone,M,717,113-4834,CENTERPORT,PA,19516,M,Y,95000,3.07,0,0,0
Anshuman,Michaelski,F,412,410-4812,VALLEY FORGE,PA,19493,M,Y,65000,3.07,0,0,0
Adin,Ikehata,F,802,173-1311,ALBURGH,VT,5440,S,N,90000,4.7957172,3300,0,0
Vaughan,Forcheri,F,302,667-1284,NEWARK,DE,19712,S,Y,50000,5.268182,110,0,110
Ludwik,Guid,M,814,184-5693,OLIVEBURG,PA,15764,S,Y,10000,3.07,0,0,0
Shri,Womble,F,570,250-7586,NEW PARK,PA,17352,M,Y,90000,3.07,0,0,0
Dipti,Bakhtiari,M,302,102-6045,FRANKFORD,DE,19945,S,N,10000,2.540909,110,0,0
Changming,Basler,F,413,967-1568,NUTTING LAKE,MA,1865,S,Y,25000,5.3,3575,0,1000
Arunachalam,Ziegert,M,207,415-8410,LIVERMORE,ME,4253,M,N,10000,4.5857663,0,5700,0
Tuval,Linnell,M,207,674-6503,ELLSWORTH,ME,4605,M,N,50000,8.5,0,5700,0
Renato,Hammerl,F,302,576-2547,WILMINGTON,DE,19890,M,N,45000,4.9272730000000005,0,2y20,0
Osher,Haftevani,F,203,457-7110,STEVENSON,CT,6491,M,N,85000,5.0,0,24500,0
Kyongho,Machida,F,857,677-4791,SOUTHFIELD,MA,1259,S,Y,5000,5.3,3575,0,1000
Souichi,Drewnowski,F,878,953-7685,IRVONA,PA,16656,M,N,10000,3.07,0,0,0
Pedro,Jereb,M,302,412-8866,WILMINGTON,DE,19803,M,N,80000,5.95,0,220,0
Hira,Daga,M,908,748-2121,BELLE MEAD,NJ,8502,S,Y,55000,1.9519792,1000,0,1500
Rebecca,Bernsen,M,802,471-1678,,VT,5678,S,Y,60000,4.1988535,3300,0,3300
Leaf,Aagedal,F,802,816-8761,FAIRLEE,VT,5045,M,Y,15000,3.6,0,6600,3300
Gift,Waschkowski,M,802,527-6836,NORTH HERO,VT,5474,S,Y,15000,3.6,3300,0,3300
Rhan,Rivest,M,603,927-6349,GOFFSTOWN,NH,3045,M,Y,50000,0.0,0,0,0
Tulika,Ball,M,202,942-7079,WASHINGTON,DC,20579,S,Y,55000,9.0,1370,0,1370
Adly,Codenie,M,401,596-1594,HOPE,RI,2831,M,N,15000,0.0,0,0,0
Celine,Pitchumani,M,802,282-8415,SOUTH WOODSTOCK,VT,5071,M,Y,70000,4.397808,0,6600,3300
Seonghun,Hatsagi,F,302,840-3697,MARYDEL,DE,19964,S,N,45000,4.9272730000000005,110,0,0
Martyn,Rutherford,F,443,969-8922,BETHESDA,MD,20824,M,Y,80000,4.75,0,4800,2400
Dionisios,Rosay,M,302,924-1043,NEW CASTLE,DE,19721,M,Y,100000,5.95,0,20,110
Ricard,Sawaya,F,804,788-4597,MANASSAS,VA,20110,M,N,65000,5.75,0,1800,0
Major,Doucet,M,939,632-2201,GUAYAMA,PR,784,S,N,45000,0.0,0,0,0
Yoshihumi,Nykanen,F,267,381-6122,TYLER HILL,PA,18469,M,N,75000,3.07,0,0,0
Emma,Rubsam,M,908,338-7735,SOUTH AMBOY,NJ,8879,S,N,35000,1.6365625,1000,0,0
Junjie,Quackenbush,M,787,583-7771,SALINAS,PR,751,M,N,5000,0.0,0,0,0
Juanito,Savaria,F,610,810-5897,SAINT THOMAS,PA,17252,S,N,20000,3.07,0,0,0
Hironao,Schaft,M,202,135-6446,WASHINGTON,DC,20444,M,Y,95000,9.0,0,2740,1370
Kamal,Montemayor,M,802,980-9724,BARNET,VT,5821,M,N,95000,4.8951945,0,6600,0
Sebastiaan,Sekine,M,848,367-8864,MILLINGTON,NJ,7946,M,Y,40000,1.7154167000000002,0,2000,1500
Nels,Trystram,F,302,432-7523,DAGSBORO,DE,19939,S,N,95000,5.95,110,0,0
Gunar,Sridhar,M,939,444-4233,SAN JUAN,PR,908,M,N,30000,0.0,0,0,0
Tsuneo,Caluwe,F,928,576-2569,BIRMINGHAM,NJ,8011,S,Y,20000,1.4,1000,0,1500
Chandrabose,Drobnic,F,848,207-4735,WHARTON,NJ,7885,M,N,75000,2.267396,0,2000,0
Jerri,Hofer,F,401,342-5550,CHARLESTOWN,I,2813,S,Y,45000,0.0,0,0,0
Astrid,Skurczynski,M,412,628-7759,ROCHESTER,PA,15074,S,N,60000,3.07,0,0,0
Russel,Gerlhof,F,212,476-7520,NEW YORK,NY,10199,S,Y,40000,4.1853657,0,0,1000
Ortrud,Dye,M,207,145-3949,JEFFERSON,ME,4348,S,Y,40000,8.5,2850,0,2850
Moty,Castello,M,201,282-8374,NEWARK,J,7195,S,Y,15000,1.4,1000,0,1500
Sadashiva,Ratnaker,M,724,886-6199,HAMLIN,PA,18427,M,N,100000,3.07,0,0,0
Zvonko,Pinheiro,M,603,662-3105,WHITEFIELD,NH,3598,S,Y,70000,0.0,0,0,0
Paolino,Kabra,M,215,435-4859,JERSEY SHORE,PA,17740,M,Y,15000,3.07,0,0,0
Shiqun,Urpi,M,603,328-7883,MILFORD,NH,3055,M,N,75000,0.0,0,0,0
Ari,Boissier,F,202,229-1737,WASHINGTON,DC,20402,M,N,10000,4.5,0,2740,0
Yunfa,Brickell,M,302,542-9440,NEWARK,DE,19726,S,Y,40000,4.586364,110,0,110
Joelle,Beidas,F,787,200-8619,CEIBA,PR,735,M,N,10000,0.0,0,0,0
Juzhen,Benassi,M,802,964-5298,PEACHAM,VT,5862,S,Y,35000,3.7014668,3300,0,3300
Jaakko,Peltason,M,212,347-2007,INDIAN LAKE,NY,12842,M,Y,75000,4.3881097,0,0,1000
Kalman,Carrere,F,609,547-2248,COLTS NECK,NJ,7722,M,Y,65000,2.1096876,0,2000,1500
Corin,Kalp,dF,202,239-4340,WASHINGTON,DC,20424,S,N,65000,9.0,1370,0,0
